concept_id,text,text_alt,ipa,literal,confidence,provenance
time-scheduling.what-time-is-it,Cât este ceasul?,,kˈɨt jˌeste tʃˈeasul,,2,ro-agent-v1;ipa=espeak
time-scheduling.how-many-minutes,Câte minute?,,kˈɨte minˈute,,2,ro-agent-v1;ipa=espeak
time-scheduling.what-time-should-we-meet,La ce oră ne întâlnim?,,la tʃe ˈorə ne ˌɨntɨlnˈim,,2,ro-agent-v1;ipa=espeak
time-scheduling.can-we-change-the-time,Putem schimba ora?,,putˌem skimbˈa ˈoɾa,,2,ro-agent-v1;ipa=espeak
time-scheduling.when-is-convenient,Când vă este convenabil?,,kɨnd və jˌeste kˌonvenˈabil,,2,ro-agent-v1;ipa=espeak
time-scheduling.what-is-today-s-date,Ce dată este astăzi?,,tʃe dˈatə jˌeste ˈastəzʲ,,2,ro-agent-v1;ipa=espeak
time-scheduling.what-day-is-it-today,Ce zi este astăzi?,,tʃe zˈi jˌeste ˈastəzʲ,,2,ro-agent-v1;ipa=espeak
time-scheduling.what-time-does-it-open,La ce oră se deschide?,,la tʃe ˈorə se deskˈide,,2,ro-agent-v1;ipa=espeak
time-scheduling.what-time-does-it-close,La ce oră se închide?,,la tʃe ˈorə se ɨnkˈide,,2,ro-agent-v1;ipa=espeak
time-scheduling.how-long-does-it-take,Cât durează?,,kˈɨt duɾˈeazə,,2,ro-agent-v1;ipa=espeak
time-words.today,astăzi,,ˈastəzʲ,,2,ro-agent-v1;ipa=espeak
time-words.tomorrow,mâine,,mˈɨjne,,2,ro-agent-v1;ipa=espeak
time-words.yesterday,ieri,,jˈeɾʲ,,2,ro-agent-v1;ipa=espeak
time-words.this-week,săptămâna aceasta,,sˌəptəmˈɨna atʃˈeasta,,2,ro-agent-v1;ipa=espeak
time-words.next-week,săptămâna viitoare,,sˌəptəmˈɨna viɪtˈɔaɾe,,2,ro-agent-v1;ipa=espeak
time-words.morning,dimineață,,dˌiminˈeatsə,,2,ro-agent-v1;ipa=espeak
time-words.afternoon,după-amiază,,dˈupəamjazə,,2,ro-agent-v1;ipa=espeak
time-words.evening,seară,,sˈeaɾə,,2,ro-agent-v1;ipa=espeak
time-words.spring,primăvară,,prˌiməvˈaɾə,,2,ro-agent-v1;ipa=espeak
time-words.summer,vară,,vˈaɾə,,2,ro-agent-v1;ipa=espeak
time-words.fall,toamnă,,tˈɔamnə,,2,ro-agent-v1;ipa=espeak
time-words.winter,iarnă,,jˈarnə,,2,ro-agent-v1;ipa=espeak
time-words.night,noapte,,nˈɔapte,,2,ro-agent-v1;ipa=espeak
days-of-week.monday,luni,,lˈunʲ,,2,ro-agent-v1;ipa=espeak
days-of-week.tuesday,marți,,mˈartsʲ,,2,ro-agent-v1;ipa=espeak
days-of-week.wednesday,miercuri,,mjerkˈurʲ,,2,ro-agent-v1;ipa=espeak
days-of-week.thursday,joi,,ʒˈoj,,2,ro-agent-v1;ipa=espeak
days-of-week.friday,vineri,,vˈineɾʲ,,2,ro-agent-v1;ipa=espeak
days-of-week.saturday,sâmbătă,,sˈɨmbətə,,2,ro-agent-v1;ipa=espeak
days-of-week.sunday,duminică,,dˌuminˈikə,,2,ro-agent-v1;ipa=espeak
months.january,ianuarie,,janwˈaɾje,,2,ro-agent-v1;ipa=espeak
months.february,februarie,,febrwˈaɾje,,2,ro-agent-v1;ipa=espeak
months.march,martie,,mˈartje,,2,ro-agent-v1;ipa=espeak
months.april,aprilie,,aprˈilje,,2,ro-agent-v1;ipa=espeak
months.may,mai,,maɪ,,2,ro-agent-v1;ipa=espeak
months.june,iunie,,jˈunje,,2,ro-agent-v1;ipa=espeak
months.july,iulie,,jˈulje,,2,ro-agent-v1;ipa=espeak
months.august,august,,aʊɡˈust,,2,ro-agent-v1;ipa=espeak
months.september,septembrie,,septˈembrje,,2,ro-agent-v1;ipa=espeak
months.october,octombrie,,oktˈombrje,,2,ro-agent-v1;ipa=espeak
months.november,noiembrie,,nojˈembrje,,2,ro-agent-v1;ipa=espeak
months.december,decembrie,,detʃˈembrje,,2,ro-agent-v1;ipa=espeak
time-words.clock-offset,"Ceasul swahili începe de la răsăritul soarelui și este cu șase ore în urma celui de pe telefonul dumneavoastră: saa moja înseamnă 7:00, saa sita înseamnă amiază, saa kumi înseamnă 16:00. Adăugați șase la numărul auzit ca să obțineți ora de pe ceasul dumneavoastră. Spuneți ora în cifre, sau întrebați saa ngapi za kizungu pentru ora occidentală.",,,,2,ro-agent-v1
