concept_id,text,text_alt,ipa,literal,confidence,provenance
building-help.what-room-number-is-this,Ce număr de cameră este acesta?,,tʃe nˈumər de kˈameɾˌə jˌeste atʃˈesta,,2,ro-agent-v1;ipa=espeak
building-help.i-am-lost,M-am rătăcit,,mam rˌətətʃˈit,,2,ro-agent-v1;ipa=espeak
building-help.where-is-reception,Unde este recepția?,,ˈunde jˌeste retʃˈeptsja,,2,ro-agent-v1;ipa=espeak
building-help.where-is-a-power-outlet,Unde este o priză?,,ˈunde jˌeste o prˈizə,,2,ro-agent-v1;ipa=espeak
accessibility.step-free,Există acces fără trepte?,,eɡzˌistə aktʃˈes fˈərə trˈepte,,2,ro-agent-v1;ipa=espeak
accessibility.wheelchair-access,Este accesibil pentru scaune cu rotile?,,jˌeste ˌaktʃesˈibil pˌentru skˈaʊne ku rotʲˈile,,2,ro-agent-v1;ipa=espeak
accessibility.elevator,Este un lift?,,jˌeste un lˈift,,2,ro-agent-v1;ipa=espeak
accessibility.ramp,Este o rampă?,,jˌeste o rˈampə,,2,ro-agent-v1;ipa=espeak
accessibility.how-many-steps,Câte trepte sunt?,,kˈɨte trˈepte sˈunt,,2,ro-agent-v1;ipa=espeak
accessibility.cannot-climb-stairs,Nu pot urca scările,,nu pot urkˈa skəɾʲˈile,,2,ro-agent-v1;ipa=espeak
accessibility.need-to-sit-down,Trebuie să mă așez,,trˈebwiˌe sə mə aʃˈez,,2,ro-agent-v1;ipa=espeak
accessibility.accessible-restroom,Este o toaletă accesibilă?,,jˌeste o tɔalˈetə ˌaktʃesibˈilə,,2,ro-agent-v1;ipa=espeak
accessibility.station-assistance,Este asistență la stație?,,jˌeste ˌasistˈentsə la stˈatsje,,2,ro-agent-v1;ipa=espeak
accessibility.help-me-carry,Vă rog ajutați-mă să car asta,,və rˈoɡ ˌaʒutˈatsʲimə sə kˈar ˈasta,,2,ro-agent-v1;ipa=espeak
accessibility.board-first,Pot urca primul?,Pot urca prima?,pot urkˈa prˈimul,masculine / feminine,2,ro-agent-v1;ipa=espeak
