concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
building-help.what-room-number-is-this,இது எந்த அறை எண்?,,itu enta aṟai eṇ?,idɯ endʌ araɪ eɳ,,2,ta-agent-v1;ipa=espeak
building-help.i-am-lost,நான் வழி தவறிவிட்டேன்,,nāṉ vaḻi tavaṟiviṭṭēṉ,naːn vʌɻi tʌvʌriviʈʈeːn,,2,ta-agent-v1;ipa=espeak
building-help.where-is-reception,வரவேற்பு அறை எங்கே?,,varavēṟpu aṟai eṅkē?,vʌɾʌveːrpɯ araɪ eŋɡeː,,2,ta-agent-v1;ipa=espeak
building-help.where-is-a-power-outlet,மின் இணைப்புப் புள்ளி எங்கே?,பிளக் பாயின்ட் எங்கே?,miṉ iṇaippup puḷḷi eṅkē?,min iɳaɪppɯp puɭɭi eŋɡeː,,2,ta-agent-v1;ipa=espeak
accessibility.step-free,படிக்கட்டு இல்லாத வழி உள்ளதா?,,paṭikkaṭṭu illāta vaḻi uḷḷatā?,pʌɖikkʌʈʈɯ illaːdʌ vʌɻi uɭɭʌdaː,,2,ta-agent-v1;ipa=espeak
accessibility.wheelchair-access,சக்கர நாற்காலியில் போக முடியுமா?,,cakkara nāṟkāliyil pōka muṭiyumā?,sʌkkʌɾʌ naːrkaːlijil poːɡʌ muɖijɯmaː,,2,ta-agent-v1;ipa=espeak
accessibility.elevator,மின் தூக்கி உள்ளதா?,லிஃப்ட் உள்ளதா?,miṉ tūkki uḷḷatā?,min tuːkki uɭɭʌdaː,,2,ta-agent-v1;ipa=espeak
accessibility.ramp,சரிவுப் பாதை உள்ளதா?,,carivup pātai uḷḷatā?,sʌɾivɯp paːdaɪ uɭɭʌdaː,,2,ta-agent-v1;ipa=espeak
accessibility.how-many-steps,எத்தனை படிகள் உள்ளன?,,ettaṉai paṭikaḷ uḷḷaṉa?,ettʌnaɪ pʌɖiɡʌɭ uɭɭʌnʌ,,2,ta-agent-v1;ipa=espeak
accessibility.cannot-climb-stairs,என்னால் படி ஏற முடியாது,,eṉṉāl paṭi ēṟa muṭiyātu,ennaːl pʌɖi eːrʌ muɖijaːdɯ,,2,ta-agent-v1;ipa=espeak
accessibility.need-to-sit-down,நான் உட்கார வேண்டும்,,nāṉ uṭkāra vēṇṭum,naːn uɖkaːɾʌ veːɳɖɯm,,2,ta-agent-v1;ipa=espeak
accessibility.accessible-restroom,மாற்றுத்திறனாளிகளுக்கான கழிவறை உள்ளதா?,,māṟṟuttiṟaṉāḷikaḷukkāṉa kaḻivaṟai uḷḷatā?,maːʈrɯttirʌnaːɭiɡʌɭɯkkaːnʌ kʌɻivʌraɪ uɭɭʌdaː,,2,ta-agent-v1;ipa=espeak
accessibility.station-assistance,நிலையத்தில் உதவி கிடைக்குமா?,,nilaiyattil utavi kiṭaikkumā?,nilaɪjʌttil udʌvi kiɖaɪkkɯmaː,,2,ta-agent-v1;ipa=espeak
accessibility.help-me-carry,இதைத் தூக்க உதவுங்கள்,,itait tūkka utavuṅkaḷ,idaɪt tuːkkʌ udʌvɯŋɡʌɭ,,2,ta-agent-v1;ipa=espeak
accessibility.board-first,நான் முதலில் ஏறலாமா?,,nāṉ mutalil ēṟalāmā?,naːn mudʌlil eːrʌlaːmaː,,2,ta-agent-v1;ipa=espeak
accessibility.door-width,கதவின் அகலம் எவ்வளவு?,,kataviṉ akalam evvaḷavu?,kʌdʌvin aɡʌlʌm evvʌɭʌvɯ,,2,ta-agent-v1;ipa=espeak
accessibility.wheelchair-width,என் சக்கர நாற்காலியின் அகலம் {} செ.மீ.,,eṉ cakkara nāṟkāliyiṉ akalam {} ce.mī.,en sʌkkʌɾʌ naːrkaːlijin aɡʌlʌm {} semiː,,2,ta-agent-v1;ipa=espeak
accessibility.hard-of-hearing,எனக்குக் காது கேட்பதில் சிரமம்,,eṉakkuk kātu kēṭpatil ciramam,enʌkkɯk kaːdɯ keːɖpʌdil sɾʌmʌm,,2,ta-agent-v1;ipa=espeak
accessibility.speak-louder,கொஞ்சம் சத்தமாகப் பேசுங்கள்,,koñcam cattamākap pēcuṅkaḷ,koɲdʒʌm sʌttʌmaːɡʌp peːsɯŋɡʌɭ,,2,ta-agent-v1;ipa=espeak
accessibility.visually-impaired,எனக்குப் பார்வைக் குறைபாடு,,eṉakkup pārvaik kuṟaipāṭu,enʌkkɯp paːrvaɪk kuraɪpaːɖɯ,,2,ta-agent-v1;ipa=espeak
accessibility.take-your-arm,உங்கள் கையைப் பிடித்துக் கொள்ளலாமா?,,uṅkaḷ kaiyaip piṭittuk koḷḷalāmā?,uŋɡʌɭ kaɪjaɪp piɖittɯk koɭɭʌlaːmaː,,2,ta-agent-v1;ipa=espeak
accessibility.guide-dog,இது என் வழிகாட்டி நாய்,,itu eṉ vaḻikāṭṭi nāy,idɯ en vʌɻiɡaːʈʈi naːj,,2,ta-agent-v1;ipa=espeak
in-a-building.is-this-the-correct-entrance,இது சரியான நுழைவாயிலா?,,itu cariyāṉa nuḻaivāyilā?,idɯ sʌɾijaːnʌ nuɻaɪvaːjilaː,,2,ta-agent-v1;ipa=espeak
in-a-building.do-you-have-wi-fi,வைஃபை இருக்கிறதா?,,vaiḥpai irukkiṟatā?,vaɪfaɪ iɾɯkkirʌdaː,,2,ta-agent-v1;ipa=espeak
in-a-building.what-is-the-wi-fi-password,வைஃபை கடவுச்சொல் என்ன?,,vaiḥpai kaṭavuccol eṉṉa?,vaɪfaɪ kʌɖʌvɯtʃːol ennʌ,,2,ta-agent-v1;ipa=espeak
in-a-building.which-floor,எந்த மாடி?,,enta māṭi?,endʌ maːɖi,,2,ta-agent-v1;ipa=espeak
toilets.where-toilet,கழிவறை எங்கே?,,kaḻivaṟai eṅkē?,kʌɻivʌraɪ eŋɡeː,,2,ta-agent-v1;ipa=espeak
toilets.where-public-toilet,பொது கழிவறை எங்கே?,,potu kaḻivaṟai eṅkē?,podɯ kʌɻivʌraɪ eŋɡeː,,2,ta-agent-v1;ipa=espeak
toilets.may-i-use-the-toilet,கழிவறையைப் பயன்படுத்தலாமா?,,kaḻivaṟaiyaip payaṉpaṭuttalāmā?,kʌɻivʌraɪjaɪp pʌjʌnpʌɖɯttʌlaːmaː,,2,ta-agent-v1;ipa=espeak
toilets.is-it-only-for-customers,வாடிக்கையாளர்களுக்கு மட்டுமா?,,vāṭikkaiyāḷarkaḷukku maṭṭumā?,vaːɖikkaɪjaːɭʌrɡʌɭɯkkɯ mʌʈʈɯmaː,,2,ta-agent-v1;ipa=espeak
toilets.toilet-wc,கழிவறை,டாய்லெட்,kaḻivaṟai,kʌɻivʌraɪ,,2,ta-agent-v1;ipa=espeak
toilets.is-it-free,இலவசமா?,,ilavacamā?,ilʌvʌsʌmaː,,2,ta-agent-v1;ipa=espeak
toilets.do-i-need-a-coin,நாணயம் அல்லது டோக்கன் தேவையா?,,nāṇayam allatu ṭōkkaṉ tēvaiyā?,naːɳʌjʌm allʌdɯ ʈoːkkʌn teːvaɪjaː,,2,ta-agent-v1;ipa=espeak
