concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
social-basics.hello,வணக்கம்,ஹலோ,vaṇakkam,vʌɳʌkkʌm,,2,ta-agent-v1;ipa=espeak
social-basics.hello-polite,வணக்கம்,,vaṇakkam,vʌɳʌkkʌm,the same word; vaṇakkam is already polite,2,ta-agent-v1;ipa=espeak
social-basics.good-morning,காலை வணக்கம்,,kālai vaṇakkam,kaːlaɪ vʌɳʌkkʌm,,2,ta-agent-v1;ipa=espeak
social-basics.good-evening,மாலை வணக்கம்,,mālai vaṇakkam,maːlaɪ vʌɳʌkkʌm,,2,ta-agent-v1;ipa=espeak
social-basics.goodbye,போய் வருகிறேன்,வணக்கம்,pōy varukiṟēṉ,poːj vʌɾɯɡireːn,'I will go and come back' -- said by the one leaving,2,ta-agent-v1;ipa=espeak
social-basics.thank-you,நன்றி,மிக்க நன்றி,naṉṟi,nʌnri,,2,ta-agent-v1;ipa=espeak
social-basics.you-are-welcome,பரவாயில்லை,,paravāyillai,pʌɾʌvaːjillaɪ,'it is nothing'; Tamil has no set reply to thanks,2,ta-agent-v1;ipa=espeak
social-basics.excuse-me-sorry,மன்னிக்கவும்,,maṉṉikkavum,mʌnnikkʌvɯm,,2,ta-agent-v1;ipa=espeak
social-basics.sorry,மன்னியுங்கள்,ஸாரி,maṉṉiyuṅkaḷ,mʌnnijɯŋɡʌɭ,,2,ta-agent-v1;ipa=espeak
social-basics.no-problem,பிரச்சினை இல்லை,,piracciṉai illai,pɾʌtʃːinaɪ illaɪ,,2,ta-agent-v1;ipa=espeak
social-basics.i-do-not-know,எனக்குத் தெரியாது,,eṉakkut teriyātu,enʌkkɯt teɾijaːdɯ,,2,ta-agent-v1;ipa=espeak
social-basics.good-night,இரவு வணக்கம்,இனிய இரவு,iravu vaṇakkam,iɾʌvɯ vʌɳʌkkʌm,,2,ta-agent-v1;ipa=espeak
social-basics.okay-fine-i-am-okay,சரி / நான் நலமாக இருக்கிறேன்,,cari / nāṉ nalamāka irukkiṟēṉ,sʌɾi / naːn nʌlʌmaːɡʌ iɾɯkkireːn,,2,ta-agent-v1;ipa=espeak
communication.i-do-not-speak-this-language,எனக்கு {target} தெரியாது,,eṉakku {target} teriyātu,enʌkkɯ {target} teɾijaːdɯ,,2,ta-agent-v1;ipa=espeak
communication.i-speak-only-a-little-of-this,எனக்கு {target} கொஞ்சம் மட்டுமே தெரியும்,,eṉakku {target} koñcam maṭṭumē teriyum,enʌkkɯ {target} koɲdʒʌm mʌʈʈɯmeː teɾijɯm,,2,ta-agent-v1;ipa=espeak
communication.do-you-speak-english,உங்களுக்கு {source} தெரியுமா?,,uṅkaḷukku {source} teriyumā?,uŋɡʌɭɯkkɯ {source} teɾijɯmaː,,2,ta-agent-v1;ipa=espeak
communication.please-speak-more-slowly,கொஞ்சம் மெதுவாகப் பேசுங்கள்,,koñcam metuvākap pēcuṅkaḷ,koɲdʒʌm medɯvaːɡʌp peːsɯŋɡʌɭ,,2,ta-agent-v1;ipa=espeak
communication.i-do-not-understand-spoken,நீங்கள் சொல்வது எனக்குப் புரியவில்லை,,nīṅkaḷ colvatu eṉakkup puriyavillai,niːŋɡʌɭ solvʌdɯ enʌkkɯp puɾijʌvillaɪ,,2,ta-agent-v1;ipa=espeak
communication.i-cannot-read-understand,என்னால் படிக்கவும் புரிந்துகொள்ளவும் முடியவில்லை,,eṉṉāl paṭikkavum purintukoḷḷavum muṭiyavillai,ennaːl pʌɖikkʌvɯm puɾindɯkoɭɭʌvɯm muɖijʌvillaɪ,,2,ta-agent-v1;ipa=espeak
communication.please-say-it-again,மீண்டும் சொல்லுங்கள்,,mīṇṭum colluṅkaḷ,miːɳɖɯm sollɯŋɡʌɭ,,2,ta-agent-v1;ipa=espeak
communication.please-write-it-down,இதை எழுதுங்கள்,,itai eḻutuṅkaḷ,idaɪ eɻɯdɯŋɡʌɭ,,2,ta-agent-v1;ipa=espeak
communication.please-wait-a-moment,கொஞ்சம் பொறுங்கள்,,koñcam poṟuṅkaḷ,koɲdʒʌm porɯŋɡʌɭ,,2,ta-agent-v1;ipa=espeak
communication.can-you-help-me,எனக்கு உதவ முடியுமா?,,eṉakku utava muṭiyumā?,enʌkkɯ udʌvʌ muɖijɯmaː,,2,ta-agent-v1;ipa=espeak
communication.please-show-me-the-text,இதை {target} மொழியில் காட்டுங்கள்,,itai {target} moḻiyil kāṭṭuṅkaḷ,idaɪ {target} moɻijil kaːʈʈɯŋɡʌɭ,,2,ta-agent-v1;ipa=espeak
communication.i-cannot-make-out-what-you-are-saying,நீங்கள் சொல்வது எனக்கு விளங்கவில்லை,,nīṅkaḷ colvatu eṉakku viḷaṅkavillai,niːŋɡʌɭ solvʌdɯ enʌkkɯ viɭʌŋɡʌvillaɪ,,2,ta-agent-v1;ipa=espeak
communication.i-do-not-understand,எனக்குப் புரியவில்லை,,eṉakkup puriyavillai,enʌkkɯp puɾijʌvillaɪ,,2,ta-agent-v1;ipa=espeak
communication.i-cannot-read-it,என்னால் இதைப் படிக்க முடியவில்லை,,eṉṉāl itaip paṭikka muṭiyavillai,ennaːl idaɪp pʌɖikkʌ muɖijʌvillaɪ,,2,ta-agent-v1;ipa=espeak
communication.please-write-it-in-roman-letters,இதை ஆங்கில எழுத்தில் எழுதுங்கள்,,itai āṅkila eḻuttil eḻutuṅkaḷ,idaɪ aːŋɡilʌ eɻɯttil eɻɯdɯŋɡʌɭ,,2,ta-agent-v1;ipa=espeak
quick-responses.please-go-ahead,தயவுசெய்து / சொல்லுங்கள்,,tayavuceytu / colluṅkaḷ,tʌjʌvɯsejdɯ / sollɯŋɡʌɭ,,2,ta-agent-v1;ipa=espeak
quick-responses.yes-right,ஆம் / சரி,ஆமாம்,ām / cari,aːm / sʌɾi,,2,ta-agent-v1;ipa=espeak
quick-responses.no-not,இல்லை,,illai,illaɪ,,2,ta-agent-v1;ipa=espeak
quick-responses.okay-can,சரி / முடியும்,,cari / muṭiyum,sʌɾi / muɖijɯm,,2,ta-agent-v1;ipa=espeak
quick-responses.cannot-not-allowed,முடியாது / அனுமதி இல்லை,,muṭiyātu / aṉumati illai,muɖijaːdɯ / anɯmʌdi illaɪ,,2,ta-agent-v1;ipa=espeak
quick-responses.works-okay,வேலை செய்கிறது,,vēlai ceykiṟatu,veːlaɪ sejɡirʌdɯ,,2,ta-agent-v1;ipa=espeak
quick-responses.does-not-work-no,வேலை செய்யவில்லை / இல்லை,,vēlai ceyyavillai / illai,veːlaɪ sejjʌvillaɪ / illaɪ,,2,ta-agent-v1;ipa=espeak
quick-responses.can-possible,முடியும்,,muṭiyum,muɖijɯm,,2,ta-agent-v1;ipa=espeak
quick-responses.cannot-not-possible,முடியாது,,muṭiyātu,muɖijaːdɯ,,2,ta-agent-v1;ipa=espeak
quick-responses.okay-fine,சரி,,cari,sʌɾi,,2,ta-agent-v1;ipa=espeak
quick-responses.no-good-not-allowed-will-not-work,ஆகாது,,ākātu,aːɡaːdɯ,,2,ta-agent-v1;ipa=espeak
phone-translation.i-am-using-phone-translation,நான் தொலைபேசி மொழிபெயர்ப்பைப் பயன்படுத்துகிறேன்,,nāṉ tolaipēci moḻipeyarppaip payaṉpaṭuttukiṟēṉ,naːn tolaɪpeːsi moɻipejʌrppaɪp pʌjʌnpʌɖɯttɯɡireːn,,2,ta-agent-v1;ipa=espeak
phone-translation.please-speak-toward-the-phone,தொலைபேசியை நோக்கிப் பேசுங்கள்,,tolaipēciyai nōkkip pēcuṅkaḷ,tolaɪpeːsijaɪ noːkkip peːsɯŋɡʌɭ,,2,ta-agent-v1;ipa=espeak
phone-translation.please-write-the-place-name,ஊரின் பெயரை {target} மொழியில் எழுதுங்கள்,,ūriṉ peyarai {target} moḻiyil eḻutuṅkaḷ,uːɾin pejʌɾaɪ {target} moɻijil eɻɯdɯŋɡʌɭ,,2,ta-agent-v1;ipa=espeak
phone-translation.one-sentence-at-a-time-please,ஒரு முறை ஒரு வாக்கியம் சொல்லுங்கள்,,oru muṟai oru vākkiyam colluṅkaḷ,oɾɯ muraɪ oɾɯ vaːkkijʌm sollɯŋɡʌɭ,,2,ta-agent-v1;ipa=espeak
phone-translation.please-type-it-and-show-me,இதைத் தட்டச்சு செய்து காட்டுங்கள்,,itait taṭṭaccu ceytu kāṭṭuṅkaḷ,idaɪt tʌʈʈʌtʃːɯ sejdɯ kaːʈʈɯŋɡʌɭ,,2,ta-agent-v1;ipa=espeak
phone-translation.please-look-at-the-screen,திரையைப் பாருங்கள்,,tiraiyaip pāruṅkaḷ,tiɾaɪjaɪp paːɾɯŋɡʌɭ,,2,ta-agent-v1;ipa=espeak
phone-text-power.please-type-it-for-me,எனக்காக இதைத் தட்டச்சு செய்யுங்கள்,,eṉakkāka itait taṭṭaccu ceyyuṅkaḷ,enʌkkaːɡʌ idaɪt tʌʈʈʌtʃːɯ sejjɯŋɡʌɭ,,2,ta-agent-v1;ipa=espeak
phone-text-power.please-use-simple-words,எளிய சொற்களைப் பயன்படுத்துங்கள்,,eḷiya coṟkaḷaip payaṉpaṭuttuṅkaḷ,eɭijʌ sorkʌɭaɪp pʌjʌnpʌɖɯttɯŋɡʌɭ,,2,ta-agent-v1;ipa=espeak
phone-text-power.my-phone-battery-is-low,என் தொலைபேசியில் மின்கலம் குறைவாக உள்ளது,என் ஃபோன் பேட்டரி குறைவாக இருக்கு,eṉ tolaipēciyil miṉkalam kuṟaivāka uḷḷatu,en tolaɪpeːsijil minɡʌlʌm kuraɪvaːɡʌ uɭɭʌdɯ,,2,ta-agent-v1;ipa=espeak
phone-text-power.do-you-have-a-power-bank,உங்களிடம் பவர் பேங்க் இருக்கிறதா?,,uṅkaḷiṭam pavar pēṅk irukkiṟatā?,uŋɡʌɭiɖʌm pʌvʌr beːŋɡ iɾɯkkirʌdaː,,2,ta-agent-v1;ipa=espeak
phone-text-power.the-translation-may-be-inaccurate,மொழிபெயர்ப்பு தவறாக இருக்கலாம்,,moḻipeyarppu tavaṟāka irukkalām,moɻipejʌrppɯ tʌvʌraːɡʌ iɾɯkkʌlaːm,,2,ta-agent-v1;ipa=espeak
phone-text-power.please-confirm,உறுதிப்படுத்துங்கள்,,uṟutippaṭuttuṅkaḷ,urɯdippʌɖɯttɯŋɡʌɭ,,2,ta-agent-v1;ipa=espeak
