concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
pronouns-verbs.i-me,நான் / என்னை,,nāṉ / eṉṉai,naːn / ennaɪ,,2,ta-agent-v1;ipa=espeak
pronouns-verbs.we-us,நாங்கள் / எங்களை,நாம் / நம்மை,nāṅkaḷ / eṅkaḷai,naːŋɡʌɭ / eŋɡʌɭaɪ,excludes the listener; naam includes them,2,ta-agent-v1;ipa=espeak
pronouns-verbs.you,நீ,,nī,niː,familiar; only to a child or a close friend,2,ta-agent-v1;ipa=espeak
pronouns-verbs.you-polite,நீங்கள்,,nīṅkaḷ,niːŋɡʌɭ,use this always,2,ta-agent-v1;ipa=espeak
pronouns-verbs.he-him,அவர் / அவரை,,avar / avarai,avʌr / avʌɾaɪ,polite; avan is familiar,2,ta-agent-v1;ipa=espeak
pronouns-verbs.she-her,அவர் / அவரை,,avar / avarai,avʌr / avʌɾaɪ,same as 'he' in the polite grade,2,ta-agent-v1;ipa=espeak
pronouns-verbs.they-them,அவர்கள் / அவர்களை,,avarkaḷ / avarkaḷai,avʌrɡʌɭ / avʌrɡʌɭaɪ,,2,ta-agent-v1;ipa=espeak
pronouns-verbs.my-mine,என் / என்னுடையது,,eṉ / eṉṉuṭaiyatu,en / ennɯɖaɪjʌdɯ,,2,ta-agent-v1;ipa=espeak
pronouns-verbs.your-yours,உங்கள் / உங்களுடையது,,uṅkaḷ / uṅkaḷuṭaiyatu,uŋɡʌɭ / uŋɡʌɭɯɖaɪjʌdɯ,,2,ta-agent-v1;ipa=espeak
pronouns-verbs.be-called-call,பெயர் / அழைக்க,,peyar / aḻaikka,pejʌr / aɻaɪkkʌ,name / to call,2,ta-agent-v1;ipa=espeak
pronouns-verbs.have,… இடம் இருக்கிறது,,… iṭam irukkiṟatu,iɖʌm iɾɯkkirʌdɯ,at [someone] it is,2,ta-agent-v1;ipa=espeak
pronouns-verbs.do-not-have,… இடம் இல்லை,,… iṭam illai,iɖʌm illaɪ,at [someone] it is not,2,ta-agent-v1;ipa=espeak
pronouns-verbs.go,போக,,pōka,poːɡʌ,infinitive; root pō,2,ta-agent-v1;ipa=espeak
pronouns-verbs.come,வர,,vara,vʌɾʌ,infinitive; root vā,2,ta-agent-v1;ipa=espeak
pronouns-verbs.would-like,வேண்டும்,,vēṇṭum,veːɳɖɯm,is wanted; takes the dative enakku,2,ta-agent-v1;ipa=espeak
pronouns-verbs.want,விரும்ப,,virumpa,viɾɯmbʌ,to desire,2,ta-agent-v1;ipa=espeak
pronouns-verbs.look-for,தேட,,tēṭa,teːɖʌ,,2,ta-agent-v1;ipa=espeak
pronouns-verbs.buy,வாங்க,,vāṅka,vaːŋɡʌ,,2,ta-agent-v1;ipa=espeak
pronouns-verbs.like,பிடிக்க,,piṭikka,piɖikkʌ,to be pleasing; takes the dative,2,ta-agent-v1;ipa=espeak
pronouns-verbs.need,தேவை,,tēvai,teːvaɪ,need is,2,ta-agent-v1;ipa=espeak
pronouns-verbs.there-is-have,இருக்கிறது,இருக்கு,irukkiṟatu,iɾɯkkirʌdɯ,,2,ta-agent-v1;ipa=espeak
pronouns-verbs.there-is-not-do-not-have,இல்லை,,illai,illaɪ,,2,ta-agent-v1;ipa=espeak
pronouns-verbs.want-to-verb,எனக்கு … வேண்டும்,,eṉakku … vēṇṭum,enʌkkɯ veːɳɖɯm,"… is the verb's infinitive: pōka, vara",2,ta-agent-v1;ipa=espeak
pronouns-verbs.want-thing,எனக்கு … வேண்டும்,,eṉakku … vēṇṭum,enʌkkɯ veːɳɖɯm,,2,ta-agent-v1;ipa=espeak
pronouns-verbs.need-thing,எனக்கு … தேவை,,eṉakku … tēvai,enʌkkɯ teːvaɪ,,2,ta-agent-v1;ipa=espeak
pronouns-verbs.looking-for-thing,நான் … தேடுகிறேன்,,nāṉ … tēṭukiṟēṉ,naːn teːɖɯɡireːn,,2,ta-agent-v1;ipa=espeak
question-words.what,என்ன,,eṉṉa,ennʌ,,2,ta-agent-v1;ipa=espeak
question-words.where,எங்கே,எங்க,eṅkē,eŋɡeː,,2,ta-agent-v1;ipa=espeak
question-words.who,யார்,,yār,jaːr,,2,ta-agent-v1;ipa=espeak
question-words.which-one,எது,,etu,edɯ,,2,ta-agent-v1;ipa=espeak
question-words.when,எப்போது,எப்ப,eppōtu,eppoːdɯ,,2,ta-agent-v1;ipa=espeak
question-words.how,எப்படி,,eppaṭi,eppʌɖi,,2,ta-agent-v1;ipa=espeak
question-words.how-much-many,எவ்வளவு,,evvaḷavu,evvʌɭʌvɯ,,2,ta-agent-v1;ipa=espeak
question-words.how-many,எத்தனை,,ettaṉai,ettʌnaɪ,for things you count,2,ta-agent-v1;ipa=espeak
question-words.why,ஏன்,,ēṉ,eːn,,2,ta-agent-v1;ipa=espeak
question-words.this,இது,,itu,idɯ,,2,ta-agent-v1;ipa=espeak
question-words.that,அது,,atu,adɯ,,2,ta-agent-v1;ipa=espeak
question-words.here,இங்கே,இங்க,iṅkē,iŋɡeː,,2,ta-agent-v1;ipa=espeak
question-words.there,அங்கே,அங்க,aṅkē,aŋɡeː,,2,ta-agent-v1;ipa=espeak
question-words.a-little,கொஞ்சம்,,koñcam,koɲdʒʌm,,2,ta-agent-v1;ipa=espeak
question-words.some,சில,,cila,silʌ,,2,ta-agent-v1;ipa=espeak
question-words.very,மிகவும்,ரொம்ப,mikavum,miɡʌvɯm,,2,ta-agent-v1;ipa=espeak
question-words.too,மிக அதிகம்,,mika atikam,miɡʌ adiɡʌm,too much,2,ta-agent-v1;ipa=espeak
question-words.also,… உம்,,… um,um,a suffix: it attaches to the word,2,ta-agent-v1;ipa=espeak
question-words.all-both,எல்லாம் / இரண்டும்,,ellām / iraṇṭum,ellaːm / iɾʌɳɖɯm,,2,ta-agent-v1;ipa=espeak
question-words.how-much-what-price,என்ன விலை?,எவ்வளவு?,eṉṉa vilai?,ennʌ vilaɪ,what price,2,ta-agent-v1;ipa=espeak
