concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
payment-receipt.pay-by-card,אפשר לשלם בכרטיס?,אֶפְשָׁר לְשַׁלֵּם בְּכַרְטִיס?,efshar leshalem bekhartis?,efʃˈaʁ leʃalˈem bexaʁtˈis,can one pay by card?,2,he-agent-v1;ipa=bgn
payment-receipt.pay-cash,אפשר לשלם במזומן?,אֶפְשָׁר לְשַׁלֵּם בִּמְזוּמָּן?,efshar leshalem bimzuman?,efʃˈaʁ leʃalˈem bimzumˈan,can one pay in cash?,2,he-agent-v1;ipa=bgn
payment-receipt.pay-by-qr-code,אפשר לשלם בקוד QR?,אֶפְשָׁר לְשַׁלֵּם בְּקוֹד QR?,efshar leshalem beqod QR?,efʃˈaʁ leʃalˈem bekˈod kjuˈar,can one pay by QR code?,2,he-agent-v1;ipa=bgn+loan
payment-receipt.a-receipt-please,"קבלה, בבקשה","קַבָּלָה, בְּבַקָּשָׁה","qabala, bevaqasha","kabalˈa, bevakaʃˈa","a receipt, please",2,he-agent-v1;ipa=bgn
payment-receipt.please-write-the-number,אפשר לכתב את המספר?,אֶפְשָׁר לִכְתֹּב אֶת הַמִּסְפָּר?,efshar likhtov et hamispar?,efʃˈaʁ lixtˈov ˈet hamispˈaʁ,can the number be written?,2,he-agent-v1;ipa=bgn
payment-receipt.how-much-in-total,כמה זה בסך הכל?,כַּמָּה זֶה בְּסַךְ הַכֹּל?,káma ze besakh hakol?,kˈama zˈe besˈax hakˈol,how much is it in total?,2,he-agent-v1;ipa=bgn
payment-receipt.can-we-pay-separately,אפשר לשלם בנפרד?,אֶפְשָׁר לְשַׁלֵּם בְּנִפְרָד?,efshar leshalem benifrad?,efʃˈaʁ leʃalˈem benifʁˈad,can one pay separately?,2,he-agent-v1;ipa=bgn
payment-receipt.is-tax-included,מע״ם כלול?,מַע״ם כָּלוּל?,ma‘am kalul?,maˈam kalˈul,is VAT included?,2,he-agent-v1;ipa=bgn
payment-receipt.my-card-was-declined,הכרטיס שלי נדחה,הַכַּרְטִיס שֶׁלִּי נִדְחָה,hakartis sheli nidẖa,hakaʁtˈis ʃelˈi nidxˈa,my card was rejected,2,he-agent-v1;ipa=bgn
payment-receipt.the-bill-is-wrong,נראה לי שיש טעות בחשבון,נִרְאֶה לִי שֶׁיֵּשׁ טָעוּת בַּחֶשְׁבּוֹן,nir’e li sheyesh ta‘ut baẖeshbon,niʁˈe lˈi ʃejˈeʃ taˈut baxeʃbˈon,it seems to me there is a mistake in the bill,2,he-agent-v1;ipa=bgn
