concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
building-help.what-room-number-is-this,מה מספר החדר?,מָה מִסְפַּר הַחֶדֶר?,ma mispar haẖéder?,mˈa mispˈaʁ haxˈedeʁ,what is the room number?,2,he-agent-v1;ipa=bgn
building-help.i-am-lost,הלכתי לאיבוד,הָלַכְתִּי לְאִיבּוּד,halákhti le’ibud,halˈaxti leibˈud,I have got lost,2,he-agent-v1;ipa=bgn
building-help.where-is-reception,איפה הקבלה?,אֵיפֹה הַקַּבָּלָה?,éyfo haqabala?,ˈejfo hakabalˈa,where is reception?,2,he-agent-v1;ipa=bgn
building-help.where-is-a-power-outlet,איפה יש שקע?,אֵיפֹה יֵשׁ שֶׁקַע?,éyfo yesh shéqa‘?,ˈejfo jˈeʃ ʃˈeka,where is there a socket?,2,he-agent-v1;ipa=bgn
accessibility.step-free,יש גישה בלי מדרגות?,יֵשׁ גִּישָׁה בְּלִי מַדְרֵגוֹת?,yesh gisha beli madregot?,jˈeʃ ɡiʃˈa belˈi madʁeɡˈot,is there access without steps?,2,he-agent-v1;ipa=bgn
accessibility.wheelchair-access,יש גישה לכיסא גלגלים?,יֵשׁ גִּישָׁה לְכִיסֵּא גַּלְגַּלִּים?,yesh gisha lekhise galgalim?,jˈeʃ ɡiʃˈa lexisˈe ɡalɡalˈim,is there access for a wheelchair?,2,he-agent-v1;ipa=bgn
accessibility.elevator,יש מעלית?,יֵשׁ מַעֲלִית?,yesh ma‘alit?,jˈeʃ maalˈit,is there an elevator?,2,he-agent-v1;ipa=bgn
accessibility.ramp,יש רמפה?,יֵשׁ רַמְפָּה?,yesh rámpa?,jˈeʃ ʁˈampa,is there a ramp?,2,he-agent-v1;ipa=bgn
accessibility.how-many-steps,כמה מדרגות יש?,כַּמָּה מַדְרֵגוֹת יֵשׁ?,káma madregot yesh?,kˈama madʁeɡˈot jˈeʃ,how many steps are there?,2,he-agent-v1;ipa=bgn
accessibility.cannot-climb-stairs,אני לא יכול לעלות במדרגות,אֲנִי לֹא יָכוֹל לַעֲלוֹת בְּמַדְרֵגוֹת,ani lo yakhol la‘alot bemadregot,anˈi lˈo jaxˈol laalˈot bemadʁeɡˈot,I cannot go up steps,2,he-agent-v1;ipa=bgn
accessibility.need-to-sit-down,אני צריך לשבת,אֲנִי צָרִיךְ לָשֶׁבֶת,ani tsarikh lashévet,anˈi tsaʁˈix laʃˈevet,I need to sit,2,he-agent-v1;ipa=bgn
accessibility.accessible-restroom,יש שירותים לנכים?,יֵשׁ שֵׁירוּתִים לְנָכִים?,yesh sheyrutim lenakhim?,jˈeʃ ʃejʁutˈim lenaxˈim,is there a toilet for the disabled?,2,he-agent-v1;ipa=bgn
accessibility.station-assistance,יש סיוע בתחנה?,יֵשׁ סִיּוּעַ בַּתַּחֲנָה?,yesh siyúa‘ bataẖana?,jˈeʃ sijˈua bataxanˈa,is there assistance at the station?,2,he-agent-v1;ipa=bgn
accessibility.help-me-carry,אפשר לעזר לי לשאת את זה?,אֶפְשָׁר לַעֲזֹר לִי לָשֵׂאת אֶת זֶה?,efshar la‘azor li laset et ze?,efʃˈaʁ laazˈoʁ lˈi lasˈet ˈet zˈe,can you help me carry this?,2,he-agent-v1;ipa=bgn
accessibility.board-first,אפשר לעלות ראשון?,אֶפְשָׁר לַעֲלוֹת רִאשׁוֹן?,efshar la‘alot rishon?,efʃˈaʁ laalˈot ʁiʃˈon,may I board first?,2,he-agent-v1;ipa=bgn
accessibility.door-width,מה רוחב הדלת?,מָה רוֹחַב הַדֶּלֶת?,ma róẖav hadélet?,mˈa ʁˈoxav hadˈelet,what is the width of the door?,2,he-agent-v1;ipa=bgn
accessibility.wheelchair-width,כיסא הגלגלים שלי ברוחב {} סנטימטר,כִּיסֵּא הַגַּלְגַּלִּים שֶׁלִּי בְּרוֹחַב {} סֶנְטִימֶטֶר,kise hagalgalim sheli beróẖav {} sentiméter,kisˈe haɡalɡalˈim ʃelˈi beʁˈoxav {} sentimˈeteʁ,my wheelchair is {} centimetres wide,2,he-agent-v1;ipa=bgn
accessibility.hard-of-hearing,אני כבד שמיעה,אֲנִי כְּבַד שְׁמִיעָה,ani kevad shemi‘a,anˈi kevˈad ʃemiˈa,a woman says kvadat shmi‘a,2,he-agent-v1;ipa=bgn
accessibility.speak-louder,אפשר לדבר יותר בקול רם?,אֶפְשָׁר לְדַבֵּר יוֹתֵר בְּקוֹל רָם?,efshar ledaber yoter beqol ram?,efʃˈaʁ ledabˈeʁ jotˈeʁ bekˈol ʁˈam,can you speak more loudly?,2,he-agent-v1;ipa=bgn
accessibility.visually-impaired,יש לי ליקוי ראייה,יֵשׁ לִי לִיקּוּי רְאִיָּיה,yesh li liquy re’iya,jˈeʃ lˈi likˈuj ʁeijˈa,I have a visual impairment,2,he-agent-v1;ipa=bgn
accessibility.take-your-arm,אפשר להיאחז ביד שלך?,אֶפְשָׁר לְהִיאָחֵז בַּיָּד שֶׁלְּךָ?,efshar lehi’aẖez bayad shelkha?,efʃˈaʁ lehiaxˈez bajˈad ʃelxˈa,may I hold on to your arm? to a woman shelakh,2,he-agent-v1;ipa=bgn
accessibility.guide-dog,זה כלב נחייה,זֶה כֶּלֶב נַחְיָיה,ze kélev naẖya,zˈe kˈelev naxjˈa,this is a guide dog,2,he-agent-v1;ipa=bgn
in-a-building.is-this-the-correct-entrance,זאת הכניסה הנכונה?,זֹאת הַכְּנִיסָה הַנְּכוֹנָה?,zot haknisa hanekhona?,zˈot haknisˈa hanexonˈa,is this the correct entrance?,2,he-agent-v1;ipa=bgn
in-a-building.do-you-have-wi-fi,יש כאן Wi-Fi?,יֵשׁ כָּאן Wi-Fi?,yesh kan Wi-Fi?,jˈeʃ kˈan vajˈfaj,is there Wi-Fi here?,2,he-agent-v1;ipa=bgn+loan
