concept_id,text,text_alt,ipa,literal,confidence,provenance
border-customs.i-am-a-tourist,Je suis touriste,,ʒə syi tuʁˈist,,2,fr-agent-v1;ipa=espeak
border-customs.here-is-my-passport,Voici mon passeport,,vwasi mɔ̃ paspˈɔʁ,,2,fr-agent-v1;ipa=espeak
border-customs.i-am-staying-for-days,Je reste {} jours,,ʒə ʁˈɛst {} ʒˈuʁ,,2,fr-agent-v1;ipa=espeak
border-customs.nothing-to-declare,Rien à déclarer,,ʁiɛ̃n a deklaʁˈe,,2,fr-agent-v1;ipa=espeak
border-customs.i-am-staying-at,Je loge à {},,ʒə lɔʒ ˌaaksɑ̃ɡʁˈav {},,2,fr-agent-v1;ipa=espeak
border-customs.i-am-here-for-business,Je viens pour affaires,,ʒə vjɛ̃ puʁ afˈɛʁ,,2,fr-agent-v1;ipa=espeak
border-customs.i-have-a-return-ticket,J'ai un billet de retour,,ʒe œ̃ bijɛ də ʁətˈuʁ,,2,fr-agent-v1;ipa=espeak
border-customs.i-am-visiting-family,Je viens voir ma famille,,ʒə vjɛ̃ vwaʁ ma famˈij,,2,fr-agent-v1;ipa=espeak
border-customs.this-is-for-personal-use,C'est pour usage personnel,,sɛ puʁ yzaʒ pɛʁsɔnˈɛl,,2,fr-agent-v1;ipa=espeak
border-customs.i-am-in-transit,Je suis en transit,,ʒə syiz ɑ̃ tʁɑ̃zˈit,,2,fr-agent-v1;ipa=espeak
border-customs.i-have-in-cash,J'ai {} en espèces,,ʒˈe {} ɑ̃n ɛspˈɛs,,2,fr-agent-v1;ipa=espeak
border-customs.this-is-a-gift,C'est un cadeau,,sɛt œ̃ kadˈo,,2,fr-agent-v1;ipa=espeak
border-customs.where-do-i-collect-my-baggage,Où récupérer mes bagages ?,,u ʁekypeʁe me baɡˈaʒ,,2,fr-agent-v1;ipa=espeak
border-customs.how-long-may-i-stay,Combien de temps puis-je rester ?,,kɔ̃bjɛ̃ də tɑ̃ pyiʒ ʁɛstˈe,,2,fr-agent-v1;ipa=espeak
border-customs.i-have-a-connecting-flight,J'ai un vol en correspondance,,ʒe œ̃ vɔl ɑ̃ koʁɛspɔ̃dˈɑ̃s,,2,fr-agent-v1;ipa=espeak
border-customs.may-i-have-an-entry-stamp,Puis-je avoir un tampon d'entrée ?,,pyiʒ avwaʁ œ̃ tɑ̃pɔ̃ dɑ̃tʁˈe,,2,fr-agent-v1;ipa=espeak
border-customs.visa,visa,,vizˈa,,2,fr-agent-v1;ipa=espeak
border-customs.i-have-no-food-or-plants,Je n'ai ni nourriture ni plantes,,ʒə ne ni nuʁityʁ ni plˈɑ̃t,,2,fr-agent-v1;ipa=espeak
border-customs.passport-control,Contrôle des passeports,,kɔ̃tʁoːl de paspˈɔʁ,,2,fr-agent-v1;ipa=espeak
border-customs.customs,Douane,,dwˈan,,2,fr-agent-v1;ipa=espeak
border-customs.baggage-claim,Livraison des bagages,Retrait des bagages,livʁɛzɔ̃ de baɡˈaʒ,,2,fr-agent-v1;ipa=espeak
border-customs.customs-declaration,Déclaration en douane,,deklaʁasjɔ̃ ɑ̃ dwˈan,,2,fr-agent-v1;ipa=espeak
border-customs.arrival-card,fiche de débarquement,,fiʃ də debaʁkəmˈɑ̃,,2,fr-agent-v1;ipa=espeak
border-customs.transit,Transit,,tʁɑ̃zˈit,,2,fr-agent-v1;ipa=espeak
border-customs.boarding-pass,carte d'embarquement,,kaʁt dɑ̃baʁkəmˈɑ̃,,2,fr-agent-v1;ipa=espeak
directions.where-is,Où est {} ?,,u ˈɛ {},,2,fr-agent-v1;ipa=espeak
directions.how-do-i-get-to,Comment aller à {} ?,,kɔmɑ̃ ale ˌaaksɑ̃ɡʁˈav {},,2,fr-agent-v1;ipa=espeak
directions.is-it-far,C'est loin ?,,sɛ lwˈɛ̃,,2,fr-agent-v1;ipa=espeak
directions.how-long-on-foot,Combien de temps à pied ?,,kɔ̃bjɛ̃ də tɑ̃ a pjˈe,,2,fr-agent-v1;ipa=espeak
directions.please-show-me-on-the-map,"Montrez-moi sur la carte, s'il vous plaît",,"mɔ̃tʁemwa syʁ la kˈaʁt, sil vu plˈɛ",,2,fr-agent-v1;ipa=espeak
directions.where-is-the-nearest,Où est le {} le plus proche ?,,u ɛ lˈə {} lə ply pʁˈɔʃ,,2,fr-agent-v1;ipa=espeak
directions.where-am-i,Où suis-je ?,,u syˈiʒ,,2,fr-agent-v1;ipa=espeak
directions.which-way,Par où ?,,paʁ ˈu,,2,fr-agent-v1;ipa=espeak
directions.can-i-walk-there,Peut-on y aller à pied ?,,pøtɔ̃n i ale a pjˈe,,2,fr-agent-v1;ipa=espeak
directions.how-far-is-it,C'est à quelle distance ?,,sɛt a kɛl distˈɑ̃s,,2,fr-agent-v1;ipa=espeak
directions.which-exit,Quelle sortie ?,,kɛl sɔʁtˈi,,2,fr-agent-v1;ipa=espeak
directions.can-you-show-me-the-way,Pouvez-vous m'indiquer le chemin ?,,puvevu mɛ̃dike lə ʃəmˈɛ̃,,2,fr-agent-v1;ipa=espeak
directions.north,nord,,nˈɔʁ,,2,fr-agent-v1;ipa=espeak
directions.south,sud,,sˈyd,,2,fr-agent-v1;ipa=espeak
directions.east,est,,ˈɛ,,2,fr-agent-v1;ipa=espeak
directions.west,ouest,,wˈɛst,,2,fr-agent-v1;ipa=espeak
quick-directions.go-straight,Tout droit,,tu dʁwˈa,,2,fr-agent-v1;ipa=espeak
quick-directions.turn-left,Tournez à gauche,,tuʁnez a ɡˈoʃ,,2,fr-agent-v1;ipa=espeak
quick-directions.turn-right,Tournez à droite,,tuʁnez a dʁwˈat,,2,fr-agent-v1;ipa=espeak
quick-directions.this-way,Par ici,,paʁ isˈi,,2,fr-agent-v1;ipa=espeak
quick-directions.that-way,Par là,,paʁ lˈa,,2,fr-agent-v1;ipa=espeak
quick-directions.on-the-left,À gauche,,a ɡˈoʃ,,2,fr-agent-v1;ipa=espeak
quick-directions.on-the-right,À droite,,a dʁwˈat,,2,fr-agent-v1;ipa=espeak
quick-directions.across-from-here,En face,,ɑ̃ fˈas,,2,fr-agent-v1;ipa=espeak
quick-directions.in-front,Devant,,dəvˈɑ̃,,2,fr-agent-v1;ipa=espeak
quick-directions.behind,Derrière,,dɛʁjˈɛʁ,,2,fr-agent-v1;ipa=espeak
taxi.please-take-me-here,"Emmenez-moi ici, s'il vous plaît",,"ɑ̃mnemwa isˈi, sil vu plˈɛ",,2,fr-agent-v1;ipa=espeak
taxi.please-send-me-the-address,Envoyez-moi l'adresse,,ɑ̃vwajemwa ladʁˈɛs,,2,fr-agent-v1;ipa=espeak
taxi.we-need-the-east-gate-not-the-south-gate,"Nous voulons la porte est, pas la porte sud",,"nu vulɔ̃ la pɔʁt ˈɛ, pa la pɔʁt sˈyd",,2,fr-agent-v1;ipa=espeak
taxi.please-stop-here,"Arrêtez-vous ici, s'il vous plaît",,"aʁɛtevuz isˈi, sil vu plˈɛ",,2,fr-agent-v1;ipa=espeak
taxi.can-you-wait-for-me-here,Pouvez-vous m'attendre ici ?,,puvevu matɑ̃dʁ isˈi,,2,fr-agent-v1;ipa=espeak
taxi.we-need-to-catch-the-high-speed-train,Nous devons attraper le TGV,le train à grande vitesse,nu dəvɔ̃z atʁape lə tˌeʒˌevˈe,,2,fr-agent-v1;ipa=espeak
taxi.please-use-the-meter,"Mettez le compteur, s'il vous plaît",,"mɛte lə kɔ̃tˈœʁ, sil vu plˈɛ",,2,fr-agent-v1;ipa=espeak
taxi.i-will-get-off-here,Je descends ici,,ʒə dɛsɑ̃z isˈi,,2,fr-agent-v1;ipa=espeak
taxi.please-get-me-there-in-time-for-the-shinkansen,Déposez-moi à temps pour le Shinkansen,,depozemwa a tɑ̃ puʁ lə ʃɛ̃kɑ̃sˈɛn,,2,fr-agent-v1;ipa=espeak
transit-rides.two-tickets,Deux billets,,dø bijˈɛ,,2,fr-agent-v1;ipa=espeak
transit-rides.where-is-the-subway-station,Où est la station de métro ?,,u ɛ la stasjɔ̃ də metʁˈo,,2,fr-agent-v1;ipa=espeak
transit-rides.does-this-bus-train-go-to,Ce bus / train va-t-il à {} ?,,sə bˈys / tʁɛ̃ vatil ˌaaksɑ̃ɡʁˈav {},,2,fr-agent-v1;ipa=espeak
transit-rides.what-is-the-next-stop,Quel est le prochain arrêt ?,,kɛl ɛ lə pʁoʃɛ̃n aʁˈɛ,,2,fr-agent-v1;ipa=espeak
transit-rides.please-tell-me-where-to-get-off,"Dites-moi où descendre, s'il vous plaît",,"ditmwa u dɛsˈɑ̃dʁ, sil vu plˈɛ",,2,fr-agent-v1;ipa=espeak
transit-rides.is-this-direct,C'est direct ?,,sɛ diʁˈɛkt,,2,fr-agent-v1;ipa=espeak
transit-rides.do-i-need-to-transfer,Faut-il changer ?,,fotil ʃɑ̃ʒˈe,,2,fr-agent-v1;ipa=espeak
transit-rides.is-it-delayed,Y a-t-il du retard ?,,i atil dy ʁətˈaʁ,,2,fr-agent-v1;ipa=espeak
transit-rides.i-am-in-a-hurry,Je suis pressé,,ʒə syi pʁɛsˈe,,2,fr-agent-v1;ipa=espeak
transit-rides.which-platform,Quel quai ?,,kɛl kˈe,,2,fr-agent-v1;ipa=espeak
transit-rides.what-time-is-the-next-one,À quelle heure est le prochain ?,,a kɛl œʁ ɛ lə pʁoʃˈɛ̃,,2,fr-agent-v1;ipa=espeak
