concept_id,text,text_alt,ipa,literal,confidence,provenance
toilets.where-toilet,Où sont les toilettes ?,,u sɔ̃ le twalˈɛt,,2,fr-agent-v1;ipa=espeak
accessibility.step-free,Y a-t-il un accès de plain-pied ?,accès sans marches,i atil œ̃n aksɛ də plˈɛ̃pjˈe,,2,fr-agent-v1;ipa=espeak
toilets.where-public-toilet,Où y a-t-il des toilettes publiques ?,,u i atil de twalɛt pyblˈik,,2,fr-agent-v1;ipa=espeak
accessibility.wheelchair-access,C'est accessible en fauteuil roulant ?,,sɛt aksɛsibl ɑ̃ fotœj ʁulˈɑ̃,,2,fr-agent-v1;ipa=espeak
toilets.may-i-use-the-toilet,Puis-je utiliser les toilettes ?,,pyiʒ ytilize le twalˈɛt,,2,fr-agent-v1;ipa=espeak
accessibility.elevator,Y a-t-il un ascenseur ?,,i atil œ̃n asɑ̃sˈœʁ,,2,fr-agent-v1;ipa=espeak
toilets.is-it-only-for-customers,C'est réservé aux clients ?,,sɛ ʁezɛʁve o kliˈɑ̃,,2,fr-agent-v1;ipa=espeak
accessibility.ramp,Y a-t-il une rampe ?,,i atil yn ʁˈɑ̃p,,2,fr-agent-v1;ipa=espeak
toilets.toilet-wc,Toilettes / WC,Sanitaires,twalˈɛt / dubləvˌesˈe,,2,fr-agent-v1;ipa=espeak
accessibility.how-many-steps,Combien y a-t-il de marches ?,,kɔ̃bjɛ̃ i atil də mˈaʁʃ,,2,fr-agent-v1;ipa=espeak
toilets.is-it-free,C'est gratuit ?,,sɛ ɡʁatyˈi,,2,fr-agent-v1;ipa=espeak
accessibility.cannot-climb-stairs,Je ne peux pas monter les escaliers,,ʒə nə pø pa mɔ̃te lez ɛskaljˈe,,2,fr-agent-v1;ipa=espeak
toilets.do-i-need-a-coin,Faut-il une pièce ou un jeton ?,,fotil yn pjɛs u œ̃ ʒətˈɔ̃,,2,fr-agent-v1;ipa=espeak
