concept_id,text,text_alt,ipa,literal,confidence,provenance
payment-receipt.pay-by-card,Pagar com cartão?,,paɡˈar koŋ kaɾətˈɐ̃ʊ̃,,2,pt-agent-v1;ipa=espeak
payment-receipt.pay-cash,Pagar em dinheiro?,,paɡˈaɾ ˈeɪŋ dʒˌiɲˈeɪɾʊ,,2,pt-agent-v1;ipa=espeak
payment-receipt.pay-by-qr-code,Pagar com código QR?,MB Way · Pix,paɡˈar koŋ kˈɔdʒiɡʊ kˌeˈɛxe,,2,pt-agent-v1;ipa=espeak
payment-receipt.a-receipt-please,"Um recibo, por favor",Uma fatura · O talão,"ũŋ xˌesˈibʊ, por favˈor",,2,pt-agent-v1;ipa=espeak
payment-receipt.please-write-the-number,"Escreva o número, por favor",,"ˌeskrˈevæ ʊ nˈũmeɾʊ, por favˈor",,2,pt-agent-v1;ipa=espeak
payment-receipt.how-much-in-total,Quanto é ao todo?,,kwˈɐ̃ŋtw ɛ aʊ tˈodʊ,,2,pt-agent-v1;ipa=espeak
payment-receipt.can-we-pay-separately,Podemos pagar em separado?,,podˌemʊs paɡˈaɾ ˈeɪŋ sˌepaɾˈadʊ,,2,pt-agent-v1;ipa=espeak
payment-receipt.is-tax-included,O IVA está incluído?,Os impostos estão incluídos?,u ˌivˌeˈa estˌa ˌiŋkluˈidʊ,,2,pt-agent-v1;ipa=espeak
payment-receipt.my-card-was-declined,O meu cartão foi recusado,,ʊ meʊ kaɾətˈɐ̃ʊ̃ foɪ xˌekuzˈadʊ,,2,pt-agent-v1;ipa=espeak
payment-receipt.the-bill-is-wrong,Acho que a conta está errada,,ˈaʃʊ ky a kˈoŋtæ estˌa ˌexˈadæ,,2,pt-agent-v1;ipa=espeak
payment-receipt.i-already-paid,Já paguei,,ʒˈa paɡˈeɪ,,2,pt-agent-v1;ipa=espeak
shopping.i-am-just-looking,Estou só a ver,Estou só olhando,estˌow sˈɔ a vˈer,,2,pt-agent-v1;ipa=espeak
shopping.how-much-is-this,Quanto custa isto?,,kwˈɐ̃ŋtʊ kˈustæ ˈistʊ,,2,pt-agent-v1;ipa=espeak
shopping.that-is-too-expensive,É muito caro,,ɛ mwˈiŋtʊ kˈaɾʊ,,2,pt-agent-v1;ipa=espeak
shopping.can-it-be-a-little-cheaper,Pode ser um pouco mais barato?,,pˌɔdʒy seɾ ũŋ pˈowkʊ mˈaɪz bˌaɾˈatʊ,,2,pt-agent-v1;ipa=espeak
shopping.is-there-a-discount,Há desconto?,,a dˌeskˈoŋtʊ,,2,pt-agent-v1;ipa=espeak
shopping.where-do-i-pay,Onde se paga?,,ˌoŋdʒy sy pˈaɡæ,,2,pt-agent-v1;ipa=espeak
shopping.i-will-take-this,Levo isto,,lˈɛvw ˈistʊ,,2,pt-agent-v1;ipa=espeak
shopping.what-is-this,O que é isto?,,ʊ ky ɛ ˈistʊ,,2,pt-agent-v1;ipa=espeak
shopping.where-can-i-buy,Onde posso comprar {}?,,ˌoŋdʒy pˌɔsʊ komprˈar {},,2,pt-agent-v1;ipa=espeak
shopping.do-you-have-this-in-stock,Tem isto em stock?,em estoque,teɪŋ ˈistw ˈeɪŋ stˈok,,2,pt-agent-v1;ipa=espeak
shopping.two-of-these,"Dois destes, por favor",,"dˈoɪz dˈestʃys, por favˈor",,2,pt-agent-v1;ipa=espeak
shopping.what-is-it-made-of,De que é feito?,,dʒy ky ɛ fˈeɪtʊ,,2,pt-agent-v1;ipa=espeak
color-size-returns.do-you-have-another-color,Tem outra cor?,,teɪŋ ˈowtræ kˈor,,2,pt-agent-v1;ipa=espeak
color-size-returns.do-you-have-another-size,Tem outro tamanho?,,teɪŋ ˈowtrʊ tˌæmˈɐ̃ɲʊ,,2,pt-agent-v1;ipa=espeak
color-size-returns.may-i-try-it-on,Posso experimentar?,,pˌɔsʊ ˌespeɾˌimeɪŋtˈar,,2,pt-agent-v1;ipa=espeak
color-size-returns.can-i-return-it,Posso devolver?,,pˌɔsʊ dˌevowvˈer,,2,pt-agent-v1;ipa=espeak
color-size-returns.can-i-exchange-it,Posso trocar?,,pˌɔsʊ trokˈar,,2,pt-agent-v1;ipa=espeak
color-size-returns.do-you-have-a-bag,Tem um saco?,uma sacola,teɪŋ ũŋ sˈakʊ,,2,pt-agent-v1;ipa=espeak
tax-refund.can-i-get-a-tax-refund,Posso pedir o reembolso do IVA?,,pˌɔsʊ pedʒˈiɾ ʊ xˌeeɪmbˈolsʊ dʊ ˌivˌeˈa,,2,pt-agent-v1;ipa=espeak
tax-refund.is-tax-free-shopping-available,Fazem tax free?,Há isenção de IVA para turistas?,fˌazeɪŋ tˈaks frˈi,,2,pt-agent-v1;ipa=espeak
