concept_id,text,text_alt,ipa,literal,confidence,provenance
social-basics.hello,Olá,,olˈa,,2,pt-agent-v1;ipa=espeak
social-basics.hello-polite,Bom dia,Boa tarde,bˈoŋ dʒˈiæ,,2,pt-agent-v1;ipa=espeak
social-basics.good-morning,Bom dia,,bˈoŋ dʒˈiæ,,2,pt-agent-v1;ipa=espeak
social-basics.good-evening,Boa noite,Boa tarde,bˈoæ nˈoɪtʃy,,2,pt-agent-v1;ipa=espeak
social-basics.goodbye,Adeus,Até logo,adˈeʊs,,2,pt-agent-v1;ipa=espeak
social-basics.thank-you,Obrigado,Obrigada,ˌobriɡˈadʊ,"-o if male, -a if female",2,pt-agent-v1;ipa=espeak
social-basics.you-are-welcome,De nada,,dʒy nˈadæ,,2,pt-agent-v1;ipa=espeak
social-basics.excuse-me-sorry,Com licença,Desculpe,koŋ lˌisˈeɪŋsæ,,2,pt-agent-v1;ipa=espeak
social-basics.sorry,Desculpe,Peço desculpa,dˌeskˈuwpy,,2,pt-agent-v1;ipa=espeak
social-basics.no-problem,Não há problema,Não faz mal,nˌɐ̃ʊ̃ a prˌoblˈemæ,,2,pt-agent-v1;ipa=espeak
social-basics.i-do-not-know,Não sei,,nˌɐ̃ʊ̃ sˈeɪ,,2,pt-agent-v1;ipa=espeak
social-basics.good-night,Boa noite,Durma bem,bˈoæ nˈoɪtʃy,,2,pt-agent-v1;ipa=espeak
social-basics.okay-fine-i-am-okay,Estou bem,,estˌow bˈeɪŋ,,2,pt-agent-v1;ipa=espeak
communication.i-do-not-speak-this-language,Não falo {target},,,,2,language-slots-v1
communication.i-speak-only-a-little-of-this,Falo só um pouco de {target},,,,2,language-slots-v1
communication.do-you-speak-english,Fala {source}?,,,,2,language-slots-v1
communication.please-speak-more-slowly,"Fale mais devagar, por favor",,"fˈaly mˈaɪz dˌevaɡˈar, por favˈor",,2,pt-agent-v1;ipa=espeak
communication.i-do-not-understand-spoken,Não entendo o que diz,Não percebo o que diz,nˌɐ̃ʊ̃ ˌeɪŋtˈeɪŋdw ʊ ky dʒˈis,,2,pt-agent-v1;ipa=espeak
communication.i-cannot-read-understand,Não sei ler isto,,nˌɐ̃ʊ̃ sˈeɪ lˈeɾ ˈistʊ,,2,pt-agent-v1;ipa=espeak
communication.please-say-it-again,"Repita, por favor",,"xˌepˈitæ, por favˈor",,2,pt-agent-v1;ipa=espeak
communication.please-write-it-down,"Escreva, por favor",,"ˌeskrˈevæ, por favˈor",,2,pt-agent-v1;ipa=espeak
communication.please-wait-a-moment,"Um momento, por favor",,"ũŋ mˌomˈeɪŋtʊ, por favˈor",,2,pt-agent-v1;ipa=espeak
communication.can-you-help-me,Pode ajudar-me?,Pode me ajudar?,pˌɔdʒj ˌaʒudˈarmy,,2,pt-agent-v1;ipa=espeak
communication.please-show-me-the-text,"Mostre-me o texto em {target}, por favor",Me mostre o texto em {target},,,2,language-slots-v1
