concept_id,text,text_alt,ipa,literal,confidence,provenance
emergency-medical.help,Socorro!,Ajuda!,sˌokˈoxʊ,,2,pt-agent-v1;ipa=espeak
emergency-medical.please-call-an-ambulance,"Chame uma ambulância, por favor",,"ʃˈɐ̃mj ˌumæ ˌɐ̃mbulˈɐ̃ŋsjæ, por favˈor",,2,pt-agent-v1;ipa=espeak
emergency-medical.i-need-a-doctor,Preciso de um médico,,prˌesˈizʊ dʒj ũŋ mˈɛdʒikʊ,,2,pt-agent-v1;ipa=espeak
emergency-medical.i-am-sick,Estou doente,,estˌow dˌoˈeɪŋtʃy,,2,pt-agent-v1;ipa=espeak
emergency-medical.i-am-injured,Estou ferido,Estou ferida,estˌow fˌeɾˈidʊ,-a if female,2,pt-agent-v1;ipa=espeak
emergency-medical.it-hurts-here,Dói aqui,,dˈɔɪ akˈi,,2,pt-agent-v1;ipa=espeak
emergency-medical.where-is-a-pharmacy,Onde fica uma farmácia?,,ˌoŋdʒy fˈikæ ˌumæ fˌaɾəmˈasjæ,,2,pt-agent-v1;ipa=espeak
emergency-medical.please-take-me-to-a-hospital,"Leve-me a um hospital, por favor",Me leve a um hospital,"lˈɛvymj a ũŋ ˌospitˈaʊ, por favˈor",,2,pt-agent-v1;ipa=espeak
emergency-medical.i-feel-unwell,Sinto-me mal,Estou me sentindo mal,sˈiŋtʊmy mˈaʊ,,2,pt-agent-v1;ipa=espeak
emergency-medical.this-is-an-emergency,É uma emergência,,ɛ ˌumæ ˌemeɾəʒˈeɪŋsjæ,,2,pt-agent-v1;ipa=espeak
emergency-medical.i-am-having-a-severe-allergic-reaction,Estou com anafilaxia: reação alérgica grave,Reação alérgica grave!,estˌow koŋ ˌænafˌilaksˈiæ xˌeasˈɐ̃ʊ̃ ˌalˈɛɾəʒikæ ɡrˈavy,,2,pt-agent-v1;ipa=espeak
emergency-medical.i-cannot-breathe,Não consigo respirar,,nˌɐ̃ʊ̃ kˌoŋsˈiɡʊ xˌespiɾˈar,,2,pt-agent-v1;ipa=espeak
emergency-medical.i-am-bleeding-badly,Estou a sangrar muito,Estou sangrando muito,estˌow a sɐ̃ŋɡrˈar mwˈiŋtʊ,,2,pt-agent-v1;ipa=espeak
emergency-medical.i-have-chest-pain,Tenho dor no peito,,tˌeɲʊ dˈor nʊ pˈeɪtʊ,,2,pt-agent-v1;ipa=espeak
emergency-medical.this-person-is-unconscious,Esta pessoa está inconsciente,,ˌɛstæ pˌesˈoæ estˌa ˌiŋkoŋsiˈeɪŋtʃy,,2,pt-agent-v1;ipa=espeak
