concept_id,text,text_alt,ipa,literal,confidence,provenance
numbers-money.l-ng,zero,,zˈɛrɔ,,2,pl-agent-v1;ipa=espeak
numbers-money.y,jeden,jedna / jedno,jˈɛdɛn,"feminine jedna, neuter jedno",2,pl-agent-v1;ipa=espeak
numbers-money.r,dwa,dwie,dvˈa,dwie before a feminine noun,2,pl-agent-v1;ipa=espeak
numbers-money.li-ng,2 + klasyfikator,,dvˈa klˌasɨfikˈatɔr,,2,pl-gloss-v1;ipa=espeak
numbers-money.s-n,trzy,,tʃˈɨ,,2,pl-agent-v1;ipa=espeak
numbers-money.s,cztery,,tʃtˈɛrɨ,,2,pl-agent-v1;ipa=espeak
numbers-money.w,pięć,,pʲˈɛɲtɕ,,2,pl-agent-v1;ipa=espeak
numbers-money.li,sześć,,ʃˈɛɕtɕ,,2,pl-agent-v1;ipa=espeak
numbers-money.q,siedem,,ɕˈɛdɛm,,2,pl-agent-v1;ipa=espeak
numbers-money.b,osiem,,ˈɔɕɛm,,2,pl-agent-v1;ipa=espeak
numbers-money.ji,dziewięć,,dʑˈɛvʲɛɲtɕ,,2,pl-agent-v1;ipa=espeak
numbers-money.sh,dziesięć,,dʑˈɛɕɛɲtɕ,,2,pl-agent-v1;ipa=espeak
numbers-money.y-b-i,sto,,stˈɔ,,2,pl-agent-v1;ipa=espeak
numbers-money.y-qi-n,tysiąc,,tˈɨɕɔnts,,2,pl-agent-v1;ipa=espeak
numbers-money.y-w-n,dziesięć tysięcy,,dʑˈɛɕɛɲtɕ tɨɕˈɛntsɨ,Polish has no single word for ten thousand,2,pl-agent-v1;ipa=espeak
numbers-money.b-n,pół,,pˈuw,,2,pl-agent-v1;ipa=espeak
numbers-money.yu-n,juan,,jˈuan,,2,pl-gloss-v1;cldr;ipa=espeak
numbers-money.ku-i,juan (w mowie),,jˈuan w mˈɔvʲɛ,,2,pl-gloss-v1;ipa=espeak
numbers-money.number-and-classifier-notes,"Budowa liczb: 11 = shí yī, 20 = èr shí, 21 = èr shí yī. W numerze telefonu 1 czyta się często yāo. Między liczbą a rzeczownikiem klasyfikator jest obowiązkowy: gè (ogólny), wèi (osoby), zhāng (bilety, rzeczy płaskie), bēi (kubki), píng (butelki). Przed klasyfikatorem dwa to liǎng, nie èr: liǎng zhāng piào, dwa bilety. jiǎo / máo = 0,1 yuana; fēn = 0,01 yuana.",,,,2,pl-notes-v1
numbers-money.2-items,2 sztuki,,dvˈa ʃtˈuki,,2,pl-gloss-v1;ipa=espeak
numbers-money.yen,jen,,jˈɛn,,2,pl-gloss-v1;cldr;ipa=espeak
numbers-money.yen-symbol,jen (symbol),,jˈɛn sˈɨmbɔl,,2,pl-gloss-v1;ipa=espeak
numbers-money.number-and-classifier-notes-2,"Budowa liczb: 11 = juuichi, 20 = nijuu, 21 = nijuuichi. Licznik stoi po liczbie: -tsu (rzeczy), -mai (rzeczy płaskie), -hon (rzeczy długie), -nin (osoby), -hai (kubki). W numerze telefonu: 0 = zero albo maru, 4 = yon, 7 = nana, 9 = kyuu. Podwojona samogłoska oznacza samogłoskę długą.",,,,2,pl-notes-v1
atm-cash.where-is-an-atm,Gdzie jest bankomat?,,ɡdʑˈɛ jɛzd baŋkˈɔmat,,2,pl-agent-v1;ipa=espeak
atm-cash.does-this-atm-take-foreign-cards,Czy ten bankomat przyjmuje karty zagraniczne?,,tʃɨ tɛn baŋkˈɔmat pʃɨjmˈujɛ kˈartɨ zˌaɡraɲˈitʃnɛ,,2,pl-agent-v1;ipa=espeak
atm-cash.the-atm-kept-my-card,Bankomat zatrzymał moją kartę,,baŋkˈɔmad zatʃˈɨmaw mˈɔjɔ̃ kˈartɛ,,2,pl-agent-v1;ipa=espeak
atm-cash.is-there-a-fee,Czy jest prowizja?,,tʃɨ jɛst prɔvˈizja,,2,pl-agent-v1;ipa=espeak
atm-cash.the-card-was-declined,Karta została odrzucona,,kˈarta zɔstˈawa ˌɔdʒutsˈɔna,,2,pl-agent-v1;ipa=espeak
atm-cash.what-is-the-exchange-rate,Jaki jest kurs?,,jˈaki jɛst kˈurs,,2,pl-agent-v1;ipa=espeak
atm-cash.no-money-came-out,Nie wypłacił pieniędzy,,ɲɛ vɨpwˈatɕiw pʲɛɲˈɛndʑɨ,it did not dispense the money,2,pl-agent-v1;ipa=espeak
atm-cash.where-can-i-change-money,Gdzie mogę wymienić pieniądze?,,ɡdʑˈɛ mˈɔɡɛ vɨmjˈɛɲitɕ pʲɛɲˈɔndʑɛ,,2,pl-agent-v1;ipa=espeak
atm-cash.the-machine-is-out-of-service,Bankomat jest nieczynny,,baŋkˈɔmat jɛst ɲɛtʃˈɨnnɨ,,2,pl-agent-v1;ipa=espeak
