concept_id,text,text_alt,ipa,literal,confidence,provenance
pronouns-verbs.i-me,ja / mnie,,jˈa / mɲɛ,,2,pl-agent-v1;ipa=espeak
pronouns-verbs.we-us,my / nas,,mˈɨ / nˈas,,2,pl-agent-v1;ipa=espeak
pronouns-verbs.you,ty,,tˈɨ,informal; use pan or pani with a stranger,2,pl-agent-v1;ipa=espeak
pronouns-verbs.you-polite,pan / pani,,pˈan / pˈaɲi,"pan to a man, pani to a woman; Polish polite address takes a third-person verb",2,pl-agent-v1;ipa=espeak
pronouns-verbs.he-him,on / jego,,ˈɔn / jˈɛɡɔ,,2,pl-agent-v1;ipa=espeak
pronouns-verbs.she-her,ona / jej,,ˈɔna / jɛj,,2,pl-agent-v1;ipa=espeak
pronouns-verbs.they-them,oni / ich,,ˈɔɲi / ix,,2,pl-agent-v1;ipa=espeak
pronouns-verbs.my-mine,mój,,mˈuj,,2,pl-agent-v1;ipa=espeak
pronouns-verbs.your-yours,twój,,tfˈuj,,2,pl-agent-v1;ipa=espeak
pronouns-verbs.be-called-call,nazywać się,,nazˈɨvatɕ ɕɛ,,2,pl-agent-v1;ipa=espeak
pronouns-verbs.have,mieć,,mʲˈɛtɕ,,2,pl-agent-v1;ipa=espeak
pronouns-verbs.do-not-have,nie mieć,,ɲˈɛmʲɛtɕ,the object then goes into the genitive,2,pl-agent-v1;ipa=espeak
pronouns-verbs.go,iść,,ˈiɕtɕ,,2,pl-agent-v1;ipa=espeak
pronouns-verbs.come,przyjść,,pʃˈɨjɕtɕ,,2,pl-agent-v1;ipa=espeak
pronouns-verbs.would-like,chciałbym / chciałabym,,xtɕˈawbɨm / xtɕˈawabˌɨm,masculine / feminine speaker,2,pl-agent-v1;ipa=espeak
pronouns-verbs.want,chcieć,,xtɕˈɛtɕ,,2,pl-agent-v1;ipa=espeak
pronouns-verbs.look-for,szukać,,ʃˈukatɕ,,2,pl-agent-v1;ipa=espeak
pronouns-verbs.buy,kupić,,kˈupitɕ,,2,pl-agent-v1;ipa=espeak
pronouns-verbs.like,lubić,,lˈubʲitɕ,,2,pl-agent-v1;ipa=espeak
pronouns-verbs.need,potrzebować,,pˌɔtʃɛbˈɔvatɕ,,2,pl-agent-v1;ipa=espeak
pronouns-verbs.there-is-have,jest,,jˈɛst,,2,pl-agent-v1;ipa=espeak
pronouns-verbs.there-is-not-do-not-have,nie ma,,ɲˈɛma,,2,pl-agent-v1;ipa=espeak
pronouns-verbs.want-to-verb,chcę + bezokolicznik,chciałbym + bezokolicznik,xtsˈɛ bˌɛzɔkɔlˈitʃɲik,chcę plus the infinitive,2,pl-agent-v1;ipa=espeak
pronouns-verbs.want-thing,poproszę + rzecz,chcę + rzecz,pɔprˈɔʃɛ ʒˈɛtʃ,poproszę is the ordinary way to ask for a thing in a shop,2,pl-agent-v1;ipa=espeak
pronouns-verbs.need-thing,potrzebuję + dopełniacz,,pˌɔtʃɛbˈujɛ dɔpˈɛwɲatʃ,potrzebować takes the genitive,2,pl-agent-v1;ipa=espeak
pronouns-verbs.looking-for-thing,szukam + dopełniacz,,ʃˈukam dɔpˈɛwɲatʃ,szukać takes the genitive,2,pl-agent-v1;ipa=espeak
question-words.what,co,,tsˈɔ,,2,pl-agent-v1;ipa=espeak
question-words.where,gdzie,,ɡdʑˈɛ,,2,pl-agent-v1;ipa=espeak
question-words.who,kto,,ktˈɔ,,2,pl-agent-v1;ipa=espeak
question-words.which-one,który,,ktˈurɨ,,2,pl-agent-v1;ipa=espeak
question-words.when,kiedy,,kʲˈɛdɨ,,2,pl-agent-v1;ipa=espeak
question-words.how,jak,,jˈak,,2,pl-agent-v1;ipa=espeak
question-words.how-much-many,ile,,ˈilɛ,,2,pl-agent-v1;ipa=espeak
question-words.how-many,ile sztuk,,ˈilɛ ʃtˈuk,how many pieces; Polish uses ile for both,2,pl-agent-v1;ipa=espeak
question-words.why,dlaczego,,dlatʃˈɛɡɔ,,2,pl-agent-v1;ipa=espeak
question-words.this,to,,tɔ,,2,pl-agent-v1;ipa=espeak
question-words.that,tamto,,tˈamtɔ,,2,pl-agent-v1;ipa=espeak
question-words.here,tutaj,,tˈutaj,,2,pl-agent-v1;ipa=espeak
question-words.there,tam,,tˈam,,2,pl-agent-v1;ipa=espeak
question-words.a-little,trochę,,trˈɔxɛ,,2,pl-agent-v1;ipa=espeak
question-words.some,kilka,,kˈilka,,2,pl-agent-v1;ipa=espeak
question-words.very,bardzo,,bˈardʑɔ,,2,pl-agent-v1;ipa=espeak
question-words.too,za,,zˈa,,2,pl-agent-v1;ipa=espeak
question-words.also,też,,tˈɛʃ,,2,pl-agent-v1;ipa=espeak
question-words.all-both,wszystko / oba,,fʃˈɨstkɔ / ˈɔba,,2,pl-agent-v1;ipa=espeak
question-words.how-much-what-price,ile to kosztuje,,ˈilɛ tɔ kɔʃtˈujɛ,,2,pl-agent-v1;ipa=espeak
