concept_id,text,text_alt,ipa,literal,confidence,provenance
emergency-medical.help,Pomocy!,,pɔmˈɔtsɨ,,2,pl-agent-v1;ipa=espeak
emergency-medical.please-call-an-ambulance,Proszę wezwać pogotowie,,prˈɔʃɛ vˈɛzvatɕ pˌɔɡɔtˈɔvʲɛ,,2,pl-agent-v1;ipa=espeak
emergency-medical.i-need-a-doctor,Potrzebuję lekarza,,pˌɔtʃɛbˈujɛ lɛkˈaʒa,,2,pl-agent-v1;ipa=espeak
emergency-medical.i-am-sick,Jestem chory,Jestem chora,jˌɛstɛm xˈɔrɨ,masculine; a woman says chora,2,pl-agent-v1;ipa=espeak
emergency-medical.i-am-injured,Jestem ranny,Jestem ranna,jˌɛstɛm rˈannɨ,masculine; a woman says ranna,2,pl-agent-v1;ipa=espeak
emergency-medical.it-hurts-here,Tutaj boli,,tˈutaj bˈɔli,,2,pl-agent-v1;ipa=espeak
emergency-medical.where-is-a-pharmacy,Gdzie jest apteka?,,ɡdʑˈɛ jɛst aptˈɛka,,2,pl-agent-v1;ipa=espeak
emergency-medical.please-take-me-to-a-hospital,Proszę mnie zawieźć do szpitala,,prˈɔʃɛ mɲɛ zˈavʲɛʑdʑ dɔ ʃpitˈala,,2,pl-agent-v1;ipa=espeak
emergency-medical.i-feel-unwell,Źle się czuję,,ʑlˈɛ ɕɛ tʃˈujɛ,,2,pl-agent-v1;ipa=espeak
emergency-medical.this-is-an-emergency,To nagły wypadek,,tɔ nˈaɡwɨ vɨpˈadɛk,,2,pl-agent-v1;ipa=espeak
emergency-medical.i-am-having-a-severe-allergic-reaction,Mam wstrząs anafilaktyczny,,mˈam fstʃˈɔ̃s ˌanafˌilaktˈɨtʃnɨ,I am having anaphylactic shock,2,pl-med-v1;ipa=espeak
emergency-medical.i-cannot-breathe,Nie mogę oddychać,,ɲɛ mˈɔɡɛ ɔddˈɨxatɕ,,2,pl-agent-v1;ipa=espeak
