concept_id,text,text_alt,ipa,literal,confidence,provenance
payment-receipt.pay-by-card,Mit Karte zahlen?,,mɪt kˈaɾtə tsˈɑːlən,,2,de-agent-v1;ipa=espeak
payment-receipt.pay-cash,Bar zahlen?,,bˈɑːɾ tsˈɑːlən,,2,de-agent-v1;ipa=espeak
payment-receipt.pay-by-qr-code,Mit QR-Code zahlen?,,mɪt kˌuːˈɛɾkoːt tsˈɑːlən,,2,de-agent-v1;ipa=espeak
payment-receipt.a-receipt-please,"Einen Bon, bitte.","Eine Quittung, bitte.","ˌaɪnən bˈoːn, bˈɪtə",,2,de-agent-v1;ipa=espeak
payment-receipt.please-write-the-number,Bitte die Zahl aufschreiben.,,bˈɪtə diː tsˈɑːl ˈaʊfʃrˌaɪbən,,2,de-agent-v1;ipa=espeak
payment-receipt.how-much-in-total,Was macht das zusammen?,,vˈas mˈaxt das tsuːzˈamən,,2,de-agent-v1;ipa=espeak
payment-receipt.can-we-pay-separately,Können wir getrennt zahlen?,,kˌœnən viːɾ ɡətɾˈɛnt tsˈɑːlən,,2,de-agent-v1;ipa=espeak
payment-receipt.is-tax-included,Ist die MwSt. inklusive?,Ist die Mehrwertsteuer dabei?,ɪst diː ˌɛmvˈeː ˌɛstˈeː ɪnkluːzˈiːvə,,2,de-agent-v1;ipa=espeak
payment-receipt.my-card-was-declined,Meine Karte wurde abgelehnt.,,mˌaɪnə kˈaɾtə vˌʊɾdə ˈapɡəlˌeːnt,,2,de-agent-v1;ipa=espeak
payment-receipt.the-bill-is-wrong,Die Rechnung stimmt wohl nicht.,"Ich glaube, die Rechnung stimmt nicht.",diː rˈɛçnʊŋ ʃtˈɪmt vˈoːl nˈɪçt,,2,de-agent-v1;ipa=espeak
payment-receipt.i-already-paid,Ich habe schon bezahlt.,,ɪç hɑːbə ʃˌoːn bətsˈɑːlt,,2,de-agent-v1;ipa=espeak
shopping.i-am-just-looking,Ich schaue nur.,,ɪç ʃˈaʊə nˈuːɾ,,2,de-agent-v1;ipa=espeak
shopping.how-much-is-this,Was kostet das?,,vˈas kˈɔstət das,,2,de-agent-v1;ipa=espeak
shopping.that-is-too-expensive,Das ist zu teuer.,,das ɪst tsuː tˈɔøɜ,,2,de-agent-v1;ipa=espeak
shopping.can-it-be-a-little-cheaper,Geht es etwas günstiger?,,ɡˈeːt ɛs ˈɛtvɑːs ɡˈynstɪɡɜ,,2,de-agent-v1;ipa=espeak
shopping.is-there-a-discount,Gibt es einen Rabatt?,,ɡˈiːpt ɛs ˌaɪnən rˈɑbat,,2,de-agent-v1;ipa=espeak
shopping.where-do-i-pay,Wo kann ich zahlen?,Wo ist die Kasse?,vˌoː kˌan ɪç tsˈɑːlən,,2,de-agent-v1;ipa=espeak
shopping.i-will-take-this,Ich nehme das.,,ɪç nˈeːmə das,,2,de-agent-v1;ipa=espeak
shopping.what-is-this,Was ist das?,,vˈas ɪst das,,2,de-agent-v1;ipa=espeak
shopping.where-can-i-buy,Wo kann ich {} kaufen?,,vˌoː kˌan ɪç {} kˈaʊfən,,2,de-agent-v1;ipa=espeak
shopping.do-you-have-this-in-stock,Haben Sie das vorrätig?,Haben Sie das auf Lager?,hˌɑːbən ziː das fˈoːɾrˌɛːtɪç,,2,de-agent-v1;ipa=espeak
shopping.two-of-these,"Zwei davon, bitte.",,"tsvˈaɪ dɑːfˈɔn, bˈɪtə",,2,de-agent-v1;ipa=espeak
shopping.what-is-it-made-of,Woraus ist das?,Aus welchem Material ist das?,voːrˈaʊs ɪst das,,2,de-agent-v1;ipa=espeak
color-size-returns.do-you-have-another-color,Haben Sie eine andere Farbe?,,hˌɑːbən ziː ˌaɪnə ˈandərə fˈaɾbə,,2,de-agent-v1;ipa=espeak
color-size-returns.do-you-have-another-size,Haben Sie eine andere Größe?,,hˌɑːbən ziː ˌaɪnə ˈandərə ɡɾˈøːsə,,2,de-agent-v1;ipa=espeak
color-size-returns.may-i-try-it-on,Darf ich das anprobieren?,,dˈaɾf ɪç das ˈanpɾoːbˌiːrən,,2,de-agent-v1;ipa=espeak
color-size-returns.can-i-return-it,Kann ich das zurückgeben?,,kˌan ɪç das tsuːrˈykɡˌeːbən,,2,de-agent-v1;ipa=espeak
color-size-returns.can-i-exchange-it,Kann ich das umtauschen?,,kˌan ɪç das ˈʊmtˌaʊʃən,,2,de-agent-v1;ipa=espeak
color-size-returns.do-you-have-a-bag,Haben Sie eine Tüte?,Haben Sie ein Sackerl?,hˌɑːbən ziː ˌaɪnə tˈyːtə,,2,de-agent-v1;ipa=espeak
tax-refund.can-i-get-a-tax-refund,Bekomme ich die MwSt. zurück?,Bekomme ich die Mehrwertsteuer zurück?,bəkˈɔmə ɪç diː ˌɛmvˈeː ˌɛstˈeː tsuːrˈyk,,2,de-agent-v1;ipa=espeak
tax-refund.is-tax-free-shopping-available,Ist Tax Free möglich?,Gibt es eine Ausfuhrbescheinigung?,ɪst tˈɑːks fɹˈiː mˈøːklɪç,,2,de-agent-v1;ipa=espeak
