concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
slang.thats-good,ಚೆನ್ನಾಗಿದೆ,,cennāgide,cennaːɡide,it is good,2,Kannada colloquial usage attested in Kittel and the Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak
slang.thats-great,ಸೂಪರ್!,ಅದ್ಭುತ!,sūpar!,suːpar,the English word is what young Kannada actually says; ಅದ್ಭುತ is the written form,2,Kannada colloquial usage attested in Kittel and the Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak
slang.i-love-it,ನನಗೆ ತುಂಬಾ ಇಷ್ಟ!,,nanage tuṁbā iṣṭa!,nanaɡe tumbaː iʂʈa,to me [it is] very pleasing,2,Kannada colloquial usage attested in Kittel and the Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak
slang.thats-bad,ಅಷ್ಟೇನೂ ಚೆನ್ನಾಗಿಲ್ಲ,,aṣṭēnū cennāgilla,aʂʈeːnuː cennaːɡilla,"it is not all that good — a hedge, as Japanese and German also use here",2,Kannada colloquial usage attested in Kittel and the Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak
slang.delicious,ರುಚಿಯಾಗಿದೆ!,,ruciyāgide!,rucijaːɡide,it is tasty,2,Kannada colloquial usage attested in Kittel and the Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak
slang.thats-pricey,ಸ್ವಲ್ಪ ಜಾಸ್ತಿ ಆಯ್ತು,,svalpa jāsti āytu,svalpa ɟaːsti aːjtu,"it has become a bit much — about the price, not the seller",2,Kannada colloquial usage attested in Kittel and the Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak
slang.exactly,ಅದೇ!,ಹೌದು ಹೌದು!,adē!,adeː,that very thing! / yes yes!,2,Kannada colloquial usage attested in Kittel and the Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak
slang.no-worries,ಪರವಾಗಿಲ್ಲ,,paravāgilla,paravaːɡilla,it does not matter,2,Kannada colloquial usage attested in Kittel and the Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak
slang.youre-welcome,ಏನೂ ಇಲ್ಲ!,,ēnū illa!,eːnuː illa,it is nothing,2,Kannada colloquial usage attested in Kittel and the Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak
slang.seriously,ಹೌದಾ?!,,haudā?!,haʊdaː,"is that so?! — surprise, not doubt of the speaker",2,Kannada colloquial usage attested in Kittel and the Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak
slang.im-good-thanks,"ಬೇಡ, ಪರವಾಗಿಲ್ಲ",,"bēḍa, paravāgilla","beːɖa, paravaːɡilla","not wanted, it is fine — declines without a blunt no",2,Kannada colloquial usage attested in Kittel and the Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak
slang.lets-go,ಹೋಗೋಣ!,,hōgōṇa!,hoːɡoːɳa,"let us go — the inclusive form, so it is said to companions",2,Kannada colloquial usage attested in Kittel and the Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak
slang.cheers,ಚೀರ್ಸ್!,,cīrs!,ciːrs,Kannada has no native toast formula; the English word is what is said over a drink in Karnataka,2,Kannada colloquial usage attested in Kittel and the Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak
slang.see-you,ಸಿಗ್ತೀನಿ!,ಆಮೇಲೆ ಸಿಗೋಣ,sigtīni!,siɡtiːni,I shall be met — the spoken contraction of ಸಿಗುತ್ತೇನೆ,2,Kannada colloquial usage attested in Kittel and the Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak
