concept_id,text,text_alt,ipa,literal,confidence,provenance
payment-receipt.pay-by-card,បង់ជាកាតបានទេ,,bɑŋ tɕiə kaːt baːn teː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
payment-receipt.pay-cash,បង់ជាសាច់ប្រាក់បានទេ,,bɑŋ tɕiə satɕ praʔ baːn teː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
payment-receipt.pay-by-qr-code,ស្កេន QR បង់បានទេ,,skeːn kiwʔaː bɑŋ baːn teː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970); Smyth, Colloquial Cambodian (Routledge);ipa=km-analysis"
payment-receipt.a-receipt-please,សូមបង្កាន់ដៃ,,soːm bɑŋkandaj,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
payment-receipt.please-write-the-number,សូមសរសេរលេខ,,soːm sɑseː leːk,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
payment-receipt.how-much-in-total,ទាំងអស់ថ្លៃប៉ុន្មាន,,teəŋ ʔɑh tʰlaj ponmaːn,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
payment-receipt.can-we-pay-separately,បង់ដាច់ដោយឡែកបានទេ,,bɑŋ datɕdaojlaek baːn teː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
payment-receipt.is-tax-included,រួមពន្ធហើយឬនៅ,,ruəm pɔn haəj rɨː nɨw,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970); Smyth, Colloquial Cambodian (Routledge);ipa=km-analysis"
payment-receipt.my-card-was-declined,កាតប្រើមិនបាន,,kaːt praə min baːn,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
payment-receipt.the-bill-is-wrong,ខ្ញុំគិតថាប៊ិលនេះខុស,,kʰɲom kɨt tʰaː bɨl nih kʰoh,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
payment-receipt.i-already-paid,ខ្ញុំបង់ហើយ,,kʰɲom bɑŋ haəj,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
shopping.i-am-just-looking,ខ្ញុំគ្រាន់តែមើលទេ,,kʰɲom kroəntae məːl teː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
