concept_id,text,text_alt,ipa,literal,confidence,provenance
social-basics.hello,សួស្តី,,suəsdəj,said with the sampeah -- palms together at the chest and a slight bow; strangers are not greeted with a handshake,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Ministry of Tourism visitor-etiquette wording (sampeah);ipa=km-analysis"
social-basics.hello-polite,ជំរាបសួរ,,tɕumriəpsuə,the formal and written greeting; the one to use with an official or an older person,2,"Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
social-basics.good-morning,អរុណសួស្តី,,ʔɑrun suəsdəj,formal and broadcast Khmer; in ordinary speech the plain greeting serves at any hour,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
social-basics.good-evening,សួស្តី,,suəsdəj,Khmer has no everyday evening greeting; the plain greeting is used at any hour,2,"Smyth, Colloquial Cambodian (Routledge); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
social-basics.goodbye,ជំរាបលា,លាហើយ,tɕumriəpliə,"first form is the formal leave-taking, second the everyday one",2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
social-basics.thank-you,អរគុណ,សូមអរគុណ,ʔɑːkun,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
social-basics.you-are-welcome,មិនអីទេ,អត់អីទេ,min ʔəj teː,"'it is nothing'; Khmer has no set reply to thanks, this is what is said",2,"Smyth, Colloquial Cambodian (Routledge); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
social-basics.excuse-me-sorry,សូមទោស,សុំទោស,soːmtuəh,used both to get attention and to apologise; second form is the colloquial one,2,"Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
social-basics.sorry,ខ្ញុំសូមទោស,,kʰɲom soːmtuəh,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
social-basics.no-problem,គ្មានបញ្ហាទេ,,kmiən bɑɲhaː teː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
social-basics.i-do-not-know,ខ្ញុំមិនដឹងទេ,,kʰɲom min dəŋ teː,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
social-basics.good-night,រាត្រីសួស្តី,,riətrəj suəsdəj,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
social-basics.okay-fine-i-am-okay,ខ្ញុំសុខសប្បាយ,,kʰɲom sok sɑpbaːj,'I am well' -- the ordinary answer to the greeting-question,2,"Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
communication.i-do-not-speak-this-language,ខ្ញុំមិនចេះនិយាយភាសា{target}ទេ,,kʰɲom min tɕeh nijiəj pʰiəsaː {target} teː,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
communication.i-speak-only-a-little-of-this,ខ្ញុំចេះនិយាយភាសា{target}បន្តិចប៉ុណ្ណោះ,,kʰɲom tɕeh nijiəj pʰiəsaː {target} bɑntetɕ ponnɑh,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
communication.do-you-speak-english,សូមទោស ចេះនិយាយភាសា{source}ទេ?,,soːmtuəh tɕeh nijiəj pʰiəsaː {source} teː,"names no second person, so the question is polite to anyone",2,"Jacob, Introduction to Cambodian (Oxford, 1968); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
communication.please-speak-more-slowly,សូមនិយាយឱ្យយឺតបន្តិច,,soːm nijiəj ʔaoj jɨːt bɑntetɕ,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
communication.i-do-not-understand-spoken,ខ្ញុំស្តាប់មិនយល់ទេ,,kʰɲom sdap min jul teː,'I listen but do not understand',2,"Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
communication.i-cannot-read-understand,ខ្ញុំអានមិនយល់ទេ,,kʰɲom ʔaːn min jul teː,'I read but do not understand',2,"Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
communication.please-say-it-again,សូមនិយាយម្តងទៀត,,soːm nijiəj mdɑːŋ tiət,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
communication.please-write-it-down,សូមសរសេរលើក្រដាស,,soːm sɑːseː ləː krɑdaːh,'please write it on paper',2,"Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
communication.please-wait-a-moment,សូមរង់ចាំបន្តិច,,soːm ruŋtɕam bɑntetɕ,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
communication.can-you-help-me,ជួយខ្ញុំបានទេ?,,tɕuəj kʰɲom baːn teː,'is helping me possible?' -- names no second person,2,"Jacob, Introduction to Cambodian (Oxford, 1968);ipa=km-analysis"
communication.please-show-me-the-text,សូមបង្ហាញអក្សរជាភាសា{target},,soːm bɑŋhaːɲ ʔɑksɑː tɕiə pʰiəsaː {target},,2,"Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
communication.i-cannot-make-out-what-you-are-saying,ខ្ញុំស្តាប់មិនច្បាស់ទេ,,kʰɲom sdap min tɕbah teː,'I do not hear it clearly' -- separate from not knowing the words,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
communication.i-do-not-understand,ខ្ញុំមិនយល់ទេ,,kʰɲom min jul teː,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
communication.i-cannot-read-it,ខ្ញុំអានមិនបានទេ,,kʰɲom ʔaːn min baːn teː,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
communication.please-write-it-in-roman-letters,សូមសរសេរជាអក្សរឡាតាំង,,soːm sɑːseː tɕiə ʔɑksɑː laːtaŋ,'please write it in Latin letters'; Khmer script cannot be sounded out by a reader who does not know it,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Cambodian System of Writing and Beginning Reader (Yale, 1970);ipa=km-analysis"
quick-responses.please-go-ahead,អញ្ជើញ,,ʔɑɲtɕəːɲ,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
quick-responses.yes-right,បាទ,ចាស,baːt,"male speaker says បាទ (baat), female speaker says ចាស (chaa); Khmer's ordinary spoken 'yes' is one of these two speaker-gendered politeness particles rather than a separate neutral word, so this is the one row in the pack that prints both -- everywhere else they are left off a card that cannot know its holder's sex.",2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
quick-responses.no-not,ទេ,,teː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
quick-responses.okay-can,បាន,,baːn,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
quick-responses.cannot-not-allowed,មិនអនុញ្ញាតទេ,ហាមឃាត់,min ʔɑːnuɲɲiət teː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
quick-responses.works-okay,ដំណើរការ,,dɑmnaəkaː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
quick-responses.does-not-work-no,អត់ដំណើរការទេ,,ʔɑt dɑmnaəkaː teː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
quick-responses.can-possible,បាន,,baːn,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
quick-responses.cannot-not-possible,មិនបានទេ,អត់បានទេ,min baːn teː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
quick-responses.okay-fine,ល្អហើយ,,lʔɑːhaəj,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
quick-responses.no-good-not-allowed-will-not-work,មិនល្អទេ,ធ្វើមិនបានទេ,min lʔɑː teː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
phone-translation.i-am-using-phone-translation,ខ្ញុំកំពុងប្រើកម្មវិធីបកប្រែក្នុងទូរស័ព្ទ,,kʰɲom kɑmpuŋ praə kɑmmɔːwitʰiː bɑʔbrae knoŋ tuːrɔsap,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
phone-translation.please-speak-toward-the-phone,សូមនិយាយឆ្ពោះទៅទូរស័ព្ទ,,soːm nijiəj tɕʰpuəhtɨw tuːrɔsap,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
phone-translation.please-write-the-place-name,សូមសរសេរឈ្មោះទីកន្លែងជាភាសា{target},,soːm sɑːseː tɕʰmuəh tiːkɑnlɛːŋ tɕiə pʰiəsaː {target},,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
phone-translation.one-sentence-at-a-time-please,សូមនិយាយម្តងមួយប្រយោគ,,soːm nijiəj mdɑːŋ muəj brɑːjoːk,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
phone-translation.please-type-it-and-show-me,សូមវាយអក្សរ ហើយបង្ហាញខ្ញុំ,,soːm wiəj ʔɑksɑː haəj bɑŋhaːɲ kʰɲom,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
phone-translation.please-look-at-the-screen,សូមមើលអេក្រង់,,soːm məːl ʔeːkrɔŋ,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
phone-text-power.please-type-it-for-me,សូមវាយអក្សរឱ្យខ្ញុំ,,soːm wiəj ʔɑksɑː ʔaoj kʰɲom,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
phone-text-power.please-use-simple-words,សូមប្រើពាក្យងាយស្រួល,,soːm praə piəʔ ŋiəjsruəl,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
phone-text-power.my-phone-battery-is-low,ថ្មទូរស័ព្ទខ្ញុំជិតអស់ហើយ,,tʰmɑː tuːrɔsap kʰɲom tɕɨt ʔɑh haəj,'my phone's battery is nearly used up',2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
phone-text-power.do-you-have-a-power-bank,មានថ្មសាកទេ,,miən tʰmɑːsaːʔ teː,'battery for charging' -- the everyday Khmer name for a power bank,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
phone-text-power.the-translation-may-be-inaccurate,ការបកប្រែអាចមិនត្រឹមត្រូវ,,kaːbɑʔbrae ʔaːtɕ min trəmtroːw,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
phone-text-power.please-confirm,សូមបញ្ជាក់,,soːm bɑɲtɕoək,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
phone-text-power.may-i-charge-my-phone-here,ខ្ញុំសាកទូរស័ព្ទនៅទីនេះបានទេ,,kʰɲom saːʔ tuːrɔsap nɨw tiːnih baːn teː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
sim-data.i-would-like-a-tourist-sim,ខ្ញុំចង់បាន SIM សម្រាប់អ្នកទេសចរណ៍,,kʰɲom tɕɑŋ baːn sim sɑmroəp neəʔ teːsɑtɕɑː,,2,"Ministry of Tourism Khmer-language wording (ទេសចរណ៍); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
sim-data.may-i-use-your-wifi,ខ្ញុំប្រើ Wi-Fi នេះបានទេ,,kʰɲom praə wajpʰaj nih baːn teː,"'may I use this Wi-Fi' -- the frame names no second person, so it needs no word for 'your'",2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
sim-data.how-much-data-is-included,ដេតាមានប៉ុន្មាន,,deːtaː miən ponmaːn,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Smyth, Colloquial Cambodian (Routledge);ipa=km-analysis"
sim-data.do-you-need-my-passport,ត្រូវការលិខិតឆ្លងដែនទេ,,trəwkaː likʰət tɕʰlɑŋdaen teː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
sim-data.how-long-is-it-valid,ប្រើបានប៉ុន្មានថ្ងៃ,,praə baːn ponmaːn tʰŋaj,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
sim-data.please-activate-it,សូមធ្វើឱ្យវាដំណើរការ,,soːm tʰwəː ʔaoj wiə dɑmnaəkaː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
sim-data.do-you-have-an-esim,មាន eSIM ទេ,,miən ʔiːsim teː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Smyth, Colloquial Cambodian (Routledge);ipa=km-analysis"
sim-data.my-data-is-not-working,ដេតាខ្ញុំមិនដំណើរការទេ,,deːtaː kʰɲom min dɑmnaəkaː teː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Smyth, Colloquial Cambodian (Routledge);ipa=km-analysis"
sim-data.does-it-need-registration,ត្រូវការចុះឈ្មោះទេ,,trəwkaː tɕohtɕʰmuəh teː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
