concept_id,text,text_alt,ipa,literal,confidence,provenance
slang.thats-good,ល្អ,,lʔɑː,,1,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis;ipa=km-analysis"
slang.thats-great,ល្អណាស់,,lʔɑː nah,,1,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis;ipa=km-analysis"
slang.i-love-it,ចូលចិត្តវាណាស់,,tɕoːltɕət wiə nah,,1,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis;ipa=km-analysis"
slang.thats-bad,មិនសូវល្អទេ,,min soːw lʔɑː teː,,1,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis;ipa=km-analysis"
slang.delicious,ឆ្ងាញ់ណាស់,,tɕʰŋaɲ nah,,1,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis;ipa=km-analysis"
slang.thats-pricey,ថ្លៃដែរ,,tʰlaj dae,,1,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Smyth, Colloquial Cambodian (Routledge);ipa=km-analysis;ipa=km-analysis"
slang.exactly,ត្រូវហើយ,,troːw haəj,,1,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis;ipa=km-analysis"
slang.no-worries,ស្រួលៗ,,sruəlsruəl,,1,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970), on reduplication;ipa=km-analysis;ipa=km-analysis"
slang.youre-welcome,ធម្មតា,,tʰɔmmɔːtaː,,1,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis;ipa=km-analysis"
slang.seriously,ពិតឬ,,pɨt rɨː,,1,"Wiktionary (Khmer entry ឬ, phrase-final interrogative sense 'isn't that so?'); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis;ipa=km-analysis"
slang.im-good-thanks,ល្មមហើយ អរគុណ,,lmɔm haəj ʔɑːkun,,1,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis;ipa=km-analysis"
slang.lets-go,ទៅចុះ,,tɨw tɕoh,,1,"Huffman, Modern Spoken Cambodian (Yale, 1970), on sentence-final particles;ipa=km-analysis;ipa=km-analysis"
slang.cheers,តោះជល់មួយ,,tɑh tɕɔl muəj,,1,"ling-app.com, ""15 Interesting Khmer Slang Words To Swear By"" (accessed 2026); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977), for ជល់ and មួយ;ipa=km-analysis;ipa=km-analysis"
slang.see-you,ជួបគ្នាទៀត,,tɕuəpkniə tiət,,1,"Huffman, Modern Spoken Cambodian (Yale, 1970); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis;ipa=km-analysis"
