concept_id,text,text_alt,ipa,literal,confidence,provenance
time-scheduling.what-time-is-it,ម៉ោងប៉ុន្មាន,,moːŋ ponmaːn,hour how much? Khmer has no am or pm: an answer names the part of the day after the hour - moong bei rosial is three in the afternoon,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Smyth, Colloquial Cambodian (Routledge); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
time-scheduling.how-many-minutes,ប៉ុន្មាននាទី,,ponmaːn niətiː,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
time-scheduling.what-time-should-we-meet,ជួបគ្នាម៉ោងប៉ុន្មាន,,tɕuəp kniə moːŋ ponmaːn,meet each other at what hour,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Smyth, Colloquial Cambodian (Routledge);ipa=km-analysis"
time-scheduling.can-we-change-the-time,ប្តូរម៉ោងបានទេ,,pdoː moːŋ baːn teː,change the hour - is that possible? baan tee is the ordinary way to ask whether something can be done,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Jacob, Introduction to Cambodian (Oxford, 1968);ipa=km-analysis"
time-scheduling.when-is-convenient,ពេលណាស្រួល,,peːl naː sruəl,which time is easy,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
time-scheduling.what-is-today-s-date,ថ្ងៃនេះថ្ងៃទីប៉ុន្មាន,,tʰŋaj nih tʰŋaj tiː ponmaːn,today is day-number what,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Smyth, Colloquial Cambodian (Routledge); CLDR / Intl.DisplayNames;ipa=km-analysis"
time-scheduling.what-day-is-it-today,ថ្ងៃនេះថ្ងៃអ្វី,ថ្ងៃនេះថ្ងៃអី,tʰŋaj nih tʰŋaj ʔwəj,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Smyth, Colloquial Cambodian (Routledge);ipa=km-analysis"
time-scheduling.what-time-does-it-open,បើកម៉ោងប៉ុន្មាន,,baək moːŋ ponmaːn,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
time-scheduling.what-time-does-it-close,បិទម៉ោងប៉ុន្មាន,,bət moːŋ ponmaːn,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
time-scheduling.how-long-does-it-take,ចំណាយពេលប៉ុន្មាន,យូរប៉ុន្មាន,tɕɑmnaːj peːl ponmaːn,spends how much time,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
time-words.today,ថ្ងៃនេះ,,tʰŋaj nih,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
time-words.tomorrow,ថ្ងៃស្អែក,,tʰŋaj sʔaek,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
time-words.yesterday,ម្សិលមិញ,ថ្ងៃម្សិលមិញ,msəlmɨɲ,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
time-words.this-week,សប្តាហ៍នេះ,,sapdaː nih,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); CLDR / Intl.DisplayNames;ipa=km-analysis"
time-words.next-week,សប្តាហ៍ក្រោយ,,sapdaː kraoj,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); CLDR / Intl.DisplayNames;ipa=km-analysis"
time-words.morning,ព្រឹក,,prɨk,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
time-words.afternoon,រសៀល,,rɔsiəl,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
time-words.evening,ល្ងាច,,lŋiətɕ,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
time-words.spring,រដូវផ្ការីក,,rɔdəw pʰkaːriːk,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
time-words.summer,រដូវក្តៅ,,rɔdəw kdaw,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
time-words.fall,រដូវស្លឹកឈើជ្រុះ,,rɔdəw slɨk tɕʰəː tɕruh,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
time-words.winter,រដូវរងា,,rɔdəw rɔŋiə,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
time-words.night,យប់,,jup,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
days-of-week.monday,ថ្ងៃចន្ទ,ចន្ទ,tʰŋaj tɕan,,2,"CLDR / Intl.DisplayNames; Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
days-of-week.tuesday,ថ្ងៃអង្គារ,អង្គារ,tʰŋaj ʔɑŋkiə,,2,"CLDR / Intl.DisplayNames; Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
