concept_id,text,text_alt,ipa,literal,confidence,provenance
hotel-words.passport,លិខិតឆ្លងដែន,,likʰət tɕʰlɑŋdaen,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
hotel-words.room-key-card,កាតសោ,,kaːt sao,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Smyth, Colloquial Cambodian (Routledge);ipa=km-analysis"
hotel-words.check-in,ចុះឈ្មោះចូល,,tɕohtɕʰmuəh tɕoːl,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
hotel-words.check-out,ចុះឈ្មោះចេញ,,tɕohtɕʰmuəh tɕeɲ,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
hotel-words.luggage-storage,កន្លែងទុកឥវ៉ាន់,,kɑnlaeŋ tuk ʔiwan,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
hotel-basics.are-any-rooms-available,មានបន្ទប់ទំនេរទេ,,miən bɑntup tumneː teː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
hotel-basics.there-are-two-of-us,យើងមានពីរនាក់,,jəːŋ miən piː noək,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
hotel-basics.i-have-a-reservation,ខ្ញុំបានកក់បន្ទប់ទុក,,kʰɲom baːn kɑk bɑntup tuk,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Smyth, Colloquial Cambodian (Routledge);ipa=km-analysis"
hotel-basics.can-i-charge-my-phone,ខ្ញុំសាកទូរស័ព្ទបានទេ,,kʰɲom saːʔ tuːrɔsap baːn teː,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Smyth, Colloquial Cambodian (Routledge);ipa=km-analysis"
hotel-basics.i-would-like-a-non-smoking-room,ខ្ញុំចង់បានបន្ទប់ឥតជក់បារី,,kʰɲom tɕɑŋ baːn bɑntup ʔət tɕɔk baːriː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
hotel-basics.i-would-like-a-quiet-room,ខ្ញុំចង់បានបន្ទប់ស្ងាត់,,kʰɲom tɕɑŋ baːn bɑntup sŋat,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
