concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
dietary-needs.no-meat,"മാംസം, ചിക്കൻ, മീൻ വേണ്ട",,"māṁsaṁ, cikkan, mīn vēṇṭa","maːmsam, cikkan, miːn veːɳɖa","no meat, chicken or fish — deliberately wider than the gloss, because ordinary Malayalam മാംസം means red meat and a cook does not count chicken or fish under it",2,Kerala restaurant and thattukada ordering usage; Gundert (DSAL); Asher & Kumari (1997);ipa=espeak
dietary-needs.no-eggs,മുട്ട വേണ്ട,,muṭṭa vēṇṭa,muʈʈa veːɳɖa,no egg,2,Kerala restaurant and thattukada ordering usage; Gundert (DSAL); Asher & Kumari (1997);ipa=espeak
dietary-needs.not-spicy,എരിവ് വേണ്ട,,erivŭ vēṇṭa,eɾivɨ veːɳɖa,"no chilli heat — എരിവ് is heat, മസാല is the spice mixture, and asking for no മസാല removes the wrong thing",2,Kerala restaurant and thattukada ordering usage; Gundert (DSAL); Asher & Kumari (1997);ipa=espeak
dietary-needs.less-spicy,എരിവ് കുറച്ച്,,erivŭ kuṟaccŭ,eɾivɨ kuraccɨ,less chilli heat,2,Kerala restaurant and thattukada ordering usage; Gundert (DSAL); Asher & Kumari (1997);ipa=espeak
dietary-needs.no-peanuts,കപ്പലണ്ടി വേണ്ട,,kappalaṇṭi vēṇṭa,kappalaɳɖi veːɳɖa,"no groundnut — കപ്പലണ്ടി is the Kerala word, നിലക്കടല the written one",2,Kerala restaurant and thattukada ordering usage; Gundert (DSAL); Asher & Kumari (1997);ipa=espeak
dietary-needs.no-nuts,"കശുവണ്ടി, ബദാം, ഉണക്കപ്പഴം വേണ്ട",,"kaśuvaṇṭi, badāṁ, uṇakkappaḻaṁ vēṇṭa","kaʃuvaɳɖi, badaːm, uɳakkappaɻam veːɳɖa","no cashew, almond or dried fruit — cashew is in almost every Kerala sweet and in the payasam",2,Kerala restaurant and thattukada ordering usage; Gundert (DSAL); Asher & Kumari (1997);ipa=espeak
dietary-needs.no-seafood,"മീൻ, ചെമ്മീൻ, ഞണ്ട് വേണ്ട",,"mīn, cemmīn, ñaṇṭŭ vēṇṭa","miːn, cemmiːn, ɲaɳʈ veːɳɖa","no fish, prawn or crab",2,Kerala restaurant and thattukada ordering usage; Gundert (DSAL); Asher & Kumari (1997);ipa=espeak
dietary-needs.i-am-vegetarian,ഞാൻ സസ്യാഹാരിയാണ്,,ñān sasyāhāriyāṇŭ,ɲaːn sasjaːhaːɾijaːɳɨ,I am vegetarian,2,Kerala restaurant and thattukada ordering usage; Gundert (DSAL); Asher & Kumari (1997);ipa=espeak
dietary-needs.i-am-vegan,"ഞാൻ സസ്യാഹാരിയാണ് — പാൽ, തൈര്, നെയ്യ്, മുട്ട ഒന്നും വേണ്ട",,"ñān sasyāhāriyāṇŭ — pāl, tairŭ, neyyŭ, muṭṭa onnuṁ vēṇṭa","ɲaːn sasjaːhaːɾijaːɳɨ paːl, taiɾɨ, nejjɨ, muʈʈa onnum veːɳɖa","I am vegetarian — no milk, curd, ghee or egg either, because സസ്യാഹാരി allows all four",2,Kerala restaurant and thattukada ordering usage; Gundert (DSAL); Asher & Kumari (1997);ipa=espeak
dietary-needs.i-do-not-eat,ഞാൻ {} കഴിക്കില്ല,,ñān {} kaḻikkilla,ɲaːn {} kaɻikkilla,I do not eat {},2,"Asher & Kumari, Malayalam (Routledge Descriptive Grammars 1997); Rajaraja Varma, Keralapanineeyam;ipa=espeak"
dietary-needs.i-am-allergic-to,എനിക്ക് {} അലർജിയുണ്ട്,,enikkŭ {} alarjiyuṇṭŭ,enikkɨ {} alaɾɟijuɳʈ,to me there is a {} allergy,2,"Asher & Kumari, Malayalam (Routledge Descriptive Grammars 1997); Rajaraja Varma, Keralapanineeyam;ipa=espeak"
dietary-needs.does-it-contain-fish-stock,ഇതിൽ മീൻ ചാറ് ഉണ്ടോ?,,itil mīn cāṟŭ uṇṭō?,idil miːn caːrɨ uɳɖoː,is there fish broth in this?,2,Kerala restaurant and thattukada ordering usage; Gundert (DSAL); Asher & Kumari (1997);ipa=espeak
dietary-needs.does-it-contain-pork-stock,ഇതിൽ പന്നിയെല്ലിന്റെ ചാറ് ഉണ്ടോ?,,itil panniyellinṟe cāṟŭ uṇṭō?,idil pannijellinde caːrɨ uɳɖoː,is there pork-bone broth in this?,2,Kerala restaurant and thattukada ordering usage; Gundert (DSAL); Asher & Kumari (1997);ipa=espeak
dietary-needs.i-have-a-severe-allergy-to,എനിക്ക് {} തീവ്ര അലർജിയുണ്ട്,,enikkŭ {} tīvra alarjiyuṇṭŭ,enikkɨ {} tiːvɾa alaɾɟijuɳʈ,to me there is a severe {} allergy,2,"Asher & Kumari, Malayalam (Routledge Descriptive Grammars 1997); Rajaraja Varma, Keralapanineeyam;ipa=espeak"
food-ordering.table-for-two,രണ്ടു പേർക്ക് ടേബിൾ,,raṇṭu pērkkŭ ṭēbiḷ,ɾaɳɖu peːɾkkɨ ʈeːbiɭ,a table for two persons,2,Kerala restaurant and thattukada ordering usage; Gundert (DSAL); Asher & Kumari (1997);ipa=espeak
food-ordering.is-a-table-available,ടേബിൾ ഒഴിവുണ്ടോ?,,ṭēbiḷ oḻivuṇṭō?,ʈeːbiɭ oɻivuɳɖoː,is a table vacant?,2,Kerala restaurant and thattukada ordering usage; Gundert (DSAL); Asher & Kumari (1997);ipa=espeak
food-ordering.menu-please,ദയവായി മെനു,,dayavāyi menu,dajavaːji menu,"please, the menu",2,Kerala restaurant and thattukada ordering usage; Gundert (DSAL); Asher & Kumari (1997);ipa=espeak
food-ordering.i-want-this,എനിക്ക് ഇത് വേണം,,enikkŭ itŭ vēṇaṁ,enikkɨ it veːɳam,to me this is wanted,2,"Asher & Kumari, Malayalam (Routledge Descriptive Grammars 1997); Rajaraja Varma, Keralapanineeyam;ipa=espeak"
food-ordering.do-you-have-drinking-water,കുടിവെള്ളം ഉണ്ടോ?,,kuṭiveḷḷaṁ uṇṭō?,kuɖiveɭɭam uɳɖoː,is there drinking water?,2,Kerala restaurant and thattukada ordering usage; Gundert (DSAL); Asher & Kumari (1997);ipa=espeak
food-ordering.to-go-please,ദയവായി പാർസൽ,,dayavāyi pārsal,dajavaːji paːɾsal,"please, parcel — which is what takeaway is called in Malayalam and in Indian English alike",2,Kerala restaurant and thattukada ordering usage; Gundert (DSAL); Asher & Kumari (1997);ipa=espeak
food-ordering.check-please,ദയവായി ബില്ല്,,dayavāyi billŭ,dajavaːji billɨ,"please, the bill",2,Kerala restaurant and thattukada ordering usage; Gundert (DSAL); Asher & Kumari (1997);ipa=espeak
food-ordering.does-it-contain,ഇതിൽ {} ഉണ്ടോ?,,itil {} uṇṭō?,idil {} uɳɖoː,is there {} in this?,2,"Asher & Kumari, Malayalam (Routledge Descriptive Grammars 1997); Rajaraja Varma, Keralapanineeyam;ipa=espeak"
food-ordering.is-this-vegetarian,ഇത് സസ്യാഹാരമാണോ?,,itŭ sasyāhāramāṇō?,it sasjaːhaːɾamaːɳoː,is this vegetarian food?,2,Kerala restaurant and thattukada ordering usage; Gundert (DSAL); Asher & Kumari (1997);ipa=espeak
food-ordering.what-do-you-recommend,എന്താണ് നല്ലത്?,,entāṇŭ nallatŭ?,endaːɳɨ nallad,what is good? — which is how the question is actually asked,2,Kerala restaurant and thattukada ordering usage; Gundert (DSAL); Asher & Kumari (1997);ipa=espeak
food-ordering.water-please,ദയവായി വെള്ളം,,dayavāyi veḷḷaṁ,dajavaːji veɭɭam,"please, water",2,Kerala restaurant and thattukada ordering usage; Gundert (DSAL); Asher & Kumari (1997);ipa=espeak
food-ordering.can-a-vegetarian-eat-this,സസ്യാഹാരിക്ക് ഇത് കഴിക്കാമോ?,,sasyāhārikkŭ itŭ kaḻikkāmō?,sasjaːhaːɾikkɨ it kaɻikkaːmoː,may a vegetarian eat this?,2,Kerala restaurant and thattukada ordering usage; Gundert (DSAL); Asher & Kumari (1997);ipa=espeak
dietary-needs.no-pork,"പന്നിമാംസം, ബേക്കൺ, ഹാം, സോസേജ് വേണ്ട",,"pannimāṁsaṁ, bēkkaṇ, hāṁ, sōsējŭ vēṇṭa","pannimaːmsam, beːkkaɳ, haːm, soːseːɟɨ veːɳɖa","no pork, bacon, ham or sausage — the cured forms are named because they read as seasoning rather than as meat",2,Kerala restaurant and thattukada ordering usage; Gundert (DSAL); Asher & Kumari (1997);ipa=espeak
dietary-needs.is-this-halal,ഇത് ഹലാൽ ആണോ?,,itŭ halāl āṇō?,it halaːl aːɳoː,is this halal? — ഹലാൽ is what the shop board reads in Kerala too,2,Kerala public signage (Kochi Metro bilingual station wording; KSRTC ticket wording; Kerala Water Authority notices); Gundert (DSAL);ipa=espeak
dietary-needs.does-it-contain-pork-fat,ഇതിൽ പന്നിക്കൊഴുപ്പ് ഉണ്ടോ?,,itil pannikkoḻuppŭ uṇṭō?,idil pannikkoɻuppɨ uɳɖoː,is there pork fat in this?,2,Kerala restaurant and thattukada ordering usage; Gundert (DSAL); Asher & Kumari (1997);ipa=espeak
