concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
building-help.what-room-number-is-this,ഇത് ഏത് റൂം നമ്പറാണ്?,,itŭ ētŭ ṟūṁ nampaṟāṇŭ?,it eːt ruːm nambaraːɳɨ,this is which room number?,2,Kerala Tourism (DTPC) and KTDC guest-house front-desk wording; Gundert (DSAL);ipa=espeak
building-help.i-am-lost,ഞാൻ വഴി തെറ്റി,,ñān vaḻi teṟṟi,ɲaːn vaɻi teʈʈi,I have missed the way,2,"Gundert, A Malayalam and English Dictionary (Basel Mission 1872, DSAL); Asher & Kumari, Malayalam (Routledge Descriptive Grammars 1997);ipa=espeak"
building-help.where-is-reception,റിസപ്ഷൻ എവിടെയാണ്?,സ്വീകരണ കേന്ദ്രം,ṟisapṣan eviṭeyāṇŭ?,risapʂan eviɖejaːɳɨ,where is reception? — സ്വീകരണ കേന്ദ്രം is the written form,2,Kerala Tourism (DTPC) and KTDC guest-house front-desk wording; Gundert (DSAL);ipa=espeak
building-help.where-is-a-power-outlet,പ്ലഗ് പോയിന്റ് എവിടെയാണ്?,,plagŭ pōyinṟŭ eviṭeyāṇŭ?,plaɡɨ poːjindɨ eviɖejaːɳɨ,where is the plug point? — the English compound is what is said in Kerala,2,"Gundert, A Malayalam and English Dictionary (Basel Mission 1872, DSAL); Asher & Kumari, Malayalam (Routledge Descriptive Grammars 1997);ipa=espeak"
accessibility.step-free,പടികളില്ലാത്ത വഴി ഉണ്ടോ?,,paṭikaḷillātta vaḻi uṇṭō?,paɖiɡaɭillaːtta vaɻi uɳɖoː,is there a way without steps?,2,Government of Kerala Social Justice Dept. and Kerala State Handicapped Persons Welfare Corporation public wording; Gundert (DSAL);ipa=espeak
accessibility.wheelchair-access,വീൽചെയറിന് പ്രവേശനമുണ്ടോ?,,vīlceyaṟinŭ pravēśanamuṇṭō?,viːlcejarinɨ pɾaveːʃanamuɳɖoː,is there entry for a wheelchair? — the loan വീൽചെയർ is what is used in Kerala; ചക്രക്കസേര is the descriptive compound,2,Government of Kerala Social Justice Dept. and Kerala State Handicapped Persons Welfare Corporation public wording; Gundert (DSAL);ipa=espeak
accessibility.elevator,ലിഫ്റ്റ് ഉണ്ടോ?,,liphṟṟŭ uṇṭō?,lipʰʈʈɨ uɳɖoː,is there a lift? — ലിഫ്റ്റ് is what every sign and speaker in Kerala uses,2,Kerala public signage (Kochi Metro bilingual station wording; KSRTC ticket wording; Kerala Water Authority notices); Gundert (DSAL);ipa=espeak
accessibility.ramp,ചരിവുപാത ഉണ്ടോ?,റാമ്പ്,carivupāta uṇṭō?,caɾivubaːda uɳɖoː,is there a sloping path?,2,Government of Kerala Social Justice Dept. and Kerala State Handicapped Persons Welfare Corporation public wording; Gundert (DSAL);ipa=espeak
accessibility.how-many-steps,എത്ര പടികളുണ്ട്?,,etra paṭikaḷuṇṭŭ?,etɾa paɖiɡaɭuɳʈ,how many steps are there?,2,"Gundert, A Malayalam and English Dictionary (Basel Mission 1872, DSAL); Asher & Kumari, Malayalam (Routledge Descriptive Grammars 1997);ipa=espeak"
accessibility.cannot-climb-stairs,എനിക്ക് പടി കയറാൻ കഴിയില്ല,,enikkŭ paṭi kayaṟān kaḻiyilla,enikkɨ paɖi kajaraːn kaɻijilla,I am unable to climb steps,2,"Gundert, A Malayalam and English Dictionary (Basel Mission 1872, DSAL); Asher & Kumari, Malayalam (Routledge Descriptive Grammars 1997);ipa=espeak"
