concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
slang.thats-good,കൊള്ളാം,,koḷḷāṁ,koɭɭaːm,it will do — the ordinary mild positive,2,Malayalam colloquial register as recorded in Kerala print and broadcast usage; Gundert (DSAL) for the lexemes;ipa=espeak
slang.thats-great,അടിപൊളി!,സൂപ്പർ!,aṭipoḷi!,aɖiboɭi,smashing! — അടിപൊളി is the intensified positive young Malayalam actually says; അത്ഭുതം is the written form,2,Malayalam colloquial register as recorded in Kerala print and broadcast usage; Gundert (DSAL) for the lexemes;ipa=espeak
slang.i-love-it,എനിക്ക് വളരെ ഇഷ്ടമായി!,,enikkŭ vaḷare iṣṭamāyi!,enikkɨ vaɭaɾe iʂɖamaːji,to me it became very pleasing,2,Malayalam colloquial register as recorded in Kerala print and broadcast usage; Gundert (DSAL) for the lexemes;ipa=espeak
slang.thats-bad,അത്ര കൊള്ളില്ല,,atra koḷḷilla,atɾa koɭɭilla,"it will not quite do — a hedge, as Japanese and German also use here",2,Malayalam colloquial register as recorded in Kerala print and broadcast usage; Gundert (DSAL) for the lexemes;ipa=espeak
slang.delicious,നല്ല രുചിയുണ്ട്!,,nalla ruciyuṇṭŭ!,nalla ɾucijuɳʈ,there is good taste!,2,Malayalam colloquial register as recorded in Kerala print and broadcast usage; Gundert (DSAL) for the lexemes;ipa=espeak
slang.thats-pricey,കുറച്ച് കൂടുതലായി,,kuṟaccŭ kūṭutalāyi,kuraccɨ kuːɖudalaːji,"it has become a bit much — about the price, not the seller",2,Malayalam colloquial register as recorded in Kerala print and broadcast usage; Gundert (DSAL) for the lexemes;ipa=espeak
slang.exactly,അതുതന്നെ!,അതെയതെ!,atutanne!,adudanne,that very thing! / yes yes!,2,Malayalam colloquial register as recorded in Kerala print and broadcast usage; Gundert (DSAL) for the lexemes;ipa=espeak
slang.no-worries,സാരമില്ല,,sāramilla,saːɾamilla,it does not matter,2,Malayalam colloquial register as recorded in Kerala print and broadcast usage; Gundert (DSAL) for the lexemes;ipa=espeak
slang.youre-welcome,ഒന്നുമില്ല!,,onnumilla!,onnumilla,it is nothing,2,Malayalam colloquial register as recorded in Kerala print and broadcast usage; Gundert (DSAL) for the lexemes;ipa=espeak
slang.seriously,അതെയോ?!,,ateyō?!,adejoː,"is that so?! — surprise, not doubt of the speaker",2,Malayalam colloquial register as recorded in Kerala print and broadcast usage; Gundert (DSAL) for the lexemes;ipa=espeak
slang.im-good-thanks,"വേണ്ട, നന്ദി",,"vēṇṭa, nandi","veːɳɖa, nandi","not wanted, thanks — declines without a blunt no",2,Malayalam colloquial register as recorded in Kerala print and broadcast usage; Gundert (DSAL) for the lexemes;ipa=espeak
slang.lets-go,പോകാം!,,pōkāṁ!,poːɡaːm,"let us go — the hortative, so it is said to companions",2,Malayalam colloquial register as recorded in Kerala print and broadcast usage; Gundert (DSAL) for the lexemes;ipa=espeak
slang.cheers,ചിയേഴ്സ്!,,ciyēḻsŭ!,cijeːɻsɨ,Malayalam has no native toast formula; the English word is what is said over a drink in Kerala,2,Malayalam colloquial register as recorded in Kerala print and broadcast usage; Gundert (DSAL) for the lexemes;ipa=espeak
slang.see-you,പിന്നെ കാണാം!,,pinne kāṇāṁ!,pinne kaːɳaːm,"we shall meet later — casual, against the full പോയിട്ട് വരാം of a real parting",2,Malayalam colloquial register as recorded in Kerala print and broadcast usage; Gundert (DSAL) for the lexemes;ipa=espeak
