concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
social-basics.hello,നമസ്കാരം,,namaskāraṁ,namasɡaːɾam,the ordinary greeting at any hour,2,"Gundert, A Malayalam and English Dictionary (Basel Mission 1872, DSAL); Asher & Kumari, Malayalam (Routledge Descriptive Grammars 1997);ipa=espeak"
social-basics.hello-polite,നമസ്കാരം,വന്ദനം,namaskāraṁ,namasɡaːɾam,നമസ്കാരം serves both grades; വന്ദനം is the formal written salutation,2,"Gundert, A Malayalam and English Dictionary (Basel Mission 1872, DSAL); Asher & Kumari, Malayalam (Routledge Descriptive Grammars 1997);ipa=espeak"
social-basics.good-morning,സുപ്രഭാതം,,suprabhātaṁ,supɾabʰaːdam,auspicious dawn,2,"Gundert, A Malayalam and English Dictionary (Basel Mission 1872, DSAL); Asher & Kumari, Malayalam (Routledge Descriptive Grammars 1997);ipa=espeak"
social-basics.good-evening,ശുഭ സായാഹ്നം,നമസ്കാരം,śubha sāyāhnaṁ,ʃubʰa saːjaːhnam,auspicious evening — a Malayali greeting at dusk usually just says നമസ്കാരം,2,"Gundert, A Malayalam and English Dictionary (Basel Mission 1872, DSAL); Asher & Kumari, Malayalam (Routledge Descriptive Grammars 1997);ipa=espeak"
social-basics.goodbye,പോയിട്ട് വരാം,"ശരി, പിന്നെ കാണാം",pōyiṭṭŭ varāṁ,poːjiʈʈɨ vaɾaːm,"having gone, I shall come — said by the one leaving; Malayalam has no word for a final parting",2,"Gundert, A Malayalam and English Dictionary (Basel Mission 1872, DSAL); Asher & Kumari, Malayalam (Routledge Descriptive Grammars 1997);ipa=espeak"
social-basics.thank-you,നന്ദി,വളരെ നന്ദി,nandi,nandi,thanks / many thanks,2,"Gundert, A Malayalam and English Dictionary (Basel Mission 1872, DSAL); Asher & Kumari, Malayalam (Routledge Descriptive Grammars 1997);ipa=espeak"
social-basics.you-are-welcome,സാരമില്ല,സന്തോഷം,sāramilla,saːɾamilla,it does not matter — the ordinary reply to thanks,2,"Gundert, A Malayalam and English Dictionary (Basel Mission 1872, DSAL); Asher & Kumari, Malayalam (Routledge Descriptive Grammars 1997);ipa=espeak"
social-basics.excuse-me-sorry,ക്ഷമിക്കണം,,kṣamikkaṇaṁ,kʂamikkaɳam,[you] must forgive — also the way to get attention,2,"Gundert, A Malayalam and English Dictionary (Basel Mission 1872, DSAL); Asher & Kumari, Malayalam (Routledge Descriptive Grammars 1997);ipa=espeak"
social-basics.sorry,"ക്ഷമിക്കണം, തെറ്റുപറ്റി",,"kṣamikkaṇaṁ, teṟṟupaṟṟi","kʂamikkaɳam, teʈʈubaʈʈi","forgive me, a mistake happened",2,"Gundert, A Malayalam and English Dictionary (Basel Mission 1872, DSAL); Asher & Kumari, Malayalam (Routledge Descriptive Grammars 1997);ipa=espeak"
social-basics.no-problem,കുഴപ്പമില്ല,,kuḻappamilla,kuɻappamilla,there is no trouble,2,"Gundert, A Malayalam and English Dictionary (Basel Mission 1872, DSAL); Asher & Kumari, Malayalam (Routledge Descriptive Grammars 1997);ipa=espeak"
social-basics.i-do-not-know,എനിക്ക് അറിയില്ല,,enikkŭ aṟiyilla,enikkɨ arijilla,to me it is not known,2,"Asher & Kumari, Malayalam (Routledge Descriptive Grammars 1997); Rajaraja Varma, Keralapanineeyam;ipa=espeak"
social-basics.good-night,ശുഭരാത്രി,,śubharātri,ʃubʰaɾaːtɾi,auspicious night,2,"Gundert, A Malayalam and English Dictionary (Basel Mission 1872, DSAL); Asher & Kumari, Malayalam (Routledge Descriptive Grammars 1997);ipa=espeak"
social-basics.okay-fine-i-am-okay,ശരി / എനിക്ക് സുഖമാണ്,,śari / enikkŭ sukhamāṇŭ,ʃaɾi / enikkɨ sukʰamaːɳɨ,right / I am well,2,"Gundert, A Malayalam and English Dictionary (Basel Mission 1872, DSAL); Asher & Kumari, Malayalam (Routledge Descriptive Grammars 1997);ipa=espeak"
