concept_id,text,text_alt,romanization_ala-lc,ipa,literal,confidence,provenance
sim-data.i-would-like-a-tourist-sim,أريد شريحة للسياح,,urīd sharīḥah lil-suyyāḥ,ʔɹˈiːd ʃˈaɹiːħˌa llsiːˌaːħ,,2,ar-agent-v1;ipa=espeak
children.cannot-find-my-child,لا أجد طفلي,ضاع طفلي,lā ajid ṭiflī,lˈaː ʔˈadʒadː t̪ˈafliːj,,2,ar-agent-v1;ipa=espeak
etiquette.is-this-allowed,هل هذا مسموح؟,,hal hādhā masmūḥ?,hˈal haˈaðaˌa mˈasmuːħ,,2,ar-agent-v1;ipa=espeak
sim-data.may-i-use-your-wifi,هل يمكنني استخدام الواي فاي؟,,hal yumkinunī istikhdām al-wāy fāy?,hˈal jmknnˈiː ˈistixdˌaːm ʔalˈuːi faːˌi,,2,ar-agent-v1;ipa=espeak
children.make-an-announcement,أرجو الإعلان في مكبّر الصوت,,arjū al-iʿlān fī mukabbir al-ṣawt,ʔrdʒˈuː ʔalʔˈiʕlaːn fˈiː mkbːr ʔas̪s̪ˈawt,,2,ar-agent-v1;ipa=espeak
etiquette.is-tipping-expected,هل البقشيش متوقع؟,هل الإكرامية معتادة؟,hal al-baqshīsh mutawaqqaʿ?,hˈal ʔalbˈaqʃiːʃ mutˈawaqːˌaʕ,,2,ar-agent-v1;ipa=espeak
sim-data.how-much-data-is-included,كم حجم البيانات؟,كم جيجا؟,kam ḥajm al-bayānāt?,kˌiiluˈu mitˌar ħˈadʒm ʔalbiːˌaːnaːt,,2,ar-agent-v1;ipa=espeak
children.child-age,عمر طفلي {} سنوات,,ʿumr ṭiflī {} sanawāt,ʕˈumr t̪ˈafliːj {} snuːˌaːt,,2,ar-agent-v1;ipa=espeak
etiquette.is-service-included,هل الخدمة مشمولة؟,,hal al-khidmah mashmūlah?,hˈal ʔalxˈidma mʃmˈuːlt,,2,ar-agent-v1;ipa=espeak
sim-data.do-you-need-my-passport,هل تحتاج جواز سفري؟,,hal taḥtāj jawāz safarī?,hˈal tħtˈaːdʒ dʒˈawaːz sˈafaɹˌiːj,,2,ar-agent-v1;ipa=espeak
children.high-chair,هل لديكم كرسي أطفال؟,,hal ladaykum kursī aṭfāl?,hˈal ldiːkm kˈursiːj ʔt̪fˈaːl,,2,ar-agent-v1;ipa=espeak
etiquette.may-i-enter,هل يمكنني الدخول؟,,hal yumkinunī al-dukhūl?,hˈal jmknnˈiː ʔaddˈuxuːl,,2,ar-agent-v1;ipa=espeak
sim-data.how-long-is-it-valid,كم مدة الصلاحية؟,,kam muddat al-ṣalāḥīyah?,kˌiiluˈu mitˌar mˈudːa ʔas̪s̪alˈaːħiːjˌa,,2,ar-agent-v1;ipa=espeak
children.baby-changing-room,أين غرفة تغيير الحفاضات؟,غرفة الأمهات,ayna ghurfat taghyīr al-ḥafāḍāt?,ʔˈajna ɣˈurfa tˈaɣjiːr ʔalħfˈaːdˤaːt,,2,ar-agent-v1;ipa=espeak
etiquette.remove-shoes,هل أخلع حذائي؟,,hal akhlaʿ ḥidhāʾī?,hˈal ʔxlʕ ħðˈaːʔiː,,2,ar-agent-v1;ipa=espeak
sim-data.please-activate-it,فعّلها من فضلك,,faʿʿilhā min faḍlak,fʕʕlhaː mˈin fˈadˤlka,,2,ar-agent-v1;ipa=espeak
children.childrens-menu,هل يوجد قائمة أطفال؟,منيو أطفال,hal yūjad qāʾimat aṭfāl?,hˈal jwdʒd qˈaːʔimˌa ʔt̪fˈaːl,,2,ar-agent-v1;ipa=espeak
etiquette.photo-of-you,هل يمكنني تصويرك؟,,hal yumkinunī taṣwīrak?,hˈal jmknnˈiː tˈas̪wiːrkˌa,,2,ar-agent-v1;ipa=espeak
sim-data.do-you-have-an-esim,هل لديكم إي سيم؟,,hal ladaykum ī sīm?,hˈal ldiːkm ʔˈiː siːm,,2,ar-agent-v1;ipa=espeak
children.suitable-for-children,هل هذا مناسب للأطفال؟,,hal hādhā munāsib lil-aṭfāl?,hˈal haˈaðaˌa mˈunaːsˌib llʔt̪faːl,,2,ar-agent-v1;ipa=espeak
etiquette.may-i-sit-here,هل يمكنني الجلوس هنا؟,,hal yumkinunī al-julūs hunā?,hˈal jmknnˈiː ʔaldʒˈuluːs hˈunaː,,2,ar-agent-v1;ipa=espeak
sim-data.my-data-is-not-working,البيانات لا تعمل,الإنترنت لا يعمل,al-bayānāt lā taʿmal,ʔalbiːˌaːnaːt lˈaː tˈaʕammˌul,,2,ar-agent-v1;ipa=espeak
children.minimum-age,ما الحد الأدنى للعمر؟,,mā al-ḥadd al-adná lil-ʿumr?,mˈaː ʔalħˈadː ʔalʔˈadnaː llʕmr,,2,ar-agent-v1;ipa=espeak
etiquette.queue-for,هل هذا صف {}؟,,hal hādhā ṣaff {}?,hˈal haˈaðaˌa s̪ˈaff {},,2,ar-agent-v1;ipa=espeak
sim-data.does-it-need-registration,هل يحتاج إلى تسجيل؟,,hal yaḥtāj ilá tasjīl?,hˈal jħtˈaːdʒ ʔˈilaː tˈasdʒiːl,,2,ar-agent-v1;ipa=espeak
children.do-children-pay,هل يدفع الأطفال؟,,hal yadfaʿ al-aṭfāl?,hˈal jdfʕ ʔalʔt̪fˈaːl,,2,ar-agent-v1;ipa=espeak
etiquette.dressed-appropriately,هل لباسي مناسب؟,,hal libāsī munāsib?,hˈal lbaːsˌiː mˈunaːsˌib,,2,ar-agent-v1;ipa=espeak
sim-data.i-have-no-signal,لا يوجد إرسال,لا توجد شبكة,lā yūjad irsāl,lˈaː jwdʒd ʔˈirsaːl,,2,ar-agent-v1;ipa=espeak
children.crib,هل لديكم سرير أطفال؟,,hal ladaykum sarīr aṭfāl?,hˈal ldiːkm sˈaɹiːr ʔt̪fˈaːl,,2,ar-agent-v1;ipa=espeak
etiquette.did-not-mean-to-offend,لم أقصد الإساءة,أعتذر، لم أقصد,lam aqṣid al-isāʾah,lˈam ʔˈaqs̪ad ʔalʔˈisaːʔˌa,,2,ar-agent-v1;ipa=espeak
sim-data.please-write-the-wifi-password,اكتب كلمة سر الواي فاي,,uktub kalimat sirr al-wāy fāy,ˈaktb kˈalimˌa sˈirr ʔalˈuːi faːˌi,,2,ar-agent-v1;ipa=espeak
children.warm-this-bottle,سخّن هذه الزجاجة من فضلك,ببرونة الطفل,sakhkhin hādhihi al-zujājah min faḍlak,sxxn haˈaðihˌi ʔazzˈudʒaːdʒˌa mˈin fˈadˤlka,,2,ar-agent-v1;ipa=espeak
etiquette.what-is-customary,ما المعتاد هنا؟,,mā al-muʿtād hunā?,mˈaː ʔalmˈuʕtaːd hˈunaː,,2,ar-agent-v1;ipa=espeak
sim-data.sim-card,شريحة,شريحة اتصال,sharīḥah,ʃˈaɹiːħˌa,,2,ar-agent-v1;ipa=espeak
children.car-seat,نحتاج كرسي سيارة للأطفال,,naḥtāj kursī sayyārah lil-aṭfāl,nħtˈaːdʒ kˈursiːj sˈajjaːɹˌa llʔt̪faːl,,2,ar-agent-v1;ipa=espeak
etiquette.keep-the-change,احتفظ بالباقي,,iḥtafiẓ bi-al-bāqī,ˈiħtafˌað bilbˈaːqiː,,2,ar-agent-v1;ipa=espeak
