concept_id,text,text_alt,romanization_ala-lc,ipa,literal,confidence,provenance
border-customs.i-am-a-tourist,أنا سائح,,anā sāʾiḥ,ˈana sˈaːʔiħ,,2,ar-agent-v1;ipa=espeak
border-customs.here-is-my-passport,هذا جواز سفري,,hādhā jawāz safarī,haˈaðaˌa dʒˈawaːz sˈafaɹˌiːj,,2,ar-agent-v1;ipa=espeak
border-customs.i-am-staying-for-days,سأبقى {} أيام,,saʾabqá {} ayyām,sʔbqa {} ʔˈiːaːm,,2,ar-agent-v1;ipa=espeak
border-customs.nothing-to-declare,لا شيء للتصريح,لا شيء للإفصاح عنه,lā shayʾ lil-taṣrīḥ,lˈaː ʃˈajʔ llts̪ɹiːħ,,1,ar-agent-v1;ipa=espeak
border-customs.i-am-staying-at,أنا مقيم في {},,anā muqīm fī {},ˈana mˈuqiːm fˈiː {},,2,ar-agent-v1;ipa=espeak
border-customs.i-am-here-for-business,أنا هنا للعمل,,anā hunā lil-ʿamal,ˈana hˈunaː llʕml,,2,ar-agent-v1;ipa=espeak
border-customs.i-have-a-return-ticket,لديّ تذكرة عودة,,ladayya tadhkirat ʿawdah,ldiː tˈaðkaɹˌa ʕˈawda,,2,ar-agent-v1;ipa=espeak
border-customs.i-am-visiting-family,أزور عائلتي,,azūr ʿāʾilatī,ʔˈazwar ʕˈaːʔltiː,,2,ar-agent-v1;ipa=espeak
border-customs.this-is-for-personal-use,هذا للاستخدام الشخصي,,hādhā lil-istikhdām al-shakhṣī,haˈaðaˌa llaːstxdˌaːm ʔaʃʃˈaxs̪iːj,,2,ar-agent-v1;ipa=espeak
border-customs.i-am-in-transit,أنا مسافر عابر,ترانزيت,anā musāfir ʿābir,ˈana mˈusaːfˌir ʕˈaːbir,,2,ar-agent-v1;ipa=espeak
border-customs.i-have-in-cash,معي {} نقداً,,maʿī {} naqdan,mˈaʕj {} nqdˈaː,,2,ar-agent-v1;ipa=espeak
border-customs.this-is-a-gift,هذه هدية,,hādhihi hadīyah,haˈaðihˌi hˈadiːjˌa,,2,ar-agent-v1;ipa=espeak
border-customs.where-do-i-collect-my-baggage,أين أستلم أمتعتي؟,,ayna astalim amtiʿatī?,ʔˈajna ʔstlm ʔmtʕtˈiː,,2,ar-agent-v1;ipa=espeak
border-customs.how-long-may-i-stay,كم يمكنني البقاء؟,,kam yumkinunī al-baqāʾ?,kˌiiluˈu mitˌar jmknnˈiː ʔalbˈaqaːʔ,,2,ar-agent-v1;ipa=espeak
border-customs.i-have-a-connecting-flight,لديّ رحلة متّصلة,رحلة ترانزيت,ladayya riḥlah muttaṣilah,ldiː ɹˈiħla mtːs̪lt,,2,ar-agent-v1;ipa=espeak
border-customs.may-i-have-an-entry-stamp,أريد ختم الدخول من فضلك,,urīd khatm al-dukhūl min faḍlak,ʔɹˈiːd xˈatam ʔaddˈuxuːl mˈin fˈadˤlka,,2,ar-agent-v1;ipa=espeak
border-customs.visa,تأشيرة,فيزا,taʾshīrah,tʔʃˈiːrt,,2,ar-agent-v1;ipa=espeak
border-customs.i-have-no-food-or-plants,لا أحمل طعاماً أو نباتات,,lā aḥmil ṭaʿāman aw nabātāt,lˈaː ʔˈaħmal t̪ʕˈaːmaː ʔˈaw mbˈaːtaːt,,2,ar-agent-v1;ipa=espeak
border-customs.passport-control,مراقبة الجوازات,الجوازات,murāqabat al-jawāzāt,muɹˈaːqabˌa ʔaldʒˈuːaːzˌaːt,,2,ar-agent-v1;ipa=espeak
border-customs.customs,الجمارك,,al-jamārik,ʔaldʒˈummaːrkˌa,,2,ar-agent-v1;ipa=espeak
border-customs.baggage-claim,استلام الأمتعة,,istilām al-amtiʿah,ˈistilˌaːm ʔalʔmtʕt,,2,ar-agent-v1;ipa=espeak
border-customs.customs-declaration,الإقرار الجمركي,التصريح الجمركي,al-iqrār al-jumrukī,ʔalʔˈiqɹaːr ʔaldʒˈumɹukˌiːj,,1,ar-agent-v1;ipa=espeak
border-customs.arrival-card,بطاقة الوصول,,biṭāqat al-wuṣūl,bˈit̪aːqˌa ʔalwˈus̪uːl,,2,ar-agent-v1;ipa=espeak
border-customs.transit,ترانزيت,عبور,tarānzīt,tɹˈaːnziːt,,2,ar-agent-v1;ipa=espeak
border-customs.boarding-pass,بطاقة الصعود,,biṭāqat al-ṣuʿūd,bˈit̪aːqˌa ʔas̪s̪ˈuʕuːd,,2,ar-agent-v1;ipa=espeak
directions.where-is,أين {}؟,,ayna {}?,ʔˈajna {},,2,ar-agent-v1;ipa=espeak
directions.how-do-i-get-to,كيف أصل إلى {}؟,,kayf aṣil ilá {}?,kˈajfa ʔˈas̪l ʔˈilaː {},,2,ar-agent-v1;ipa=espeak
directions.is-it-far,هل هو بعيد؟,,hal huwa baʿīd?,hˈal hˈuːa bˈaʕiːd,,2,ar-agent-v1;ipa=espeak
directions.how-long-on-foot,كم يستغرق سيراً؟,,kam yastaghriq sayran?,kˌiiluˈu mitˌar jstɣrq siːɹˌaː,how long on foot,2,ar-agent-v1;ipa=espeak
directions.please-show-me-on-the-map,أرني على الخريطة من فضلك,,arinī ʿalá al-kharīṭah min faḍlak,ʔrnˈiː ʕˈalaː ʔalxˈaɹiːt̪ˌa mˈin fˈadˤlka,,2,ar-agent-v1;ipa=espeak
directions.where-is-the-nearest,أين أقرب {}؟,,ayna aqrab {}?,ʔˈajna ʔˈaqɹab {},,2,ar-agent-v1;ipa=espeak
directions.where-am-i,أين أنا؟,,ayna anā?,ʔˈajna ˈana,,2,ar-agent-v1;ipa=espeak
directions.which-way,في أيّ اتجاه؟,,fī ayy ittijāh?,fˈiː ʔˈiː ˈitːidʒˌaːh,,2,ar-agent-v1;ipa=espeak
directions.can-i-walk-there,هل يمكن المشي؟,,hal yumkin al-mashy?,hˈal jmkˈunna ʔalmˈaʃj,,2,ar-agent-v1;ipa=espeak
directions.how-far-is-it,كم المسافة؟,,kam al-masāfah?,kˌiiluˈu mitˌar ʔalmˈasaːfˌa,,2,ar-agent-v1;ipa=espeak
directions.which-exit,أيّ مخرج؟,,ayy makhraj?,ʔˈiː mˈuxɹidʒ,,2,ar-agent-v1;ipa=espeak
directions.can-you-show-me-the-way,هل تدلّني على الطريق؟,,hal tadullunī ʿalá al-ṭarīq?,hˈal tdllnˈiː ʕˈalaː ʔat̪ˈaɹiːq,,2,ar-agent-v1;ipa=espeak
directions.north,شمال,,shamāl,ʃˈamaːl,,2,ar-agent-v1;ipa=espeak
directions.south,جنوب,,janūb,dʒˈanuːb,,2,ar-agent-v1;ipa=espeak
directions.east,شرق,,sharq,ʃˈarq,,2,ar-agent-v1;ipa=espeak
directions.west,غرب,,gharb,ɣˈarb,,2,ar-agent-v1;ipa=espeak
quick-directions.go-straight,امشِ مباشرة,إلى الأمام,imshi mubāsharatan,ˈamʃi mubˈaːʃaɹˌa,,2,ar-agent-v1;ipa=espeak
quick-directions.turn-left,لف يساراً,,liff yasāran,lˈaff jsˈaːɹaː,,2,ar-agent-v1;ipa=espeak
quick-directions.turn-right,لف يميناً,,liff yamīnan,lˈaff jmˈiːnaː,,2,ar-agent-v1;ipa=espeak
quick-directions.this-way,من هنا,,min hunā,mˈin hˈunaː,,2,ar-agent-v1;ipa=espeak
quick-directions.that-way,من هناك,,min hunāk,mˈin hˈunaːkˌa,,2,ar-agent-v1;ipa=espeak
