concept_id,text,text_alt,ipa,literal,confidence,provenance
trail-words.trail,polku,luontopolku,pˈolku,"luontopolku is a marked nature trail, which is what most Finnish park routes are",2,fi-agent-v1;ipa=espeak
trail-words.trailhead,reitin alkupiste,,rˈeitin ˈalkupˌiste,,2,fi-agent-v1;ipa=espeak
trail-words.summit,huippu,laki,hˈuippu,tunturin laki 'the top of the fell' is the Lapland form,2,fi-agent-v1;ipa=espeak
trail-words.viewpoint,näköalapaikka,,nˈækøalapˌaikka,,2,fi-agent-v1;ipa=espeak
trail-words.cableway,köysirata,,kˈøysirˌata,,2,fi-agent-v1;ipa=espeak
trail-words.shuttle-bus,liityntäbussi,,lˈiːtyntæbˌussi,,2,fi-agent-v1;ipa=espeak
trail-words.park-shuttle,puiston bussi,,pˈuiston bˈussi,,2,fi-agent-v1;ipa=espeak
trail-words.steps,portaat,,pˈortaːt,,2,fi-agent-v1;ipa=espeak
trail-words.up-uphill,ylös / ylämäkeen,,ˈyløs / ˈylæmækeːn,,2,fi-agent-v1;ipa=espeak
trail-words.down-downhill,alas / alamäkeen,,ˈalas / ˈalamækeːn,,2,fi-agent-v1;ipa=espeak
trail-words.one-way,yhteen suuntaan,,ˈyhteːn sˈuːntaːn,,2,fi-agent-v1;ipa=espeak
trail-words.round-trip,meno-paluu,,mˈenopaluː,,2,fi-agent-v1;ipa=espeak
weather.forecast,Mikä on sääennuste?,,mˈikæ ˈon sˈæːennˌuste,,2,fi-agent-v1;ipa=espeak
weather.will-it-rain,Tuleeko tänään sadetta?,,tˈuleːko tˈænæːn sˈadetta,,2,fi-agent-v1;ipa=espeak
weather.is-it-safe-today,Onko tänään turvallista liikkeellä?,,ˈoŋko tˈænæːn tˈurvallˌista lˈiːkkeːllæ,,2,fi-agent-v1;ipa=espeak
weather.how-cold-at-night,Kuinka kylmä yöllä tulee?,,kˈuiŋka kˈylmæ ˈyøllæ tˈuleː,,2,fi-agent-v1;ipa=espeak
weather.rain,sade,,sˈade,,2,fi-agent-v1;ipa=espeak
weather.snow,lumi,,lˈumi,,2,fi-agent-v1;ipa=espeak
weather.wind,tuuli,,tˈuːli,,2,fi-agent-v1;ipa=espeak
weather.storm,myrsky,,mˈyrsky,a wind storm; Finland has no tropical-cyclone word to reach for,2,fi-agent-v1;ipa=espeak
weather.ice,jää,liukkaus,jˈæː,jää on the ground; liukkaus is the word on road and pavement warnings,2,fi-agent-v1;ipa=espeak
weather.fog,sumu,,sˈumu,,2,fi-agent-v1;ipa=espeak
weather.heat,helle,,hˈelle,,2,fi-agent-v1;ipa=espeak
weather.cold,kylmä,,kˈylmæ,,2,fi-agent-v1;ipa=espeak
weather.humid,kostea,,kˈostea,,2,fi-agent-v1;ipa=espeak
weather.sunrise,auringonnousu,,ˈauriŋŋˌonnousu,,2,fi-agent-v1;ipa=espeak
weather.flood,tulva,,tˈulva,,2,fi-agent-v1;ipa=espeak
weather.avalanche-risk,lumivyöryvaara,,lˈumivˌyøryvˌaːra,,2,fi-agent-v1;ipa=espeak
hiking-parks.is-this-the-way-to,Onko tämä oikea tie tänne: {}?,,ˈoŋko tˈæmæ ˈoikea tˈie tˈænne {},"'is this the right road to here: {}' -- tie governs the illative (Nuuksioon), so the case sits on tänne",2,fi-agent-v1;ipa=espeak
hiking-parks.where-is-the-trailhead,Missä reitti alkaa?,,mˈissæ rˈeitti ˈalkaː,,2,fi-agent-v1;ipa=espeak
hiking-parks.how-long-to-the-summit,Kuinka kauan huipulle kestää?,,kˈuiŋka kˈauan hˈuipulle kˈestæː,,2,fi-agent-v1;ipa=espeak
hiking-parks.how-long-to-the-viewpoint,Kuinka kauan näköalapaikalle kestää?,,kˈuiŋka kˈauan nˈækøalapˌaikalle kˈestæː,,2,fi-agent-v1;ipa=espeak
hiking-parks.which-route-is-easier,Kumpi reitti on helpompi?,,kˈumpi rˈeitti ˈon hˈelpompi,,2,fi-agent-v1;ipa=espeak
hiking-parks.is-this-trail-suitable-for-beginners,Sopiiko tämä reitti aloittelijalle?,,sˈopiːko tˈæmæ rˈeitti ˈaloittelijˌalle,,2,fi-agent-v1;ipa=espeak
