concept_id,text,text_alt,ipa,literal,confidence,provenance
payment-receipt.pay-by-card,Voiko maksaa kortilla?,,vˈoiko mˈaksaː kˈortilla,,2,fi-agent-v1;ipa=espeak
payment-receipt.pay-cash,Voiko maksaa käteisellä?,,vˈoiko mˈaksaː kˈæteisellæ,,2,fi-agent-v1;ipa=espeak
payment-receipt.pay-by-qr-code,Voiko maksaa QR-koodilla?,,vˈoiko mˈaksaː kˈuːær kˈoːdilla,,2,fi-agent-v1;ipa=espeak+loan
payment-receipt.a-receipt-please,Saisinko kuitin?,,sˈaisiŋko kˈuitin,,2,fi-agent-v1;ipa=espeak
payment-receipt.please-write-the-number,Kirjoittaisitko summan?,,kˈirjoittˌaisitko sˈumman,,2,fi-agent-v1;ipa=espeak
payment-receipt.how-much-in-total,Paljonko yhteensä?,,pˈaljoŋko ˈyhteːnsæ,,2,fi-agent-v1;ipa=espeak
payment-receipt.can-we-pay-separately,Voimmeko maksaa erikseen?,,vˈoimmeko mˈaksaː ˈerikseːn,,2,fi-agent-v1;ipa=espeak
payment-receipt.is-tax-included,Sisältyykö vero hintaan?,,sˈisæltˌyːkø vˈero hˈintaːn,,2,fi-agent-v1;ipa=espeak
payment-receipt.my-card-was-declined,Korttini ei mennyt läpi.,,kˈorttini ˈei mˈennyt lˈæpi,,2,fi-agent-v1;ipa=espeak
payment-receipt.the-bill-is-wrong,Taisi tulla virhe laskussa.,,tˈaisi tˈulla vˈirhe lˈaskussa,"'there seems to have been an error in the bill' -- the conditional-flavoured taisi is what makes this a query rather than an accusation, which is how Finnish marks politeness",2,fi-agent-v1;ipa=espeak
payment-receipt.i-already-paid,Olen jo maksanut.,,ˈolen jˈo mˈaksanut,,2,fi-agent-v1;ipa=espeak
shopping.i-am-just-looking,Katselen vain.,,kˈatselen vˈain,,2,fi-agent-v1;ipa=espeak
shopping.how-much-is-this,Paljonko tämä maksaa?,,pˈaljoŋko tˈæmæ mˈaksaː,,2,fi-agent-v1;ipa=espeak
shopping.that-is-too-expensive,Se on liian kallis.,,sˈe ˈon lˈiːaŋ kˈallis,,2,fi-agent-v1;ipa=espeak
shopping.can-it-be-a-little-cheaper,Saisiko sen vähän halvemmalla?,,sˈaisiko sˈen vˈæhæn hˈalvemmalla,,2,fi-agent-v1;ipa=espeak
shopping.is-there-a-discount,Onko alennusta?,,ˈoŋko ˈalennˌusta,,2,fi-agent-v1;ipa=espeak
shopping.where-do-i-pay,Missä voi maksaa?,,mˈissæ vˈoi mˈaksaː,,2,fi-agent-v1;ipa=espeak
shopping.i-will-take-this,Otan tämän.,,ˈotan tˈæmæn,,2,fi-agent-v1;ipa=espeak
shopping.what-is-this,Mikä tämä on?,,mˈikæ tˈæmæ ˈon,,2,fi-agent-v1;ipa=espeak
shopping.where-can-i-buy,Mistä voin ostaa tätä: {}?,,mˈistæ vˈoin ˈostaː tˈætæ {},"ostaa takes a partitive object for an unbounded amount, so the case sits on tätä",2,fi-agent-v1;ipa=espeak
shopping.do-you-have-this-in-stock,Onko tätä varastossa?,,ˈoŋko tˈætæ vˈarastˌossa,,2,fi-agent-v1;ipa=espeak
shopping.two-of-these,"Kaksi tällaista, kiitos.",,"kˈaksi tˈællaista, kˈiːtos",,2,fi-agent-v1;ipa=espeak
shopping.what-is-it-made-of,Mistä tämä on tehty?,,mˈistæ tˈæmæ ˈon tˈehty,,2,fi-agent-v1;ipa=espeak
color-size-returns.do-you-have-another-color,Onko tätä toisessa värissä?,,ˈoŋko tˈætæ tˈoisessa vˈærissæ,,2,fi-agent-v1;ipa=espeak
color-size-returns.do-you-have-another-size,Onko tätä toisessa koossa?,,ˈoŋko tˈætæ tˈoisessa kˈoːssa,,2,fi-agent-v1;ipa=espeak
color-size-returns.may-i-try-it-on,Saanko sovittaa?,,sˈaːŋko sˈovittaː,,2,fi-agent-v1;ipa=espeak
color-size-returns.can-i-return-it,Voinko palauttaa tämän?,,vˈoiŋko pˈalauttaː tˈæmæn,,2,fi-agent-v1;ipa=espeak
color-size-returns.can-i-exchange-it,Voinko vaihtaa tämän?,,vˈoiŋko vˈaihtaː tˈæmæn,,2,fi-agent-v1;ipa=espeak
color-size-returns.do-you-have-a-bag,Saisinko kassin?,,sˈaisiŋko kˈassin,,2,fi-agent-v1;ipa=espeak
tax-refund.can-i-get-a-tax-refund,Voinko saada arvonlisäveron palautuksen?,,vˈoiŋko sˈaːda ˈarvonlˌisæverom pˈalautˌuksen,"arvonlisävero, not vero alone: veronpalautus in Finnish is the annual income-tax refund, which is a different thing entirely",2,fi-agent-v1;ipa=espeak
tax-refund.is-tax-free-shopping-available,Onko täällä verovapaata myyntiä?,,ˈoŋko tˈæːllæ vˈerovapˌaːta mˈyːntiæ,Finnish shops sign this in English as TAX FREE; the Finnish phrase is what a clerk answers to,2,fi-agent-v1;ipa=espeak
