concept_id,text,text_alt,romanization_rtgs,ipa,literal,confidence,provenance
emergency-medical.help,ช่วยด้วย,,chuai duai,tɕʰua̯j˥˩dua̯j˥˩,,2,th-agent-v1;ipa=thaig2p
emergency-medical.please-call-an-ambulance,ช่วยเรียกรถพยาบาล,,chuai riak rot phayaban,tɕʰua̯j˥˩ ria̯k˥˩ rot˦˥pʰa˦˥jaː˧baːn˧,,2,th-agent-v1;ipa=thaig2p
emergency-medical.i-need-a-doctor,ต้องการหมอ,,tongkan mo,tɔŋ˥˩kaːn˧ mɔː˩˩˦,,2,th-agent-v1;ipa=thaig2p
emergency-medical.i-am-sick,ฉันป่วย,,chan puai,tɕʰan˩˩˦ pua̯j˨˩,,2,th-agent-v1;ipa=thaig2p
emergency-medical.i-am-injured,ฉันบาดเจ็บ,,chan batchep,tɕʰan˩˩˦ baːt˨˩tɕep˨˩,,2,th-agent-v1;ipa=thaig2p
emergency-medical.it-hurts-here,เจ็บตรงนี้,,chep trong ni,tɕep˨˩ troŋ˧niː˦˥,,2,th-agent-v1;ipa=thaig2p
emergency-medical.where-is-a-pharmacy,ร้านขายยาอยู่ไหน,,ran khai ya yu nai,raːn˦˥kʰaːj˩˩˦jaː˧ juː˨˩ naj˩˩˦,,2,th-agent-v1;ipa=thaig2p
emergency-medical.please-take-me-to-a-hospital,ช่วยพาไปโรงพยาบาล,,chuai pha pai rong phayaban,tɕʰua̯j˥˩ pʰaː˧ paj˧ roːŋ˧pʰa˦˥jaː˧baːn˧,,2,th-agent-v1;ipa=thaig2p
emergency-medical.i-feel-unwell,ไม่สบาย,,mai sabai,maj˥˩ sa˧baːj˧,,2,th-agent-v1;ipa=thaig2p
emergency-medical.this-is-an-emergency,ฉุกเฉิน,,chukchoen,tɕʰuk˨˩tɕʰɤːn˩˩˦,,2,th-agent-v1;ipa=thaig2p
emergency-medical.i-am-having-a-severe-allergic-reaction,มีอาการแพ้รุนแรง,anaphylaxis,mi akan phae runraeng,miː˧ ʔaː˧kaːn˧ pʰɛː˦˥ run˧rɛːŋ˧,,2,th-agent-v1;ipa=thaig2p
emergency-medical.i-cannot-breathe,หายใจไม่ออก,,haichai mai ok,haːj˩˩˦tɕaj˧maj˥˩ʔɔːk˨˩,,2,th-agent-v1;ipa=thaig2p
emergency-medical.i-am-bleeding-badly,เลือดออกมาก,,lueat ok mak,lɯa̯t˥˩ ʔɔːk˨˩ maːk˥˩,,2,th-agent-v1;ipa=thaig2p
emergency-medical.i-have-chest-pain,เจ็บหน้าอก,,chep na ok,tɕep˨˩ naː˥˩ʔok˨˩,,2,th-agent-v1;ipa=thaig2p
emergency-medical.this-person-is-unconscious,คนนี้หมดสติ,,khon ni mot sati,kʰon˧ niː˦˥ mot˨˩sa˨˩tiʔ˨˩,,2,th-agent-v1;ipa=thaig2p
