concept_id,text,text_alt,romanization_rtgs,ipa,literal,confidence,provenance
pronouns-verbs.i-me,ผม/ดิฉัน,ฉัน,phom / dichan,pʰom˩˩˦ / diʔ˨˩tɕʰan˩˩˦,male / female,2,th-agent-v1;ipa=thaig2p
pronouns-verbs.we-us,เรา,,rao,raw˧,,2,th-agent-v1;ipa=thaig2p
pronouns-verbs.you,คุณ,,khun,kʰun˧na˦˥,,2,th-agent-v1;ipa=thaig2p
pronouns-verbs.you-polite,ท่าน,,than,tʰaːn˥˩,,2,th-agent-v1;ipa=thaig2p
pronouns-verbs.he-him,เขา,,khao,kʰaw˩˩˦,,2,th-agent-v1;ipa=thaig2p
pronouns-verbs.she-her,เขา,,khao,kʰaw˩˩˦,same as 'he',2,th-agent-v1;ipa=thaig2p
pronouns-verbs.they-them,พวกเขา,,phuak khao,pʰua̯k˥˩kʰaw˩˩˦,,2,th-agent-v1;ipa=thaig2p
pronouns-verbs.my-mine,ของผม,ของฉัน,khong phom,kʰɔːŋ˩˩˦ pʰom˩˩˦,,2,th-agent-v1;ipa=thaig2p
pronouns-verbs.your-yours,ของคุณ,,khong khun,kʰɔːŋ˩˩˦ kʰun˧na˦˥,,2,th-agent-v1;ipa=thaig2p
pronouns-verbs.be-called-call,ชื่อ,,chue,tɕʰɯː˥˩,,2,th-agent-v1;ipa=thaig2p
pronouns-verbs.have,มี,,mi,miː˧,,2,th-agent-v1;ipa=thaig2p
pronouns-verbs.do-not-have,ไม่มี,,mai mi,maj˥˩ miː˧,,2,th-agent-v1;ipa=thaig2p
pronouns-verbs.go,ไป,,pai,paj˧,,2,th-agent-v1;ipa=thaig2p
pronouns-verbs.come,มา,,ma,maː˧,,2,th-agent-v1;ipa=thaig2p
pronouns-verbs.would-like,อยากได้,,yak dai,jaːk˨˩daːj˥˩,,2,th-agent-v1;ipa=thaig2p
pronouns-verbs.want,อยาก,,yak,jaːk˨˩,,2,th-agent-v1;ipa=thaig2p
pronouns-verbs.look-for,หา,,ha,haː˩˩˦,,2,th-agent-v1;ipa=thaig2p
pronouns-verbs.buy,ซื้อ,,sue,sɯː˦˥,,2,th-agent-v1;ipa=thaig2p
pronouns-verbs.like,ชอบ,,chop,tɕʰɔːp˥˩,,2,th-agent-v1;ipa=thaig2p
pronouns-verbs.need,ต้องการ,,tongkan,tɔŋ˥˩kaːn˧,,2,th-agent-v1;ipa=thaig2p
pronouns-verbs.there-is-have,มี,,mi,miː˧,there is,2,th-agent-v1;ipa=thaig2p
pronouns-verbs.there-is-not-do-not-have,ไม่มี,,mai mi,maj˥˩ miː˧,there is none,2,th-agent-v1;ipa=thaig2p
pronouns-verbs.want-to-verb,อยาก…,,yak ...,jaːk˨˩,,2,th-agent-v1;ipa=thaig2p
pronouns-verbs.want-thing,เอา…,,ao ...,ʔaw˧,,2,th-agent-v1;ipa=thaig2p
pronouns-verbs.need-thing,ต้องการ…,,tongkan ...,tɔŋ˥˩kaːn˧,,2,th-agent-v1;ipa=thaig2p
pronouns-verbs.looking-for-thing,หา…,,ha ...,haː˩˩˦,,2,th-agent-v1;ipa=thaig2p
question-words.what,อะไร,,arai,ʔaʔ˨˩raj˧,,2,th-agent-v1;ipa=thaig2p
question-words.where,ไหน,,nai,naj˩˩˦,,2,th-agent-v1;ipa=thaig2p
question-words.who,ใคร,,khrai,kʰraj˧,,2,th-agent-v1;ipa=thaig2p
question-words.which-one,อันไหน,,an nai,ʔan˧ naj˩˩˦,,2,th-agent-v1;ipa=thaig2p
question-words.when,เมื่อไร,,muearai,mɯa̯˥˩raj˧,,2,th-agent-v1;ipa=thaig2p
question-words.how,อย่างไร,ยังไง,yangrai,jaːŋ˨˩raj˧,,2,th-agent-v1;ipa=thaig2p
question-words.how-much-many,เท่าไร,,thaorai,tʰaw˥˩raj˧,,2,th-agent-v1;ipa=thaig2p
question-words.how-many,กี่,,ki,kiː˨˩,,2,th-agent-v1;ipa=thaig2p
question-words.why,ทำไม,,thammai,tʰam˧maj˧,,2,th-agent-v1;ipa=thaig2p
question-words.this,นี่,,ni,niː˥˩,,2,th-agent-v1;ipa=thaig2p
question-words.that,นั่น,,nan,nan˥˩,,2,th-agent-v1;ipa=thaig2p
question-words.here,ที่นี่,,thi ni,tʰiː˥˩niː˥˩,,2,th-agent-v1;ipa=thaig2p
question-words.there,ที่นั่น,,thi nan,tʰiː˥˩nan˥˩,,2,th-agent-v1;ipa=thaig2p
question-words.a-little,นิดหน่อย,,nit noi,nit˦˥nɔj˨˩,,2,th-agent-v1;ipa=thaig2p
question-words.some,บ้าง,,bang,baŋ˥˩,,2,th-agent-v1;ipa=thaig2p
question-words.very,มาก,,mak,maːk˥˩,,2,th-agent-v1;ipa=thaig2p
question-words.too,เกินไป,,koen pai,kɤːn˧paj˧,,2,th-agent-v1;ipa=thaig2p
question-words.also,ด้วย,,duai,dua̯j˥˩,,2,th-agent-v1;ipa=thaig2p
question-words.all-both,ทั้งหมด,ทั้งสอง,thangmot,tʰaŋ˦˥mot˨˩,,2,th-agent-v1;ipa=thaig2p
question-words.how-much-what-price,ราคาเท่าไร,,rakha thaorai,raː˧kʰaː˧ tʰaw˥˩raj˧,,2,th-agent-v1;ipa=thaig2p
