concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
payment-receipt.pay-by-card,ਕਾਰਡ ਨਾਲ ਪੈਸੇ ਦੇ ਸਕਦੇ ਹਾਂ?,,kāraḍ nāl paisē dē sakadē hāṁ?,kaɾəɖ nal pɛse de sʌkəde hã,can one pay with a card?,2,pa-agent-v1;ipa=espeak
payment-receipt.pay-cash,ਨਗਦ ਦੇ ਸਕਦੇ ਹਾਂ?,,nagad dē sakadē hāṁ?,nʌɡəd de sʌkəde hã,can one pay cash?,2,pa-agent-v1;ipa=espeak
payment-receipt.pay-by-qr-code,ਕਿਊਆਰ ਕੋਡ ਨਾਲ ਪੈਸੇ ਦੇ ਸਕਦੇ ਹਾਂ?,,kiūār kōḍ nāl paisē dē sakadē hāṁ?,kɪuaɾ koɖ nal pɛse de sʌkəde hã,can one pay with a QR code?,2,pa-agent-v1;ipa=espeak
payment-receipt.a-receipt-please,ਬਿੱਲ ਦਿਓ ਜੀ,,bill diō jī,bɪl dɪo ɟi,give the bill,2,pa-agent-v1;ipa=espeak
payment-receipt.please-write-the-number,ਰਕਮ ਲਿਖ ਦਿਓ ਜੀ,,rakam likh diō jī,ɾʌkəm lɪkʰ dɪo ɟi,write the amount,2,pa-agent-v1;ipa=espeak
payment-receipt.how-much-in-total,ਕੁੱਲ ਕਿੰਨੇ ਪੈਸੇ?,,kull kiṁnē paisē?,kʊl kɪnne pɛse,how much money in total?,2,pa-agent-v1;ipa=espeak
payment-receipt.can-we-pay-separately,ਅਸੀਂ ਵੱਖ-ਵੱਖ ਪੈਸੇ ਦੇ ਸਕਦੇ ਹਾਂ?,,asīṁ vakkh-vakkh paisē dē sakadē hāṁ?,əsĩ ʋʌkʰʋʌkʰ pɛse de sʌkəde hã,can we pay separately?,2,pa-agent-v1;ipa=espeak
payment-receipt.is-tax-included,ਟੈਕਸ ਇਸ ਵਿੱਚ ਹੈ?,,ṭaikas is vicc hai?,ʈɛkəs ɪs ʋɪc hɛ,is tax in this?,2,pa-agent-v1;ipa=espeak
payment-receipt.my-card-was-declined,ਮੇਰਾ ਕਾਰਡ ਨਹੀਂ ਚੱਲਿਆ,,mērā kāraḍ nahīṁ calliā,meɾa kaɾəɖ nʌhĩ cʌllɪa,my card did not run,2,pa-agent-v1;ipa=espeak
payment-receipt.the-bill-is-wrong,ਮੈਨੂੰ ਲੱਗਦਾ ਹੈ ਬਿੱਲ ਵਿੱਚ ਕੁਝ ਗ਼ਲਤੀ ਹੈ,,mainūṁ laggadā hai bill vicc kujh ġalatī hai,mɛnũ lʌɡɡəda hɛ bɪl ʋɪc kʊ˥ɟ ɣʌləti hɛ,it seems to me there is some mistake in the bill,2,pa-agent-v1;ipa=espeak
payment-receipt.i-already-paid,ਮੈਂ ਪੈਸੇ ਦੇ ਚੁੱਕਾ ਹਾਂ,,maiṁ paisē dē cukkā hāṁ,mɛ̃ pɛse de cʊkka hã,I have already paid,2,pa-agent-v1;ipa=espeak
shopping.i-am-just-looking,ਮੈਂ ਬੱਸ ਦੇਖ ਰਿਹਾ ਹਾਂ,,maiṁ bass dēkh rihā hāṁ,mɛ̃ bʌs dekʰ ɾɪha hã,I am just looking,2,pa-agent-v1;ipa=espeak
shopping.how-much-is-this,ਇਹ ਕਿੰਨੇ ਦਾ ਹੈ?,,ih kiṁnē dā hai?,ɪ˥ kɪnne da hɛ,of how much is this?,2,pa-agent-v1;ipa=espeak
shopping.that-is-too-expensive,ਇਹ ਬਹੁਤ ਮਹਿੰਗਾ ਹੈ,,ih bahut mahiṁgā hai,ɪ˥ bʌhʊt məhɪŋɡa hɛ,this is very expensive,2,pa-agent-v1;ipa=espeak
shopping.can-it-be-a-little-cheaper,ਥੋੜ੍ਹਾ ਘੱਟ ਕਰ ਦਿਓ ਜੀ,,thōṛhā ghaṭṭ kar diō jī,tʰo˥ɽa kʌ˩ʈ kʌɾ dɪo ɟi,reduce it a little,2,pa-agent-v1;ipa=espeak
shopping.is-there-a-discount,ਕੋਈ ਛੋਟ ਹੈ?,,kōī chōṭ hai?,koi cʰoʈ hɛ,is there any discount?,2,pa-agent-v1;ipa=espeak
shopping.where-do-i-pay,ਪੈਸੇ ਕਿੱਥੇ ਦੇਣੇ ਹਨ?,,paisē kitthē dēṇē han?,pɛse kɪttʰe deɳe hən,where is the money to be given?,2,pa-agent-v1;ipa=espeak
shopping.i-will-take-this,ਮੈਂ ਇਹ ਲੈ ਲੈਂਦਾ ਹਾਂ,,maiṁ ih lai laiṁdā hāṁ,mɛ̃ ɪ˥ lɛ lɛnda hã,I will take this,2,pa-agent-v1;ipa=espeak
shopping.what-is-this,ਇਹ ਕੀ ਹੈ?,,ih kī hai?,ɪ˥ ki hɛ,,2,pa-agent-v1;ipa=espeak
shopping.where-can-i-buy,{} ਕਿੱਥੋਂ ਮਿਲੇਗਾ?,,{} kitthōṁ milēgā?,{} kɪttʰõ mɪleɡa,from where will {} be got?,2,pa-agent-v1;ipa=espeak
shopping.do-you-have-this-in-stock,ਇਹ ਤੁਹਾਡੇ ਕੋਲ ਹੈ?,,ih tuhāḍē kōl hai?,ɪ˥ tʊhaɖe kol hɛ,is this with you?,2,pa-agent-v1;ipa=espeak
shopping.two-of-these,ਇਹ ਦੋ ਦਿਓ ਜੀ,,ih dō diō jī,ɪ˥ do dɪo ɟi,give two of these,2,pa-agent-v1;ipa=espeak
shopping.what-is-it-made-of,ਇਹ ਕਾਹਦਾ ਬਣਿਆ ਹੈ?,,ih kāhadā baṇiā hai?,ɪ˥ kahəda bʌɳɪa hɛ,of what is this made?,2,pa-agent-v1;ipa=espeak
color-size-returns.do-you-have-another-color,ਹੋਰ ਰੰਗ ਹੈ?,,hōr raṁg hai?,hoɾ ɾʌnɡ hɛ,is there another colour?,2,pa-agent-v1;ipa=espeak
color-size-returns.do-you-have-another-size,ਹੋਰ ਸਾਈਜ਼ ਹੈ?,,hōr sāīz hai?,hoɾ saiz hɛ,is there another size?,2,pa-agent-v1;ipa=espeak
color-size-returns.may-i-try-it-on,ਮੈਂ ਪਾ ਕੇ ਦੇਖ ਸਕਦਾ ਹਾਂ?,,maiṁ pā kē dēkh sakadā hāṁ?,mɛ̃ pa ke dekʰ sʌkəda hã,may I put it on and see?,2,pa-agent-v1;ipa=espeak
color-size-returns.can-i-return-it,ਮੈਂ ਇਹ ਵਾਪਸ ਕਰ ਸਕਦਾ ਹਾਂ?,,maiṁ ih vāpas kar sakadā hāṁ?,mɛ̃ ɪ˥ ʋapəs kʌɾ sʌkəda hã,can I return this?,2,pa-agent-v1;ipa=espeak
color-size-returns.can-i-exchange-it,ਮੈਂ ਇਹ ਬਦਲ ਸਕਦਾ ਹਾਂ?,,maiṁ ih badal sakadā hāṁ?,mɛ̃ ɪ˥ bʌdəl sʌkəda hã,can I exchange this?,2,pa-agent-v1;ipa=espeak
color-size-returns.do-you-have-a-bag,ਲਿਫ਼ਾਫ਼ਾ ਹੈ?,,lifāfā hai?,lɪfafa hɛ,is there a bag?,2,pa-agent-v1;ipa=espeak
tax-refund.can-i-get-a-tax-refund,ਮੈਨੂੰ ਟੈਕਸ ਵਾਪਸ ਮਿਲ ਸਕਦਾ ਹੈ?,,mainūṁ ṭaikas vāpas mil sakadā hai?,mɛnũ ʈɛkəs ʋapəs mɪl sʌkəda hɛ,can I get the tax back?,2,pa-agent-v1;ipa=espeak
tax-refund.is-tax-free-shopping-available,ਇੱਥੇ ਟੈਕਸ ਤੋਂ ਬਿਨਾਂ ਖ਼ਰੀਦ ਹੋ ਸਕਦੀ ਹੈ?,,itthē ṭaikas tōṁ bināṁ k͟harīd hō sakadī hai?,ɪttʰe ʈɛkəs tõ bɪnã xəɾid ho sʌkədi hɛ,can buying without tax happen here?,2,pa-agent-v1;ipa=espeak
