concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
emergency-medical.help,ਬਚਾਓ!,ਮਦਦ ਕਰੋ!,bacāō!,bəcao,save (me)!,2,pa-agent-v1;ipa=espeak
emergency-medical.please-call-an-ambulance,ਐਂਬੂਲੈਂਸ ਸੱਦੋ ਜੀ,,aiṁbūlaiṁs saddō jī,ɛmbulɛ̃s sʌddo ɟi,call an ambulance,2,pa-agent-v1;ipa=espeak
emergency-medical.i-need-a-doctor,ਮੈਨੂੰ ਡਾਕਟਰ ਦੀ ਲੋੜ ਹੈ,,mainūṁ ḍākaṭar dī lōṛ hai,mɛnũ ɖakəʈəɾ di loɽ hɛ,to me there is need of a doctor,2,pa-agent-v1;ipa=espeak
emergency-medical.i-am-sick,ਮੈਂ ਬਿਮਾਰ ਹਾਂ,,maiṁ bimār hāṁ,mɛ̃ bɪmaɾ hã,I am ill,2,pa-agent-v1;ipa=espeak
emergency-medical.i-am-injured,ਮੈਂ ਜ਼ਖ਼ਮੀ ਹਾਂ,,maiṁ zak͟hamī hāṁ,mɛ̃ zʌxəmi hã,I am wounded,2,pa-agent-v1;ipa=espeak
emergency-medical.it-hurts-here,ਇੱਥੇ ਦਰਦ ਹੈ,,itthē darad hai,ɪttʰe dʌɾəd hɛ,there is pain here,2,pa-agent-v1;ipa=espeak
emergency-medical.where-is-a-pharmacy,ਦਵਾਈਆਂ ਦੀ ਦੁਕਾਨ ਕਿੱਥੇ ਹੈ?,ਮੈਡੀਕਲ ਸਟੋਰ ਕਿੱਥੇ ਹੈ?,davāīāṁ dī dukān kitthē hai?,dəʋaiã di dʊkan kɪttʰe hɛ,where is the shop of medicines?,2,pa-agent-v1;ipa=espeak
emergency-medical.please-take-me-to-a-hospital,ਮੈਨੂੰ ਹਸਪਤਾਲ ਲੈ ਚੱਲੋ ਜੀ,,mainūṁ hasapatāl lai callō jī,mɛnũ həsəpətal lɛ cʌllo ɟi,take me to hospital,2,pa-agent-v1;ipa=espeak
emergency-medical.i-feel-unwell,ਮੇਰੀ ਸਿਹਤ ਠੀਕ ਨਹੀਂ,,mērī sihat ṭhīk nahīṁ,meɾi sɪhət ʈʰik nʌhĩ,my health is not right,2,pa-agent-v1;ipa=espeak
emergency-medical.this-is-an-emergency,ਇਹ ਐਮਰਜੈਂਸੀ ਹੈ,,ih aimarajaiṁsī hai,ɪ˥ ɛməɾəɟɛ̃si hɛ,,2,pa-agent-v1;ipa=espeak
emergency-medical.i-am-having-a-severe-allergic-reaction,ਮੈਨੂੰ ਐਨਾਫ਼ਾਈਲੈਕਸਿਸ ਹੋ ਰਿਹਾ ਹੈ — ਬਹੁਤ ਤੇਜ਼ ਐਲਰਜੀ,,mainūṁ aināfāīlaikasis hō rihā hai — bahut tēz ailarajī,mɛnũ ɛnafailɛkəsɪs ho ɾɪha hɛ bʌhʊt tez ɛləɾəɟi,I am having anaphylaxis — a very severe allergy,2,pa-agent-v1;ipa=espeak
emergency-medical.i-cannot-breathe,ਮੈਨੂੰ ਸਾਹ ਨਹੀਂ ਆ ਰਿਹਾ,,mainūṁ sāh nahīṁ ā rihā,mɛnũ sa˥ nʌhĩ a ɾɪha,breath is not coming to me,2,pa-agent-v1;ipa=espeak
