concept_id,text,text_alt,romanization_national,ipa,literal,confidence,provenance
hotel-words.passport,პასპორტი,,pʼaspʼortʼi,,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Hewitt, B. G., Georgian: A Structural Reference Grammar (John Benjamins, 1995)"
hotel-words.room-key-card,ოთახის ბარათი,,otakhis barati,,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Hewitt, B. G., Georgian: A Structural Reference Grammar (John Benjamins, 1995)"
hotel-words.check-in,შესვლა,,shesvla,,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Hewitt, B. G., Georgian: A Structural Reference Grammar (John Benjamins, 1995)"
hotel-words.check-out,გასვლა,,gasvla,,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Hewitt, B. G., Georgian: A Structural Reference Grammar (John Benjamins, 1995)"
hotel-words.luggage-storage,ბარგის შესანახი,,bargis shesanakhi,,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Hewitt, B. G., Georgian: A Structural Reference Grammar (John Benjamins, 1995)"
hotel-basics.are-any-rooms-available,თავისუფალი ოთახი გაქვთ?,,tavisupali otakhi gakvt?,,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Hewitt, B. G., Georgian: A Structural Reference Grammar (John Benjamins, 1995)"
hotel-basics.there-are-two-of-us,ორნი ვართ,,orni vart,,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Hewitt, B. G., Georgian: A Structural Reference Grammar (John Benjamins, 1995)"
hotel-basics.i-have-a-reservation,ჯავშანი მაქვს,,javshani makvs,,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Hewitt, B. G., Georgian: A Structural Reference Grammar (John Benjamins, 1995)"
hotel-basics.can-i-charge-my-phone,შემიძლია ტელეფონი დავტენო?,,shemidzlia tʼeleponi davtʼeno?,,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Hewitt, B. G., Georgian: A Structural Reference Grammar (John Benjamins, 1995)"
hotel-basics.i-would-like-a-non-smoking-room,არამწეველთა ოთახი მინდოდა,,aramtsʼevelta otakhi mindoda,,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Hewitt, B. G., Georgian: A Structural Reference Grammar (John Benjamins, 1995)"
hotel-basics.i-would-like-a-quiet-room,წყნარი ოთახი მინდოდა,,tsʼqʼnari otakhi mindoda,,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Hewitt, B. G., Georgian: A Structural Reference Grammar (John Benjamins, 1995)"
hotel-basics.is-there-a-washing-machine,სარეცხი მანქანა არის?,,saretskhi mankana aris?,,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Hewitt, B. G., Georgian: A Structural Reference Grammar (John Benjamins, 1995)"
hotel-basics.is-wi-fi-free,ვაი-ფაი უფასოა?,,vai-pai upasoa?,,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Hewitt, B. G., Georgian: A Structural Reference Grammar (John Benjamins, 1995)"
hotel-basics.how-much-per-night,ღამე რა ღირს?,,ghame ra ghirs?,,what does a night cost?,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Hewitt, B. G., Georgian: A Structural Reference Grammar (John Benjamins, 1995)"
hotel-basics.is-breakfast-included,საუზმე შედის?,,sauzme shedis?,,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Hewitt, B. G., Georgian: A Structural Reference Grammar (John Benjamins, 1995)"
hotel-basics.may-i-see-the-room,შემიძლია ოთახი ვნახო?,,shemidzlia otakhi vnakho?,,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Hewitt, B. G., Georgian: A Structural Reference Grammar (John Benjamins, 1995)"
hotel-basics.for-nights,{} ღამით,,{} ghamit,,for {} nights,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Hewitt, B. G., Georgian: A Structural Reference Grammar (John Benjamins, 1995)"
hotel-basics.two-beds,"ორი საწოლი, თუ შეიძლება",,"ori satsʼoli, tu sheidzleba",,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Hewitt, B. G., Georgian: A Structural Reference Grammar (John Benjamins, 1995)"
hotel-basics.is-there-air-conditioning,კონდიციონერი არის?,,kʼonditsioneri aris?,,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Hewitt, B. G., Georgian: A Structural Reference Grammar (John Benjamins, 1995)"
hotel-requests.can-i-check-out-later,შემიძლია გვიან გავიდე?,,shemidzlia gvian gavide?,,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Hewitt, B. G., Georgian: A Structural Reference Grammar (John Benjamins, 1995)"
hotel-requests.what-time-does-breakfast-start,საუზმე რომელ საათზე იწყება?,,sauzme romel saatze itsʼqʼeba?,,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Hewitt, B. G., Georgian: A Structural Reference Grammar (John Benjamins, 1995)"
hotel-requests.can-i-store-my-luggage,შემიძლია ბარგი დავტოვო?,,shemidzlia bargi davtʼovo?,,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Hewitt, B. G., Georgian: A Structural Reference Grammar (John Benjamins, 1995)"
hotel-requests.no-housekeeping,დალაგება არ არის საჭირო,,dalageba ar aris sachʼiro,,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Hewitt, B. G., Georgian: A Structural Reference Grammar (John Benjamins, 1995)"
hotel-requests.another-towel-please,"კიდევ ერთი პირსახოცი, თუ შეიძლება",,"kʼidev erti pʼirsakhotsi, tu sheidzleba",,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Hewitt, B. G., Georgian: A Structural Reference Grammar (John Benjamins, 1995)"
hotel-requests.what-time-is-check-out,გასვლა რომელ საათზეა?,,gasvla romel saatzea?,,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Hewitt, B. G., Georgian: A Structural Reference Grammar (John Benjamins, 1995)"
hotel-requests.can-i-check-in-early,შემიძლია ადრე შემოვიდე?,,shemidzlia adre shemovide?,,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Hewitt, B. G., Georgian: A Structural Reference Grammar (John Benjamins, 1995)"
hotel-requests.another-night,შემიძლია კიდევ ერთი ღამე დავრჩე?,,shemidzlia kʼidev erti ghame davrche?,,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Hewitt, B. G., Georgian: A Structural Reference Grammar (John Benjamins, 1995)"
hotel-requests.is-there-a-safe,სეიფი არის?,,seipi aris?,,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Hewitt, B. G., Georgian: A Structural Reference Grammar (John Benjamins, 1995)"
hotel-requests.another-blanket,"კიდევ ერთი საბანი, თუ შეიძლება",,"kʼidev erti sabani, tu sheidzleba",,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Hewitt, B. G., Georgian: A Structural Reference Grammar (John Benjamins, 1995)"
hotel-requests.wake-up-call,გამაღვიძეთ {}-ზე,,gamaghvidzet {}-ze,,"the slot is a clock time, so the locative -ზე attaches to a numeral and is safe",2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Hewitt, B. G., Georgian: A Structural Reference Grammar (John Benjamins, 1995)"
