concept_id,text,text_alt,romanization_iast,ipa,literal,confidence,provenance
emergency-medical.help,बचाओ!,मदद कीजिए!,bacāo!,bəcˈaːoː,,2,hi-agent-v1;ipa=espeak
emergency-medical.please-call-an-ambulance,एंबुलेंस बुलाइए,,aṁbuleṁs bulāie,ˌẽːbʊlˈẽːs bʊlˈaːɪˌeː,,2,hi-agent-v1;ipa=espeak
emergency-medical.i-need-a-doctor,मुझे डॉक्टर चाहिए,,mujhe ḍokṭar cāhie,mˌʊɟʰeː ɖˈɔkʈəɾ cˈaːhɪˌeː,,2,hi-agent-v1;ipa=espeak
emergency-medical.i-am-sick,मैं बीमार हूँ,,maiṁ bīmār hūṁ,mɛ̃ bimˈaːɾ hũ,,2,hi-agent-v1;ipa=espeak
emergency-medical.i-am-injured,मैं घायल हूँ,,maiṁ ghāyal hūṁ,mɛ̃ ɡʰˈaːjəl hũ,,2,hi-agent-v1;ipa=espeak
emergency-medical.it-hurts-here,यहाँ दर्द है,,yahāṁ dard hai,jˈʌhã dˈʌɾd hɛː,,2,hi-agent-v1;ipa=espeak
emergency-medical.where-is-a-pharmacy,दवा की दुकान कहाँ है?,मेडिकल स्टोर कहाँ है?,davā kī dukān kahāṁ hai?,dˈʌʋaː ki dʊkˈaːn kˈʌhã hɛː,,2,hi-agent-v1;ipa=espeak
emergency-medical.please-take-me-to-a-hospital,मुझे अस्पताल ले चलिए,,mujhe aspatāl le calie,mˌʊɟʰeː ˌʌspətˈaːl lˈeː cˈʌlɪˌeː,,2,hi-agent-v1;ipa=espeak
emergency-medical.i-feel-unwell,मेरी तबीयत ठीक नहीं है,,merī tabīyat ṭhīk nahīṁ hai,mˌeːɾi təbˈiːjət ʈʰˈiːk nˈʌhĩ hɛː,,2,hi-agent-v1;ipa=espeak
emergency-medical.this-is-an-emergency,यह इमरजेंसी है,यह आपात स्थिति है,yah imarjeṁsī hai,jˌəh ˌɪməɾɟˈẽːsi hɛː,,2,hi-agent-v1;ipa=espeak
emergency-medical.i-am-having-a-severe-allergic-reaction,मुझे गंभीर एलर्जी हो रही है (एनाफ़िलैक्सिस),,mujhe gaṁbhīr elarjī ho rahī hai (enāfilaiksis),mˌʊɟʰeː ɡəmbʰˈiːɾ eːlˈʌɾɟi hoː ɾˌəhi hɛː ˌeːnaːfɪlˈɛːksɪs,anaphylaxis,2,hi-agent-v1;ipa=espeak
emergency-medical.i-cannot-breathe,मुझे साँस नहीं आ रही है,,mujhe sāṁs nahīṁ ā rahī hai,mˌʊɟʰeː sˈãns nˈʌhĩ ˈaː ɾˌəhi hɛː,,2,hi-agent-v1;ipa=espeak
emergency-medical.i-am-bleeding-badly,बहुत खून बह रहा है,,bahut khūn bah rahā hai,bˈʌhʊt kʰˈuːn bˈʌh ɾˌəhaː hɛː,,2,hi-agent-v1;ipa=espeak
emergency-medical.i-have-chest-pain,मेरे सीने में दर्द है,,mere sīne meṁ dard hai,mˌeːɾeː sˈiːneː mẽː dˈʌɾd hɛː,,2,hi-agent-v1;ipa=espeak
emergency-medical.this-person-is-unconscious,यह व्यक्ति बेहोश है,,yah vyakti behoś hai,jˌəh ʋjˈʌktɪ beːhˈoːʃ hɛː,,2,hi-agent-v1;ipa=espeak
