concept_id,text,text_alt,romanization_iast,ipa,literal,confidence,provenance
social-basics.hello,नमस्ते,,namaste,nəmˈʌsteː,,2,hi-agent-v1;ipa=espeak
social-basics.hello-polite,नमस्कार,,namaskār,nˌəmskˈaːɾ,,2,hi-agent-v1;ipa=espeak
social-basics.good-morning,सुप्रभात,नमस्ते,suprabhāt,sˌʊpɾəbʰˈaːt,namaste serves too,2,hi-agent-v1;ipa=espeak
social-basics.good-evening,शुभ संध्या,नमस्ते,śubh saṁdhyā,ʃˈʊbʰ sˈʌndʰjaː,formal; namaste is usual,2,hi-agent-v1;ipa=espeak
social-basics.goodbye,फिर मिलेंगे,नमस्ते,phir mileṁge,pʰˈɪɾ mɪlˈẽːɡeː,see you again,2,hi-agent-v1;ipa=espeak
social-basics.thank-you,धन्यवाद,शुक्रिया,dhanyavād,dʰˌənjəʋˈaːd,,2,hi-agent-v1;ipa=espeak
social-basics.you-are-welcome,कोई बात नहीं,,koī bāt nahīṁ,kˈoːi bˈaːt nˈʌhĩ,it is nothing,2,hi-agent-v1;ipa=espeak
social-basics.excuse-me-sorry,सुनिए,माफ़ कीजिए,sunie,sˈʊnɪˌeː,to get attention,2,hi-agent-v1;ipa=espeak
social-basics.sorry,माफ़ कीजिए,सॉरी,māf kījie,mˈaːf kˈiːɟɪˌeː,,2,hi-agent-v1;ipa=espeak
social-basics.no-problem,कोई दिक्कत नहीं,,koī dikkat nahīṁ,kˈoːi dˈɪkːət nˈʌhĩ,,2,hi-agent-v1;ipa=espeak
social-basics.i-do-not-know,मुझे नहीं पता,,mujhe nahīṁ patā,mˌʊɟʰeː nˈʌhĩ pˈʌtaː,,2,hi-agent-v1;ipa=espeak
social-basics.good-night,शुभ रात्रि,गुड नाइट,śubh rātri,ʃˈʊbʰ ɾˈaːtɾɪ,,2,hi-agent-v1;ipa=espeak
social-basics.okay-fine-i-am-okay,ठीक है,,ṭhīk hai,ʈʰˈiːk hɛː,,2,hi-agent-v1;ipa=espeak
communication.i-do-not-speak-this-language,मुझे {target} नहीं आती,,mujhe {target} nahīṁ ātī,mˌʊɟʰeː {target} nˈʌhĩ ˈaːti,,2,language-slots-v1;ipa=espeak
communication.i-speak-only-a-little-of-this,मुझे {target} थोड़ी-सी आती है,,mujhe {target} thoṛī-sī ātī hai,mˌʊɟʰeː {target} tʰˈoːɽisi ˈaːti hɛː,,2,language-slots-v1;ipa=espeak
communication.do-you-speak-english,क्या आपको {source} आती है?,,kyā āpko {source} ātī hai?,kːjaː ˌaːpkˌoː {source} ˈaːti hɛː,,2,language-slots-v1;ipa=espeak
communication.please-speak-more-slowly,ज़रा धीरे बोलिए,,zarā dhīre bolie,zˈʌɾaː dʰˈiːɾeː bˈoːlɪˌeː,,2,hi-agent-v1;ipa=espeak
communication.i-do-not-understand-spoken,मुझे समझ नहीं आ रहा,,mujhe samajh nahīṁ ā rahā,mˌʊɟʰeː sˈʌməɟʰ nˈʌhĩ ˈaː ɾˌəhaː,,2,hi-agent-v1;ipa=espeak
communication.i-cannot-read-understand,मुझे पढ़ना-समझना नहीं आता,,mujhe paṛhnā-samajhnā nahīṁ ātā,mˌʊɟʰeː pˈʌɽʰənˌaːsʌməɟʰnaː nˈʌhĩ ˈaːtaː,,2,hi-agent-v1;ipa=espeak
communication.please-say-it-again,फिर से कहिए,,phir se kahie,pʰˈɪɾ seː kˈʌhɪˌeː,,2,hi-agent-v1;ipa=espeak
communication.please-write-it-down,लिख दीजिए,,likh dījie,lˈɪkʰ dˈiːɟɪˌeː,,2,hi-agent-v1;ipa=espeak
communication.please-wait-a-moment,ज़रा रुकिए,,zarā rukie,zˈʌɾaː ɾˈʊkɪˌeː,,2,hi-agent-v1;ipa=espeak
communication.can-you-help-me,मेरी मदद कीजिए,,merī madad kījie,mˌeːɾi mˈʌdəd kˈiːɟɪˌeː,,2,hi-agent-v1;ipa=espeak
communication.please-show-me-the-text,वह {target} में लिखा हुआ दिखाइए,,vah {target} meṁ likhā huā dikhāie,ʋˌəh {target} mẽː lˈɪkʰaː hˈʊaː dɪkʰˈaːɪˌeː,,2,language-slots-v1;ipa=espeak
communication.i-cannot-make-out-what-you-are-saying,आपकी बात समझ नहीं आ रही,,āpkī bāt samajh nahīṁ ā rahī,ˌaːpkˌi bˈaːt sˈʌməɟʰ nˈʌhĩ ˈaː ɾˌəhi,,2,hi-agent-v1;ipa=espeak
communication.i-do-not-understand,मुझे समझ नहीं आया,,mujhe samajh nahīṁ āyā,mˌʊɟʰeː sˈʌməɟʰ nˈʌhĩ ˈaːjaː,,2,hi-agent-v1;ipa=espeak
communication.i-cannot-read-it,मुझे यह पढ़ना नहीं आता,,mujhe yah paṛhnā nahīṁ ātā,mˌʊɟʰeː jˌəh pˈʌɽʰənˌaː nˈʌhĩ ˈaːtaː,,2,hi-agent-v1;ipa=espeak
communication.please-write-it-in-roman-letters,रोमन अक्षरों में लिख दीजिए,,,ɾˈoːmən ˈʌkʃəɾˌõ mẽː lˈɪkʰ dˈiːɟɪˌeː,,1,reader-gloss-v1;ipa=espeak
quick-responses.please-go-ahead,कहिए,जी,kahie,kˈʌhɪˌeː,go ahead / please,2,hi-agent-v1;ipa=espeak
quick-responses.yes-right,हाँ / जी हाँ,,hāṁ / jī hāṁ,hˈã / ɟˈi hˈã,,2,hi-agent-v1;ipa=espeak
quick-responses.no-not,नहीं,,nahīṁ,nˈʌhĩ,,2,hi-agent-v1;ipa=espeak
quick-responses.okay-can,ठीक है,,ṭhīk hai,ʈʰˈiːk hɛː,,2,hi-agent-v1;ipa=espeak
quick-responses.cannot-not-allowed,मना है,,manā hai,mˈʌnaː hɛː,it is forbidden,2,hi-agent-v1;ipa=espeak
quick-responses.works-okay,चलेगा,,calegā,cəlˈeːɡaː,it will do,2,hi-agent-v1;ipa=espeak
quick-responses.does-not-work-no,नहीं चलेगा,,nahīṁ calegā,nˈʌhĩ cəlˈeːɡaː,,2,hi-agent-v1;ipa=espeak
quick-responses.can-possible,हो सकता है,,ho saktā hai,hoː sˈʌktˌaː hɛː,,2,hi-agent-v1;ipa=espeak
quick-responses.cannot-not-possible,नहीं हो सकता,,nahīṁ ho saktā,nˈʌhĩ hoː sˈʌktˌaː,,2,hi-agent-v1;ipa=espeak
quick-responses.okay-fine,बिल्कुल,,bilkul,bˈɪlkʊl,absolutely,2,hi-agent-v1;ipa=espeak
