concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
utility-templates.i-want-to-go-to,Ուզում եմ գնալ {}։,,Uzum yem gnal {}.,uzˈum jˈem ɡənˈal {},"a destination takes the bare form in Armenian, so the frame needs no device",2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Aghayan, E. B., Ardi hayereni batsatrakan bararan (Explanatory Dictionary of Modern Armenian, Hayastan, Yerevan, 1976);ipa=espeak"
utility-templates.please-give-me,"Խնդրում եմ, տվե՛ք ինձ {}։",,"Khndrum yem, tvek’ indz {}.","xndɾˈum jˈem, təvˈekʰ ˈindz {}",,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
utility-templates.may-i,Կարելի՞ է {}։,,Kareli e {}?,kˌaɾelˈi ˈe {},is it allowed to {}?,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
utility-templates.please-do-not-add,"Խնդրում եմ, մի՛ ավելացրեք {}։",,"Khndrum yem, mi avelats’rek’ {}.","xndɾˈum jˈem, mi ˌavelatsʰɾˈekʰ {}",,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
utility-templates.do-you-have,{} ունե՞ք։,,{} unek’?,{} unˈekʰ,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
utility-templates.please-write-the-number,"Խնդրում եմ, գրե՛ք թիվը։",,"Khndrum yem, grek’ t’ivy.","xndɾˈum jˈem, ɡəɾˈekʰ tʰˈivə",,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
utility-templates.i-need,Ինձ {} է պետք։,,Indz {} e petk’.,ˈindz {} e pˈetkʰ,to me {} is necessary,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Aghayan, E. B., Ardi hayereni batsatrakan bararan (Explanatory Dictionary of Modern Armenian, Hayastan, Yerevan, 1976);ipa=espeak"
utility-templates.is-there-nearby,Մոտակայքում {} կա՞։,,Motakayk’um {} ka?,mˌotakajkʰˈum {} kˈa,is there a {} nearby? — an existential with the slot as its nominative subject,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Aghayan, E. B., Ardi hayereni batsatrakan bararan (Explanatory Dictionary of Modern Armenian, Hayastan, Yerevan, 1976);ipa=espeak"
utility-templates.how-much-is,{} ի՞նչ արժե։,,{} inch’ arzhe?,{} ˈintʃʰ arʒˈe,what does {} cost?,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
utility-templates.is-this,Սա {} է՞։,,Sa {} e?,sˈa {} ˈe,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
utility-templates.please,"{}, խնդրում եմ։",,"{}, khndrum yem.","{}, xndɾˈum jˈem",,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
utility-templates.i-am-looking-for,Փնտրում եմ {}։,,P’ntrum yem {}.,pʰəntɾˈum jˈem {},,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
utility-templates.do-you-accept,{} ընդունո՞ւմ եք։,,{} yndunum yek’?,{} əndunˈum jˈekʰ,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
utility-templates.i-cannot-find,Չեմ կարողանում գտնել {}։,,Ch’em karoghanum gtnel {}.,tʃʰˈem kˌaɾoʁanˈum ɡətnˈel {},,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
utility-templates.there-is-a-problem-with,Խնդիր կա՝ {}։,,Khndir ka: {}.,xndˈir kˈa {},there is a problem — {}; the բութ carries the slot because with would govern the instrumental,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Aghayan, E. B., Ardi hayereni batsatrakan bararan (Explanatory Dictionary of Modern Armenian, Hayastan, Yerevan, 1976);ipa=espeak"
