concept_id,text,text_alt,ipa,literal,confidence,provenance
building-help.what-room-number-is-this,Mene ne lambar wannan ɗakin?,,mene ne lambar wannan ɗakin,,2,ha-agent-v1;ipa=ha-g2p
building-help.i-am-lost,Na ɓace,,na batʃe,I have become lost/disappeared,2,ha-agent-v1;ipa=ha-g2p
building-help.where-is-reception,Ina wurin karɓar baƙi yake?,,ina wurin karbar bakʼi jake,where place-of receiving guests is,2,ha-agent-v1;ipa=ha-g2p
building-help.where-is-a-power-outlet,Ina soket na lantarki yake?,,ina soket na lantarki jake,,2,ha-agent-v1;ipa=ha-g2p
accessibility.step-free,Akwai hanyar da babu matakala?,,akwai hanjar da babu matakala,is there a way that has no stairs,2,ha-agent-v1;ipa=ha-g2p
accessibility.wheelchair-access,Ana iya shiga da keken naƙasassu?,,ana ija ʃiɡa da keken nakʼasassu,"wheelchair, lit. cart of persons with disabilities",2,ha-agent-v1;ipa=ha-g2p
accessibility.elevator,Akwai lif?,,akwai lif,,2,ha-agent-v1;ipa=ha-g2p
accessibility.ramp,Akwai gangara?,,akwai ɡanɡara,,2,ha-agent-v1;ipa=ha-g2p
accessibility.how-many-steps,Matakala nawa ne?,,matakala nawa ne,,2,ha-agent-v1;ipa=ha-g2p
accessibility.cannot-climb-stairs,Ba na iya hawan matakala,,ba na ija hawan matakala,,2,ha-agent-v1;ipa=ha-g2p
accessibility.need-to-sit-down,Ina buƙatar in zauna,,ina bukʼatar in zauna,,2,ha-agent-v1;ipa=ha-g2p
accessibility.accessible-restroom,Akwai bayan gida na naƙasassu?,,akwai bajan ɡida na nakʼasassu,,2,ha-agent-v1;ipa=ha-g2p
accessibility.station-assistance,Akwai taimako a tashar?,,akwai taimako a taʃar,,2,ha-agent-v1;ipa=ha-g2p
accessibility.help-me-carry,Don Allah ku taimake ni ɗauke wannan,,don allah ku taimake ni ɗauke wannan,,2,ha-agent-v1;ipa=ha-g2p
accessibility.board-first,Zan iya hawa da farko?,,zan ija hawa da farko,,2,ha-agent-v1;ipa=ha-g2p
accessibility.door-width,Menene faɗin ƙofa?,,menene faɗin kʼofa,,2,ha-agent-v1;ipa=ha-g2p
accessibility.wheelchair-width,Keken naƙasassuna yana da faɗin santimita {},,keken nakʼasassuna jana da faɗin santimita {},my wheelchair has a width of {} centimetres,2,ha-agent-v1;ipa=ha-g2p
accessibility.hard-of-hearing,Ina da wahalar ji,,ina da wahalar dʒi,I have difficulty of hearing,2,ha-agent-v1;ipa=ha-g2p
accessibility.speak-louder,Don Allah ku ƙara ƙarfin murya,,don allah ku kʼara kʼarfin murja,please increase the strength of your voice,2,ha-agent-v1;ipa=ha-g2p
accessibility.visually-impaired,Ina da matsalar gani,,ina da matsʼalar ɡani,I have a problem of sight,2,ha-agent-v1;ipa=ha-g2p
accessibility.take-your-arm,Zan iya riƙe hannunka?,Zan iya riƙe hannunki?,zan ija rikʼe hannunka,hannunki to a woman,2,ha-agent-v1;ipa=ha-g2p
