concept_id,text,text_alt,ipa,literal,confidence,provenance
social-basics.hello,Sannu,,sannu,,2,ha-agent-v1;ipa=ha-g2p
social-basics.hello-polite,"Sannu, sannu",,"sannu, sannu","repeated for extra warmth/respect, e.g. to an elder",2,ha-agent-v1;ipa=ha-g2p
social-basics.good-morning,Barka da safiya,,barka da safija,blessing of morning,2,ha-agent-v1;ipa=ha-g2p
social-basics.good-evening,Barka da yamma,,barka da jamma,blessing of evening,2,ha-agent-v1;ipa=ha-g2p
social-basics.goodbye,Sai an jima,,sai an dʒima,until it has been a while (see you later),2,ha-agent-v1;ipa=ha-g2p
social-basics.thank-you,Na gode,,na ɡode,I thank,2,ha-agent-v1;ipa=ha-g2p
social-basics.you-are-welcome,Ba komai,,ba komai,it is nothing,2,ha-agent-v1;ipa=ha-g2p
social-basics.excuse-me-sorry,Yi hakuri,,ji hakuri,have patience,2,ha-agent-v1;ipa=ha-g2p
social-basics.sorry,Yi hakuri,,ji hakuri,same expression as excuse-me/sorry -- Hausa does not distinguish register here,2,ha-agent-v1;ipa=ha-g2p
social-basics.no-problem,Babu matsala,,babu matsʼala,,2,ha-agent-v1;ipa=ha-g2p
social-basics.i-do-not-know,Ban sani ba,,ban sani ba,,2,ha-agent-v1;ipa=ha-g2p
social-basics.good-night,Barci mai dadi,,bartʃi mai dadi,sleep that has sweetness,2,ha-agent-v1;ipa=ha-g2p
social-basics.okay-fine-i-am-okay,Lafiya,,lafija,also the word for health/peace,2,ha-agent-v1;ipa=ha-g2p
communication.i-do-not-speak-this-language,Ba na jin harshen {target},,ba na dʒin harʃen {target},not I hear/understand language-of {target},2,ha-agent-v1;ipa=ha-g2p
communication.i-speak-only-a-little-of-this,Ina jin kadan na harshen {target},,ina dʒin kadan na harʃen {target},,2,ha-agent-v1;ipa=ha-g2p
communication.do-you-speak-english,Kana jin harshen {source}?,Kina jin harshen {source}?,kana dʒin harʃen {source},kina to a woman,2,ha-agent-v1;ipa=ha-g2p
communication.please-speak-more-slowly,Don Allah ka yi magana a hankali,Don Allah ki yi magana a hankali,don allah ka ji maɡana a hankali,ki to a woman,2,ha-agent-v1;ipa=ha-g2p
communication.i-do-not-understand-spoken,Ban gane ba,,ban ɡane ba,casual: I didn't get it,2,ha-agent-v1;ipa=ha-g2p
communication.i-cannot-read-understand,Ba na iya karantawa ba,,ba na ija karantawa ba,,2,ha-agent-v1;ipa=ha-g2p
communication.please-say-it-again,Don Allah ka sake fada,,don allah ka sake fada,please you repeat say,2,ha-agent-v1;ipa=ha-g2p
