concept_id,text,text_alt,ipa,literal,confidence,provenance
numbers-money.l-ng,sifiri,,sifiri,,2,ha-agent-v1;ipa=ha-g2p
numbers-money.y,ɗaya,,ɗaja,,2,ha-agent-v1;ipa=ha-g2p
numbers-money.r,biyu,,biju,,2,ha-agent-v1;ipa=ha-g2p
numbers-money.s-n,uku,,uku,,2,ha-agent-v1;ipa=ha-g2p
numbers-money.s,huɗu,,huɗu,,2,ha-agent-v1;ipa=ha-g2p
numbers-money.w,biyar,,bijar,,2,ha-agent-v1;ipa=ha-g2p
numbers-money.li,shida,,ʃida,,2,ha-agent-v1;ipa=ha-g2p
numbers-money.q,bakwai,,bakwai,,2,ha-agent-v1;ipa=ha-g2p
numbers-money.b,takwas,,takwas,,2,ha-agent-v1;ipa=ha-g2p
numbers-money.ji,tara,,tara,,2,ha-agent-v1;ipa=ha-g2p
numbers-money.sh,goma,,ɡoma,,2,ha-agent-v1;ipa=ha-g2p
numbers-money.y-b-i,ɗari,,ɗari,,2,ha-agent-v1;ipa=ha-g2p
numbers-money.y-qi-n,dubu,,dubu,,2,ha-agent-v1;ipa=ha-g2p
numbers-money.y-w-n,dubu goma,,dubu ɡoma,ten x thousand,2,ha-agent-v1;ipa=ha-g2p
numbers-money.b-n,rabi,,rabi,,2,ha-agent-v1;ipa=ha-g2p
atm-cash.where-is-an-atm,Ina na'urar ATM take?,,ina naʔurar eːtiːɛm take,where machine-of ATM it-is(f),2,ha-agent-v1;ipa=ha-g2p+loan
atm-cash.does-this-atm-take-foreign-cards,Wannan na'urar ATM za ta karbi katin waje?,,wannan naʔurar eːtiːɛm za ta karbi katin wadʒe,,2,ha-agent-v1;ipa=ha-g2p+loan
atm-cash.the-atm-kept-my-card,Na'urar ta kama katina,,naʔurar ta kama katina,the-machine it-caught card-my,2,ha-agent-v1;ipa=ha-g2p
atm-cash.is-there-a-fee,Akwai kudin sabis?,,akwai kudin sabis,is-there money-of service,2,ha-agent-v1;ipa=ha-g2p
atm-cash.the-card-was-declined,An ki katin,,an ki katin,impersonal: (they/it) refused the-card,2,ha-agent-v1;ipa=ha-g2p
atm-cash.what-is-the-exchange-rate,Menene farashin canjin kudi?,,menene faraʃin tʃandʒin kudi,,2,ha-agent-v1;ipa=ha-g2p
atm-cash.no-money-came-out,Kudi bai fito ba,,kudi bai fito ba,money it-did-not come-out,2,ha-agent-v1;ipa=ha-g2p
atm-cash.where-can-i-change-money,Ina zan iya canza kudi?,,ina zan ija tʃanza kudi,,2,ha-agent-v1;ipa=ha-g2p
atm-cash.the-machine-is-out-of-service,Na'urar ba ta aiki,,naʔurar ba ta aiki,the-machine not it working,2,ha-agent-v1;ipa=ha-g2p
atm-cash.please-give-me-smaller-notes,Don Allah ka ba ni ƙananan takardun kudi,,don allah ka ba ni kʼananan takardun kudi,please you-give me small notes-of money,2,ha-agent-v1;ipa=ha-g2p
atm-cash.do-you-have-change,Kana da canji?,Kina da canji?,kana da tʃandʒi,kina to a woman,2,ha-agent-v1;ipa=ha-g2p
atm-cash.may-i-pay-in,Zan iya biya da {}?,,zan ija bija da {},can-I pay with {},2,ha-agent-v1;ipa=ha-g2p
atm-cash.please-charge-in-local-currency,Don Allah a caje ni da kudin gida,,don allah a tʃadʒe ni da kudin ɡida,please one-charge me with money-of home/local,2,ha-agent-v1;ipa=ha-g2p
atm-cash.where-can-i-get-coins,Ina zan sami tsabar kudi?,,ina zan sami tsʼabar kudi,,2,ha-agent-v1;ipa=ha-g2p
atm-cash.is-there-a-minimum-for-cards,Akwai mafi ƙarancin kudi don amfani da katin?,,akwai mafi kʼarantʃin kudi don amfani da katin,is-there least-of money for using the-card,2,ha-agent-v1;ipa=ha-g2p
atm-cash.atm,na'urar ATM,,naʔurar eːtiːɛm,,2,ha-agent-v1;ipa=ha-g2p+loan
atm-cash.banknote,takardar kudi,,takardar kudi,paper-of money,2,ha-agent-v1;ipa=ha-g2p
atm-cash.coin,tsabar kudi,,tsʼabar kudi,,2,ha-agent-v1;ipa=ha-g2p
atm-cash.cash-only,kudi kawai,,kudi kawai,,2,ha-agent-v1;ipa=ha-g2p
atm-cash.fee,kudin sabis,,kudin sabis,,2,ha-agent-v1;ipa=ha-g2p
atm-cash.change,canji,,tʃandʒi,,2,ha-agent-v1;ipa=ha-g2p
atm-cash.exchange-rate,farashin canjin kudi,,faraʃin tʃandʒin kudi,,2,ha-agent-v1;ipa=ha-g2p
atm-cash.bank,banki,,banki,,2,ha-agent-v1;ipa=ha-g2p
atm-cash.money-exchange,wurin canjin kudi,,wurin tʃandʒin kudi,place-of money-exchange,2,ha-agent-v1;ipa=ha-g2p
atm-cash.pin,PIN,,pin,,2,ha-agent-v1;ipa=ha-g2p+loan
numbers-money.number-and-classifier-notes,"Kirkirar lambobi: 11 = shíyī; 20 = èrshí; 21 = èrshíyī. A wayar salula, 1 ana karanta shi yāo. Tsakanin lamba da suna sai an sa kalmar awo, kuma dole ne -- Hausa ba ta da irin wannan kalma: liǎng zhāng piào = tikiti biyu. gè (na gaba daya), wèi (mutane), zhāng (tikiti, abubuwa lebur), bēi (kofuna), píng (kwalba). Kudi: yuan ana ce da shi kuài; jiǎo ko máo = 0.1 yuan; fēn = 0.01 yuan.",,,,2,ha-notes-v1
numbers-money.number-and-classifier-notes-2,"Kirkirar lambobi: 11 = juuichi; 20 = nijuu; 21 = nijuuichi. Lamba ba ta tsayawa kadai a gaban suna -- kalmar kirga tana bin lamba, kuma ana zabar ta bisa siffar abu: -tsu (abubuwa na kowa), -mai (abubuwa lebur), -hon (abubuwa masu tsayi), -nin (mutane), -hai (kofuna). A wayar salula: 0 = zero ko maru, 4 = yon, 7 = nana, 9 = kyuu; layin da ke tsakanin sassa ana karanta shi no.",,,,2,ha-notes-v1
numbers-money.franc,faranki,,faranki,"the West African CFA franc, used in Niger",2,ha-currency-v1;ipa=ha-g2p
numbers-money.franc-symbol,F CFA,,f siːɛfeː,"the abbreviation printed on a price in the BCEAO states, including Niger",2,ha-currency-v1;ipa=ha-g2p+loan
numbers-money.naira,naira,,naira,,2,ha-currency-v1;ipa=ha-g2p
numbers-money.naira-symbol,₦,₦,,the symbol on a price tag,2,ha-currency-v1
numbers-money.li-ng,biyu + kalmar awo,,biju kalmar awo,two + measure-word,2,ha-currency-gloss-v1;cldr;ipa=ha-g2p
numbers-money.yu-n,Yuan,,juan,,2,ha-currency-gloss-v1;cldr;ipa=ha-g2p
numbers-money.ku-i,Yuan (magana),,juan maɡana,spoken form,2,ha-currency-gloss-v1;cldr;ipa=ha-g2p
numbers-money.2-items,Abubuwa biyu,,abubuwa biju,,2,ha-currency-gloss-v1;cldr;ipa=ha-g2p
numbers-money.yen,Yen na ƙasar Japan,,jen na kʼasar dʒapan,,2,ha-currency-gloss-v1;cldr;ipa=ha-g2p
numbers-money.yen-symbol,¥,,,,2,ha-currency-gloss-v1;cldr
numbers-money.won,Won na Koriya ta Kudu,,won na korija ta kudu,,2,ha-currency-gloss-v1;cldr;ipa=ha-g2p
numbers-money.won-symbol,Won na Koriya ta Kudu (alama),,won na korija ta kudu alama,,2,ha-currency-gloss-v1;cldr;ipa=ha-g2p
numbers-money.euro,Yuro,,juro,,2,ha-currency-gloss-v1;cldr;ipa=ha-g2p
numbers-money.euro-symbol,Yuro (alama),,juro alama,,2,ha-currency-gloss-v1;cldr;ipa=ha-g2p
numbers-money.lira,Lira na Turkiyya,,lira na turkijja,,2,ha-currency-gloss-v1;cldr;ipa=ha-g2p
numbers-money.lira-symbol,Lira na Turkiyya (alama),,lira na turkijja alama,,2,ha-currency-gloss-v1;cldr;ipa=ha-g2p
numbers-money.dong,Dong na ƙasar Vietnam,,donɡ na kʼasar vietnam,,2,ha-currency-gloss-v1;cldr;ipa=ha-g2p
numbers-money.dong-symbol,Dong na ƙasar Vietnam (alama),,donɡ na kʼasar vietnam alama,,2,ha-currency-gloss-v1;cldr;ipa=ha-g2p
numbers-money.ruble,Ruble na ƙasar Rasha,,ruble na kʼasar raʃa,,2,ha-currency-gloss-v1;cldr;ipa=ha-g2p
numbers-money.ruble-symbol,Ruble na ƙasar Rasha (alama),,ruble na kʼasar raʃa alama,,2,ha-currency-gloss-v1;cldr;ipa=ha-g2p
numbers-money.rupiah,Rupiah na ƙasar Indonesia,,rupiah na kʼasar indonesia,,2,ha-currency-gloss-v1;cldr;ipa=ha-g2p
numbers-money.rupiah-symbol,Rupiah na ƙasar Indonesia (alama),,rupiah na kʼasar indonesia alama,,2,ha-currency-gloss-v1;cldr;ipa=ha-g2p
numbers-money.shilling,Sulen Tanzaniya,,sulen tanzanija,,2,ha-currency-gloss-v1;cldr;ipa=ha-g2p
numbers-money.shilling-symbol,Sulen Tanzaniya (alama),,sulen tanzanija alama,,2,ha-currency-gloss-v1;cldr;ipa=ha-g2p
