concept_id,text,text_alt,ipa,literal,confidence,provenance
emergency-medical.help,Taimako!,,taimako,,2,ha-agent-v1;ipa=ha-g2p
emergency-medical.please-call-an-ambulance,Don Allah ku kira motar asibiti,,don allah ku kira motar asibiti,vehicle of hospital,2,ha-agent-v1;ipa=ha-g2p
emergency-medical.i-need-a-doctor,Ina bukatar likita,,ina bukatar likita,,2,ha-agent-v1;ipa=ha-g2p
emergency-medical.i-am-sick,Ina rashin lafiya,,ina raʃin lafija,,2,ha-agent-v1;ipa=ha-g2p
emergency-medical.i-am-injured,Na samu rauni,,na samu rauni,,2,ha-agent-v1;ipa=ha-g2p
emergency-medical.it-hurts-here,Yana ciwo a nan,,jana tʃiwo a nan,,2,ha-agent-v1;ipa=ha-g2p
emergency-medical.where-is-a-pharmacy,Ina kantin magani yake?,,ina kantin maɡani jake,shop of medicine,2,ha-agent-v1;ipa=ha-g2p
emergency-medical.please-take-me-to-a-hospital,Don Allah ku kai ni asibiti,,don allah ku kai ni asibiti,,2,ha-agent-v1;ipa=ha-g2p
emergency-medical.i-feel-unwell,Ba na jin dadi,,ba na dʒin dadi,,2,ha-agent-v1;ipa=ha-g2p
emergency-medical.this-is-an-emergency,Wannan gaggawa ce,,wannan ɡaɡɡawa tʃe,,2,ha-agent-v1;ipa=ha-g2p
emergency-medical.i-am-having-a-severe-allergic-reaction,Ina fama da anaphylaxis -- mummunar illar rashin jurewa,,ina fama da anaphjlaxis mummunar illar raʃin dʒurewa,"the clinical term first, since a dispatcher is trained to act on it, then the plain description: a severe reaction of intolerance",2,ha-agent-v1;ipa=ha-g2p
emergency-medical.i-cannot-breathe,Ba na iya numfashi,,ba na ija numfaʃi,,2,ha-agent-v1;ipa=ha-g2p
emergency-medical.i-am-bleeding-badly,Ina zubar da jini kwarai,,ina zubar da dʒini kwarai,,2,ha-agent-v1;ipa=ha-g2p
emergency-medical.i-have-chest-pain,Ina jin ciwon kirji,,ina dʒin tʃiwon kirdʒi,,2,ha-agent-v1;ipa=ha-g2p
emergency-medical.this-person-is-unconscious,Wannan mutumin ya suma,,wannan mutumin ja suma,has fainted -- never a verb that can mean death,2,ha-agent-v1;ipa=ha-g2p
emergency-medical.where-is-the-nearest-hospital,Ina asibiti mafi kusa yake?,,ina asibiti mafi kusa jake,,2,ha-agent-v1;ipa=ha-g2p
emergency-medical.what-is-the-emergency-number,Mene ne lambar gaggawa?,,mene ne lambar ɡaɡɡawa,,2,ha-agent-v1;ipa=ha-g2p
emergency-medical.is-there-a-doctor-who-speaks-english,Akwai likita da yake jin {source}?,,akwai likita da jake dʒin {source},,2,ha-agent-v1;ipa=ha-g2p
emergency-medical.i-think-a-bone-is-broken,Ina tsammani kashi ya karye,,ina tsʼammani kaʃi ja karje,"bone -- a homophone of the word for excrement, disambiguated cleanly by context here",2,ha-agent-v1;ipa=ha-g2p
emergency-medical.please-call-my-emergency-contact,Don Allah ku kira wanda zan tuntuɓa a lokacin gaggawa,,don allah ku kira wanda zan tuntuba a lokatʃin ɡaɡɡawa,,2,ha-agent-v1;ipa=ha-g2p
emergency-medical.i-have-travel-insurance,Ina da inshorar tafiya,,ina da inʃorar tafija,,2,ha-agent-v1;ipa=ha-g2p
medical-conditions.i-am-diabetic,Ina da ciwon suga,,ina da tʃiwon suɡa,"lit. the sugar disease -- distinct from plain sukari, sugar, so there is no Punjabi/Gujarati-style clash here",2,ha-agent-v1;ipa=ha-g2p
medical-conditions.i-need-insulin,Ina bukatar insulin,,ina bukatar insulin,,2,ha-agent-v1;ipa=ha-g2p
medical-conditions.i-have-asthma,Ina da asma,matsalar numfashi,ina da asma,asma is the widely used borrowing; the alt is descriptive: a breathing problem,2,ha-agent-v1;ipa=ha-g2p
medical-conditions.i-have-a-heart-condition,Ina da matsalar zuciya,,ina da matsʼalar zutʃija,,2,ha-agent-v1;ipa=ha-g2p
medical-conditions.i-am-allergic-to-penicillin,Ina da rashin jurewa ga fenisilin,,ina da raʃin dʒurewa ɡa fenisilin,,2,ha-agent-v1;ipa=ha-g2p
medical-conditions.i-have-epilepsy,Ina da farfadiya,,ina da farfadija,the standard clinical term used in Nigerian public-health campaigns; flag for a fluent speaker on regional register,2,ha-agent-v1;ipa=ha-g2p
medical-conditions.my-blood-sugar-is-low,Sukarin jinina ya sauka,,sukarin dʒinina ja sauka,the sugar of my blood has fallen,2,ha-agent-v1;ipa=ha-g2p
medical-conditions.i-need-my-inhaler,Ina bukatar na'urar shaka,,ina bukatar naʔurar ʃaka,device for inhaling/puffing,2,ha-agent-v1;ipa=ha-g2p
medical-conditions.i-am-pregnant,Ina da ciki,,ina da tʃiki,,2,ha-agent-v1;ipa=ha-g2p
medical-conditions.i-carry-an-adrenaline-injector,Ina dauke da allurar adrenaline,,ina dauke da allurar adrenaline,,2,ha-agent-v1;ipa=ha-g2p
medical-conditions.i-take-medicine-for,Ina shan magani don {},,ina ʃan maɡani don {},,2,ha-agent-v1;ipa=ha-g2p
medical-conditions.i-take-blood-thinners,Ina shan maganin rage kaurin jini,,ina ʃan maɡanin raɡe kaurin dʒini,medicine that reduces the thickness of blood,2,ha-agent-v1;ipa=ha-g2p
medical-conditions.medicine-allergy,Rashin jurewar magani: {},,raʃin dʒurewar maɡani {},,2,ha-agent-v1;ipa=ha-g2p
medical-conditions.this-card-lists-my-conditions,Wannan katin yana lissafa cututtukana,,wannan katin jana lissafa tʃututtukana,,2,ha-agent-v1;ipa=ha-g2p
medical-conditions.this-is-my-medicine,Wannan maganina ne,,wannan maɡanina ne,,2,ha-agent-v1;ipa=ha-g2p
medical-conditions.please-give-me-sugar-or-juice,Don Allah ku ba ni sukari ko ruwan 'ya'yan itace,,don allah ku ba ni sukari ko ruwan ʔʲaʔʲan itatʃe,,2,ha-agent-v1;ipa=ha-g2p
medical-conditions.inject-it-into-my-outer-thigh,Ku yi mini allura a wajen cinyata,,ku ji mini allura a wadʒen tʃinjata,at the outer side of my thigh,2,ha-agent-v1;ipa=ha-g2p
medical-conditions.my-blood-type-is,Nau'in jinina shine {},,nauʔin dʒinina ʃine {},,2,ha-agent-v1;ipa=ha-g2p
medical-conditions.do-not-give-me,Kada ku ba ni {},,kada ku ba ni {},,2,ha-agent-v1;ipa=ha-g2p
medical-conditions.i-am-allergic-to-aspirin-and-ibuprofen,Ina da rashin jurewa ga aspirin da ibuprofen,,ina da raʃin dʒurewa ɡa aspirin da ibuprofen,,2,ha-agent-v1;ipa=ha-g2p
medical-conditions.my-injector-is-in-my-bag,Allurata tana cikin jakata,,allurata tana tʃikin dʒakata,,2,ha-agent-v1;ipa=ha-g2p
medical-conditions.i-am-allergic-to-sulfa-drugs,Ina da rashin jurewa ga magungunan sulfa,,ina da raʃin dʒurewa ɡa maɡunɡunan sulfa,,2,ha-agent-v1;ipa=ha-g2p
pharmacy-symptoms.which-pharmacy-is-open-now,Wane kantin magani ne a bude yanzu?,,wane kantin maɡani ne a bude janzu,,2,ha-agent-v1;ipa=ha-g2p
pharmacy-symptoms.i-need-medicine-for,Ina bukatar magani don {},,ina bukatar maɡani don {},,2,ha-agent-v1;ipa=ha-g2p
pharmacy-symptoms.i-have-a-fever,Ina zazzabi,,ina zazzabi,,2,ha-agent-v1;ipa=ha-g2p
pharmacy-symptoms.i-have-diarrhea,Ina gudawa,,ina ɡudawa,,2,ha-agent-v1;ipa=ha-g2p
pharmacy-symptoms.where-is-an-all-night-pharmacy,Ina kantin magani mai bude dare duka yake?,,ina kantin maɡani mai bude dare duka jake,,2,ha-agent-v1;ipa=ha-g2p
pharmacy-symptoms.painkiller,maganin ciwo,,maɡanin tʃiwo,,2,ha-agent-v1;ipa=ha-g2p
pharmacy-symptoms.do-i-need-a-prescription,Ina bukatar takardar likita?,,ina bukatar takardar likita,paper of the doctor,2,ha-agent-v1;ipa=ha-g2p
pharmacy-symptoms.i-have-a-headache,Ina ciwon kai,,ina tʃiwon kai,,2,ha-agent-v1;ipa=ha-g2p
pharmacy-symptoms.paracetamol-acetaminophen,paracetamol,,paratʃetamol,kept as the international generic name,2,ha-agent-v1;ipa=ha-g2p
pharmacy-symptoms.how-much-should-i-take,Nawa ne zan sha?,,nawa ne zan ʃa,,2,ha-agent-v1;ipa=ha-g2p
pharmacy-symptoms.i-am-vomiting,Ina amai,,ina amai,,2,ha-agent-v1;ipa=ha-g2p
pharmacy-symptoms.rehydration-salts,gishirin maido da ruwan jiki,,ɡiʃirin maido da ruwan dʒiki,salt that restores the water of the body,2,ha-agent-v1;ipa=ha-g2p
pharmacy-symptoms.how-many-times-a-day,Sau nawa a rana?,,sau nawa a rana,,2,ha-agent-v1;ipa=ha-g2p
pharmacy-symptoms.i-have-a-stomach-ache,Ina ciwon ciki,,ina tʃiwon tʃiki,,2,ha-agent-v1;ipa=ha-g2p
pharmacy-symptoms.i-have-a-cough,Ina tari,,ina tari,,2,ha-agent-v1;ipa=ha-g2p
pharmacy-symptoms.antihistamine,maganin rashin jurewa,,maɡanin raʃin dʒurewa,medicine for intolerance/allergy,2,ha-agent-v1;ipa=ha-g2p
pharmacy-symptoms.anti-diarrhea-medicine,maganin gudawa,,maɡanin ɡudawa,,2,ha-agent-v1;ipa=ha-g2p
pharmacy-symptoms.is-this-safe-to-take-with,Wannan yana da lafiya a sha tare da {}?,,wannan jana da lafija a ʃa tare da {},,2,ha-agent-v1;ipa=ha-g2p
pharmacy-symptoms.i-feel-dizzy,Ina jin jiri,,ina dʒin dʒiri,,2,ha-agent-v1;ipa=ha-g2p
pharmacy-symptoms.ibuprofen,ibuprofen,,ibuprofen,kept as the international generic name,2,ha-agent-v1;ipa=ha-g2p
pharmacy-symptoms.i-have-a-sore-throat,Ina ciwon makogwaro,,ina tʃiwon makoɡwaro,,2,ha-agent-v1;ipa=ha-g2p
pharmacy-symptoms.can-i-get-this-medicine-here,Zan iya samun wannan maganin a nan?,,zan ija samun wannan maɡanin a nan,,2,ha-agent-v1;ipa=ha-g2p
pharmacy-symptoms.bandage,bandeji,,bandedʒi,,2,ha-agent-v1;ipa=ha-g2p
pharmacy-symptoms.the-pain-is-severe,Ciwon yana da tsanani,,tʃiwon jana da tsʼanani,,2,ha-agent-v1;ipa=ha-g2p
pharmacy-symptoms.antiseptic,maganin kashe kwayoyin cuta,,maɡanin kaʃe kwajojin tʃuta,medicine that kills germs,2,ha-agent-v1;ipa=ha-g2p
pharmacy-symptoms.i-feel-nauseous,Ina jin tashin zuciya,,ina dʒin taʃin zutʃija,"the standard idiom for nausea, lit. a rising of the heart",2,ha-agent-v1;ipa=ha-g2p
pharmacy-symptoms.i-have-a-rash,Ina kurji,,ina kurdʒi,,2,ha-agent-v1;ipa=ha-g2p
pharmacy-symptoms.before-or-after-food,Kafin ko bayan cin abinci?,,kafin ko bajan tʃin abintʃi,,2,ha-agent-v1;ipa=ha-g2p
pharmacy-symptoms.i-think-it-is-infected,Ina tsammanin ya kamu da kwayoyin cuta,,ina tsʼammanin ja kamu da kwajojin tʃuta,has caught germs,2,ha-agent-v1;ipa=ha-g2p
pharmacy-symptoms.motion-sickness-tablets,kwayoyin hana suman tafiya,,kwajojin hana suman tafija,tablets preventing travel-dizziness,2,ha-agent-v1;ipa=ha-g2p
