concept_id,text,text_alt,ipa,literal,confidence,provenance
emergency-medical.help,Tolong!,,tˈoloŋ,,2,ms-agent-v1;ipa=espeak
emergency-medical.please-call-an-ambulance,Tolong panggil ambulans,,tˈoloŋ pˈaŋɡel ambˈulans,,2,ms-agent-v1;ipa=espeak
emergency-medical.i-need-a-doctor,Saya perlu doktor,,sˈajə pˈəɾrlu dˈoktər,,2,ms-agent-v1;ipa=espeak
emergency-medical.i-am-sick,Saya sakit,,sˈajə sˈaket,,2,ms-agent-v1;ipa=espeak
emergency-medical.i-am-injured,Saya terluka,,sˈajə təɾrlˈukə,,2,ms-agent-v1;ipa=espeak
emergency-medical.it-hurts-here,Sakitnya di sini,,sakˈetɲə di sˈini,,2,ms-agent-v1;ipa=espeak
emergency-medical.where-is-a-pharmacy,Farmasi di mana?,,farmˈasi dimˈanə,,2,ms-agent-v1;ipa=espeak
emergency-medical.please-take-me-to-a-hospital,Tolong antar saya ke rumah sakit,,tˈoloŋ ˈantar sˈajə kə rˈumah sˈaket,,2,ms-agent-v1;ipa=espeak
emergency-medical.i-feel-unwell,Saya tidak enak badan,,sˈajə tˈidaʔ ˈɛnaʔ bˈadan,,2,ms-agent-v1;ipa=espeak
emergency-medical.this-is-an-emergency,Ini darurat!,,ˈini darˈurat,,2,ms-agent-v1;ipa=espeak
emergency-medical.i-am-having-a-severe-allergic-reaction,Saya mengalami anafilaksis,Reaksi alergi berat,sˈajə məŋalˈami ˌanafilˈakses,,2,ms-agent-v1;ipa=espeak
emergency-medical.i-cannot-breathe,Saya tidak boleh bernafas,Saya sesak nafas,sˈajə tˈidaʔ bˈoleh bərnˈafas,,2,ms-agent-v1;ipa=espeak
emergency-medical.i-am-bleeding-badly,Perdarahan saya hebat,Saya berdarah banyak,pəɾrdarˈahan sˈajə hˈɛbat,,2,ms-agent-v1;ipa=espeak
emergency-medical.i-have-chest-pain,Dada saya nyeri,Nyeri dada,dˈadə sˈajə ɲˈəri,,2,ms-agent-v1;ipa=espeak
emergency-medical.this-person-is-unconscious,Orang ini tidak sedar,Orang ini pingsan,ˈɔraŋ ˈini tˈidaʔ sˈədar,,2,ms-agent-v1;ipa=espeak
emergency-medical.where-is-the-nearest-hospital,Rumah sakit terdekat di mana?,,rˈumah sˈaket tərdˈəkat dimˈanə,,2,ms-agent-v1;ipa=espeak
emergency-medical.what-is-the-emergency-number,Nombor daruratnya berapa?,,nˈombɔr dˌarurˈatɲə bərˈapə,,2,ms-agent-v1;ipa=espeak
emergency-medical.is-there-a-doctor-who-speaks-english,Ada doktor yang boleh bahasa {source}?,,ˈadə dˈoktər jaŋ bˈoleh bahˈasə {source},,2,language-slots-v1;ipa=espeak
emergency-medical.i-think-a-bone-is-broken,Sepertinya saya patah tulang,,səpəɾrtˈiɲə sˈajə pˈatah tˈulaŋ,,2,ms-agent-v1;ipa=espeak
emergency-medical.please-call-my-emergency-contact,Tolong hubungi kontak darurat saya,,tˈoloŋ hubˈuŋi kˈontaʔ darˈurat sˈajə,,2,ms-agent-v1;ipa=espeak
emergency-medical.i-have-travel-insurance,Saya punya insurans perjalanan,,sˈajə pˈuɲə insˈurans pəɾrdʒalˈanan,,2,ms-agent-v1;ipa=espeak
medical-conditions.i-am-diabetic,Saya punya diabetes,Saya kencing manis,sˈajə pˈuɲə dˌiabˈetes,older lay word for diabetes,2,ms-agent-v1;ipa=espeak
medical-conditions.i-need-insulin,Saya perlu insulin,,sˈajə pˈəɾrlu insˈulen,,2,ms-agent-v1;ipa=espeak
medical-conditions.i-have-asthma,Saya punya asma,,sˈajə pˈuɲə ˈasmə,,2,ms-agent-v1;ipa=espeak
medical-conditions.i-have-a-heart-condition,Saya punya penyakit jantung,,sˈajə pˈuɲə pəɲˈaket dʒˈantoŋ,,2,ms-agent-v1;ipa=espeak
