concept_id,text,text_alt,ipa,literal,confidence,provenance
trail-words.trail,Đường mòn,,ɗyə̯ŋ˨˩ mɔn˨˩,,2,vi-agent-v1;ipa=espeak
trail-words.trailhead,Điểm xuất phát,,ɗiɛ̯m˧˩˧ swət̪˧˥ faːt̪˧˥,,2,vi-agent-v1;ipa=espeak
trail-words.summit,Đỉnh núi,,ɗiɲ˧˩˧ nuj˧˥,,2,vi-agent-v1;ipa=espeak
trail-words.viewpoint,Điểm ngắm cảnh,,,,2,vi-agent-v1
trail-words.cableway,Cáp treo,,kaːp˧˥ tʃɛw˧,,2,vi-agent-v1;ipa=espeak
trail-words.shuttle-bus,Xe trung chuyển,,sɛ˧ tʃuŋ˧ tʃwiɛ̯n˧˩˧,,2,vi-agent-v1;ipa=espeak
trail-words.park-shuttle,Xe điện tham quan,Xe trung chuyển,sɛ˧ ɗiɛ̯n˨˩ˀ taːm˧ kwaːn˧,,2,vi-agent-v1;ipa=espeak
trail-words.steps,Bậc thang,,bəc˨˩ˀ taːŋ˧,,2,vi-agent-v1;ipa=espeak
trail-words.up-uphill,Lên dốc,,len˧ zok˧˥,,2,vi-agent-v1;ipa=espeak
trail-words.down-downhill,Xuống dốc,,suə̯ŋ˧˥ zok˧˥,,2,vi-agent-v1;ipa=espeak
trail-words.one-way,Một chiều,,mot̪˨˩ˀ tʃiɛ̯w˨˩,,2,vi-agent-v1;ipa=espeak
trail-words.round-trip,Khứ hồi,,xy˧˥ hoj˨˩,,2,vi-agent-v1;ipa=espeak
weather.forecast,Dự báo thời tiết thế nào ạ?,,zy˨˩ˀ baːw˧˥ təːj˨˩ t̪iɛ̯t̪˧˥ te˧˥ naːw˨˩ aː˨˩ˀ,,2,vi-agent-v1;ipa=espeak
weather.will-it-rain,Hôm nay có mưa không ạ?,,hom˧ naj˧ kɔ˧˥ myə̯˧ xoŋ˧ aː˨˩ˀ,,2,vi-agent-v1;ipa=espeak
weather.is-it-safe-today,Hôm nay có an toàn không ạ?,,hom˧ naj˧ kɔ˧˥ aːn˧ t̪waːn˨˩ xoŋ˧ aː˨˩ˀ,,2,vi-agent-v1;ipa=espeak
weather.how-cold-at-night,Ban đêm lạnh bao nhiêu độ ạ?,,,,2,vi-agent-v1
weather.rain,Mưa,,myə̯˧,,2,vi-agent-v1;ipa=espeak
weather.snow,Tuyết,,t̪wiɛ̯t̪˧˥,,2,vi-agent-v1;ipa=espeak
weather.wind,Gió,,zɔ˧˥,,2,vi-agent-v1;ipa=espeak
weather.storm,Bão,,baːw˧ˀ˥,typhoon / storm,2,vi-agent-v1;ipa=espeak
weather.ice,Băng,Đóng băng,baŋ˧,,2,vi-agent-v1;ipa=espeak
weather.fog,Sương mù,,syə̯ŋ˧ mu˨˩,,2,vi-agent-v1;ipa=espeak
weather.heat,Nóng,Nắng nóng,nɔŋ˧˥,,2,vi-agent-v1;ipa=espeak
weather.cold,Lạnh,,,,2,vi-agent-v1
weather.humid,Ẩm,Ẩm ướt,əm˧˩˧,,2,vi-agent-v1;ipa=espeak
weather.sunrise,Bình minh,Mặt trời mọc,biɲ˨˩ miɲ˧,,2,vi-agent-v1;ipa=espeak
weather.flood,Lũ lụt,Ngập lụt,lu˧ˀ˥ lut̪˨˩ˀ,,2,vi-agent-v1;ipa=espeak
weather.avalanche-risk,Nguy cơ lở tuyết,,ŋwi˧ kəː˧ ləː˧˩˧ t̪wiɛ̯t̪˧˥,,2,vi-agent-v1;ipa=espeak
