concept_id,text,text_alt,ipa,literal,confidence,provenance
time-scheduling.what-time-is-it,Mấy giờ rồi ạ?,,məɪ˧˥ zəː˨˩ zoj˨˩ aː˨˩ˀ,,2,vi-agent-v1;ipa=espeak
time-scheduling.how-many-minutes,Bao nhiêu phút ạ?,,baːw˧ ɲiɛ̯w˧ fut̪˧˥ aː˨˩ˀ,,2,vi-agent-v1;ipa=espeak
time-scheduling.what-time-should-we-meet,Mấy giờ gặp nhau ạ?,,məɪ˧˥ zəː˨˩ ɣap˨˩ˀ ɲaw˧ aː˨˩ˀ,,2,vi-agent-v1;ipa=espeak
time-scheduling.can-we-change-the-time,Đổi giờ được không ạ?,,ɗoj˧˩˧ zəː˨˩ ɗyə̯c˨˩ˀ xoŋ˧ aː˨˩ˀ,,2,vi-agent-v1;ipa=espeak
time-scheduling.when-is-convenient,Khi nào tiện ạ?,,xi˧ naːw˨˩ t̪iɛ̯n˨˩ˀ aː˨˩ˀ,,2,vi-agent-v1;ipa=espeak
time-scheduling.what-is-today-s-date,Hôm nay ngày mấy ạ?,,hom˧ naj˧ ŋaj˨˩ məɪ˧˥ aː˨˩ˀ,,2,vi-agent-v1;ipa=espeak
time-scheduling.what-day-is-it-today,Hôm nay thứ mấy ạ?,,hom˧ naj˧ ty˧˥ məɪ˧˥ aː˨˩ˀ,,2,vi-agent-v1;ipa=espeak
time-scheduling.what-time-does-it-open,Mấy giờ mở cửa ạ?,,məɪ˧˥ zəː˨˩ məː˧˩˧ kyə̯˧˩˧ aː˨˩ˀ,,2,vi-agent-v1;ipa=espeak
time-scheduling.what-time-does-it-close,Mấy giờ đóng cửa ạ?,,məɪ˧˥ zəː˨˩ ɗɔŋ˧˥ kyə̯˧˩˧ aː˨˩ˀ,,2,vi-agent-v1;ipa=espeak
time-scheduling.how-long-does-it-take,Mất bao lâu ạ?,,mət̪˧˥ baːw˧ ləw˧ aː˨˩ˀ,,2,vi-agent-v1;ipa=espeak
time-words.today,Hôm nay,,hom˧ naj˧,,2,vi-agent-v1;ipa=espeak
time-words.tomorrow,Ngày mai,,ŋaj˨˩ maːj˧,,2,vi-agent-v1;ipa=espeak
time-words.yesterday,Hôm qua,,hom˧ kwaː˧,,2,vi-agent-v1;ipa=espeak
time-words.this-week,Tuần này,,t̪wən˨˩ naj˨˩,,2,vi-agent-v1;ipa=espeak
