concept_id,text,text_alt,ipa,literal,confidence,provenance
pronouns-verbs.i-me,já / mě,,jˈaː / mɲˈe,,2,cs-agent-v1;ipa=espeak
pronouns-verbs.we-us,my / nás,,mˈi / nˈaːs,,2,cs-agent-v1;ipa=espeak
pronouns-verbs.you,ty,,tˈi,informal; use vy with a stranger,2,cs-agent-v1;ipa=espeak
pronouns-verbs.you-polite,vy,,vˈi,"Czech polite address is genuinely the second-person plural (vy) with a plural verb, unlike Polish's third-person pan/pani -- closer to French vous or German Sie",2,cs-agent-v1;ipa=espeak
pronouns-verbs.he-him,"on / jeho, ho",,"ˈon / jˈeho, hˈo",,2,cs-agent-v1;ipa=espeak
pronouns-verbs.she-her,ona / ji,,ˈona / jˈi,,2,cs-agent-v1;ipa=espeak
pronouns-verbs.they-them,oni / je,,ˈoɲi / je,,2,cs-agent-v1;ipa=espeak
pronouns-verbs.my-mine,můj,,mˈuːj,,2,cs-agent-v1;ipa=espeak
pronouns-verbs.your-yours,tvůj,,tvˈuːj,"informal, matching pronouns-verbs.you; the polite form is váš",2,cs-agent-v1;ipa=espeak
pronouns-verbs.be-called-call,jmenovat se,,jmˈenovat se,,2,cs-agent-v1;ipa=espeak
pronouns-verbs.have,mít,,mˈiːt,,2,cs-agent-v1;ipa=espeak
pronouns-verbs.do-not-have,nemít,,nˈemiːt,"unlike Polish and Russian, ordinary spoken Czech no longer shifts the object to the genitive under negation -- 'Nemám čas', not the bookish 'Nemám času'",2,cs-agent-v1;ipa=espeak
pronouns-verbs.go,jít,,jˈiːt,on foot; jet is by vehicle,2,cs-agent-v1;ipa=espeak
pronouns-verbs.come,přijít,,pr̝ˈijiːt,,2,cs-agent-v1;ipa=espeak
pronouns-verbs.would-like,chtěl bych / chtěla bych,,xcˈel bix / xcˈela bix,masculine / feminine speaker,2,cs-agent-v1;ipa=espeak
pronouns-verbs.want,chtít,,xcˈiːt,,2,cs-agent-v1;ipa=espeak
pronouns-verbs.look-for,hledat,,hlˈedat,,2,cs-agent-v1;ipa=espeak
pronouns-verbs.buy,koupit,,kˈoʊpit,,2,cs-agent-v1;ipa=espeak
pronouns-verbs.like,mít rád,,mˈiːt rˈaːt,"citation form for a male speaker; a female speaker says mít ráda -- the liking predicate agrees with the subject's gender in Czech, not only in the past tense",2,cs-agent-v1;ipa=espeak
pronouns-verbs.need,potřebovat,,pˈotr̝ebˌovat,,2,cs-agent-v1;ipa=espeak
pronouns-verbs.there-is-have,je,,je,"'is' / 'there is', third person of být",2,cs-agent-v1;ipa=espeak
pronouns-verbs.there-is-not-do-not-have,není,,nˈeɲiː,'is not' / 'there is not',2,cs-agent-v1;ipa=espeak
pronouns-verbs.want-to-verb,chci + infinitiv,,xtsi ˈinfinˌitiv,chci ('I want') plus the infinitive,2,cs-agent-v1;ipa=espeak
pronouns-verbs.want-thing,dám si + věc,,dˈaːm si vjˈets,dám si ('I'll have') plus the thing; the ordinary way to order or ask for something in a shop or restaurant,2,cs-agent-v1;ipa=espeak
pronouns-verbs.need-thing,potřebuji + věc,,pˈotr̝ebˌuji vjˈets,"potřebuji ('I need') plus the thing, in the accusative -- potřebovat does not take the genitive in Czech",2,cs-agent-v1;ipa=espeak
pronouns-verbs.looking-for-thing,hledám + věc,,hlˈedaːm vjˈets,"hledám ('I am looking for') plus the thing, in the accusative -- hledat does not take the genitive in Czech",2,cs-agent-v1;ipa=espeak
question-words.what,co,,tsˈo,,2,cs-agent-v1;ipa=espeak
question-words.where,kde,,ɡdˈe,,2,cs-agent-v1;ipa=espeak
question-words.who,kdo,,ɡdˈo,,2,cs-agent-v1;ipa=espeak
question-words.which-one,který,,ktˈeriː,,2,cs-agent-v1;ipa=espeak
question-words.when,kdy,,ɡdˈi,,2,cs-agent-v1;ipa=espeak
question-words.how,jak,,jˈak,,2,cs-agent-v1;ipa=espeak
question-words.how-much-many,kolik,,kˈolik,,2,cs-agent-v1;ipa=espeak
question-words.how-many,kolik kusů,,kˈolik kˈusuː,how many pieces; Czech uses kolik for both,2,cs-agent-v1;ipa=espeak
question-words.why,proč,,prˈotʃ,,2,cs-agent-v1;ipa=espeak
question-words.this,tohle,,tˈohle,,2,cs-agent-v1;ipa=espeak
question-words.that,tamto,,tˈamto,,2,cs-agent-v1;ipa=espeak
question-words.here,tady,,tˈadi,,2,cs-agent-v1;ipa=espeak
question-words.there,tam,,tˈam,,2,cs-agent-v1;ipa=espeak
question-words.a-little,trochu,,trˈoxu,,2,cs-agent-v1;ipa=espeak
question-words.some,několik,,ɲˈekolik,,2,cs-agent-v1;ipa=espeak
question-words.very,velmi,moc,vˈelmi,,2,cs-agent-v1;ipa=espeak
question-words.too,příliš,,pr̝ˈiːliʃ,,2,cs-agent-v1;ipa=espeak
question-words.also,také,taky,tˈakeː,,2,cs-agent-v1;ipa=espeak
question-words.all-both,všechno / oba,,fʃˈexno / ˈoba,,2,cs-agent-v1;ipa=espeak
question-words.how-much-what-price,Kolik to stojí?,,kˈolik tˈo stˈojiː,,2,cs-agent-v1;ipa=espeak
