concept_id,text,text_alt,ipa,literal,confidence,provenance
social-basics.hello,Ahoj,,ˈahoj,the ordinary default greeting; formal Dobrý den is a separate concept (hello-polite),2,cs-agent-v1;ipa=espeak
social-basics.hello-polite,Dobrý den,,dˈobriː dˈen,,2,cs-agent-v1;ipa=espeak
social-basics.good-morning,Dobré ráno,,dˈobreː rˈaːno,,2,cs-agent-v1;ipa=espeak
social-basics.good-evening,Dobrý večer,,dˈobriː vˈetʃer,,2,cs-agent-v1;ipa=espeak
social-basics.goodbye,Na shledanou,,nˈashledˌanoʊ,,2,cs-agent-v1;ipa=espeak
social-basics.thank-you,Děkuji,,ɟˈekuji,,2,cs-agent-v1;ipa=espeak
social-basics.you-are-welcome,Není zač,,nˈeɲiː zˈatʃ,,2,cs-agent-v1;ipa=espeak
social-basics.excuse-me-sorry,Promiňte,,prˈomiɲte,,2,cs-agent-v1;ipa=espeak
social-basics.sorry,Omlouvám se,,ˈomloʊvaːm se,,2,cs-agent-v1;ipa=espeak
social-basics.no-problem,To nevadí,,tˈo nˈevaɟiː,,2,cs-agent-v1;ipa=espeak
social-basics.i-do-not-know,Nevím,,nˈeviːm,,2,cs-agent-v1;ipa=espeak
social-basics.good-night,Dobrou noc,,dˈobroʊ nˈots,,2,cs-agent-v1;ipa=espeak
social-basics.okay-fine-i-am-okay,Dobře,V pořádku,dˈobr̝e,,2,cs-agent-v1;ipa=espeak
communication.i-do-not-speak-this-language,Nemluvím {target},,nˈemluviːm {target},,2,cs-agent-v1;ipa=espeak
communication.i-speak-only-a-little-of-this,Mluvím jen trochu {target},,mlˈuviːm jˈen trˈoxu {target},,2,cs-agent-v1;ipa=espeak
communication.do-you-speak-english,Mluvíte {source}?,,mlˈuviːte {source},,2,cs-agent-v1;ipa=espeak
communication.please-speak-more-slowly,"Mluvte pomaleji, prosím",,"mlˈufte pˈomalˌeji, prˈosiːm",,2,cs-agent-v1;ipa=espeak
communication.i-do-not-understand-spoken,Nerozumím,,nˈerozˌumiːm,,2,cs-agent-v1;ipa=espeak
communication.i-cannot-read-understand,Neumím to přečíst / nerozumím tomu,,nˈeʊmiːm tˈo pr̝ˈetʃiːst / nˈerozˌumiːm tˈomu,,2,cs-agent-v1;ipa=espeak
communication.please-say-it-again,"Zopakujte to, prosím",,"zˈopakˌujte tˈo, prˈosiːm",,2,cs-agent-v1;ipa=espeak
communication.please-write-it-down,"Napište mi to, prosím",,"nˈapiʃte mi tˈo, prˈosiːm",,2,cs-agent-v1;ipa=espeak
communication.please-wait-a-moment,"Počkejte chvíli, prosím",,"pˈotʃkeɪte xvˈiːli, prˈosiːm",,2,cs-agent-v1;ipa=espeak
communication.can-you-help-me,Můžete mi pomoct?,,mˈuːʒete mi pˈomotst,,2,cs-agent-v1;ipa=espeak
communication.please-show-me-the-text,Ukažte mi ten text napsaný {target},,ˈukaʃte mi tˈen tˈekst nˈapsaniː {target},"napsaný {target} ('written [in the manner of] {target}') is the adverbial slot, not a locative noun -- see this file's own docstring",2,cs-agent-v1;ipa=espeak
communication.i-cannot-make-out-what-you-are-saying,"Nerozumím, co říkáte",,"nˈerozˌumiːm, tsˈo r̝ˈiːkaːte",,2,cs-agent-v1;ipa=espeak
communication.i-do-not-understand,Nerozumím,,nˈerozˌumiːm,,2,cs-agent-v1;ipa=espeak
