concept_id,text,text_alt,ipa,literal,confidence,provenance
directions.where-is,Kde je {}?,,ɡdˈe je {},,2,cs-agent-v1;ipa=espeak
directions.how-do-i-get-to,Jak se dostanu do {}?,,jˈak se dˈostanu do {},the place name takes the genitive after do -- see intro.py's note on i-am-from,2,cs-agent-v1;ipa=espeak
directions.is-it-far,Je to daleko?,,je tˈo dˈaleko,,2,cs-agent-v1;ipa=espeak
directions.how-long-on-foot,Jak dlouho pěšky?,,jˈak dlˈoʊho pjˈeʃki,,2,cs-agent-v1;ipa=espeak
directions.please-show-me-on-the-map,"Ukažte mi to na mapě, prosím",,"ˈukaʃte mi tˈo nˈamapje, prˈosiːm",,2,cs-agent-v1;ipa=espeak
directions.where-is-the-nearest,Kde je nejbližší {}?,,ɡdˈe je nˈeɪbliʃʃiː {},,2,cs-agent-v1;ipa=espeak
directions.where-am-i,Kde jsem?,,ɡdˈe jsem,,2,cs-agent-v1;ipa=espeak
directions.which-way,Kterým směrem?,,ktˈeriːm smɲˈerem,,2,cs-agent-v1;ipa=espeak
directions.can-i-walk-there,Mohu tam dojít pěšky?,,mˈohu tˈam dˈojiːt pjˈeʃki,,2,cs-agent-v1;ipa=espeak
directions.how-far-is-it,Jak daleko je to?,,jˈak dˈaleko je tˈo,,2,cs-agent-v1;ipa=espeak
directions.which-exit,Který východ?,,ktˈeriː vˈiːxot,,2,cs-agent-v1;ipa=espeak
directions.can-you-show-me-the-way,Můžete mi ukázat cestu?,,mˈuːʒete mi ˈukaːzat tsˈestu,,2,cs-agent-v1;ipa=espeak
directions.north,sever,,sˈever,,2,cs-agent-v1;ipa=espeak
directions.south,jih,,jˈix,,2,cs-agent-v1;ipa=espeak
directions.east,východ,,vˈiːxot,,2,cs-agent-v1;ipa=espeak
directions.west,západ,,zˈaːpat,,2,cs-agent-v1;ipa=espeak
quick-directions.go-straight,Jděte rovně,,jɟˈete rˈovɲe,,2,cs-agent-v1;ipa=espeak
quick-directions.turn-left,Odbočte doleva,,ˈodbotʃte dˈoleva,,2,cs-agent-v1;ipa=espeak
quick-directions.turn-right,Odbočte doprava,,ˈodbotʃte dˈoprava,,2,cs-agent-v1;ipa=espeak
quick-directions.this-way,Tudy,,tˈudi,,2,cs-agent-v1;ipa=espeak
quick-directions.that-way,Tamtudy,,tˈamtudi,,2,cs-agent-v1;ipa=espeak
quick-directions.on-the-left,Vlevo,,vlˈevo,,2,cs-agent-v1;ipa=espeak
quick-directions.on-the-right,Vpravo,,fprˈavo,,2,cs-agent-v1;ipa=espeak
quick-directions.across-from-here,Naproti,,nˈaproci,,2,cs-agent-v1;ipa=espeak
quick-directions.in-front,Vpředu,,fpr̝ˈedu,,2,cs-agent-v1;ipa=espeak
quick-directions.behind,Vzadu,,vzˈadu,,2,cs-agent-v1;ipa=espeak
taxi.please-take-me-here,"Odvezte mě sem, prosím",,"ˈodveste mɲˈe sˈem, prˈosiːm",,2,cs-agent-v1;ipa=espeak
taxi.please-send-me-the-address,Pošlete mi prosím tu adresu,,pˈoʃlete mi prˈosiːm tˈu ˈadresu,,2,cs-agent-v1;ipa=espeak
taxi.we-need-the-east-gate-not-the-south-gate,"Potřebujeme východní bránu, ne jižní",,"pˈotr̝ebˌujeme vˈiːxodɲiː brˈaːnu, nˈe jˈiʒɲiː",,2,cs-agent-v1;ipa=espeak
taxi.please-stop-here,"Zastavte tady, prosím",,"zˈastafte tˈadi, prˈosiːm",,2,cs-agent-v1;ipa=espeak
taxi.can-you-wait-for-me-here,Můžete tu na mě počkat?,,mˈuːʒete tˈu nˈamɲe pˈotʃkat,,2,cs-agent-v1;ipa=espeak
taxi.we-need-to-catch-the-high-speed-train,Potřebujeme stihnout rychlovlak,,pˈotr̝ebˌujeme scˈihnoʊt rˈixlovlak,,2,cs-agent-v1;ipa=espeak
taxi.please-use-the-meter,Zapněte prosím taxametr,,zˈapɲete prˈosiːm tˈaksamˌetr̩,,2,cs-agent-v1;ipa=espeak
taxi.i-will-get-off-here,Tady vystoupím,,tˈadi vˈistoʊpiːm,,2,cs-agent-v1;ipa=espeak
transit-rides.two-tickets,Dva lístky,,dvˈa lˈiːstki,,2,cs-agent-v1;ipa=espeak
transit-rides.where-is-the-subway-station,Kde je stanice metra?,,ɡdˈe je stˈaɲitse mˈetra,,2,cs-agent-v1;ipa=espeak
transit-rides.does-this-bus-train-go-to,Jede tenhle autobus / vlak do {}?,,jˈede tˈenhle ˈaʊtobus / vlˈak do {},,2,cs-agent-v1;ipa=espeak
transit-rides.what-is-the-next-stop,Jaká je příští zastávka?,,jˈakaː je pr̝ˈiːʃciː zˈastaːfka,,2,cs-agent-v1;ipa=espeak
transit-rides.please-tell-me-where-to-get-off,"Řekněte mi prosím, kde mám vystoupit",,"r̝ˈekɲete mi prˈosiːm, ɡdˈe maːm vˈistoʊpit",,2,cs-agent-v1;ipa=espeak
transit-rides.is-this-direct,Je to přímý spoj?,,je tˈo pr̝ˈiːmiː spˈoj,,2,cs-agent-v1;ipa=espeak
transit-rides.do-i-need-to-transfer,Musím přestupovat?,,mˈusiːm pr̝ˈestupˌovat,,2,cs-agent-v1;ipa=espeak
transit-rides.is-it-delayed,Má to zpoždění?,,maː tˈo spˈoʒɟeɲiː,,2,cs-agent-v1;ipa=espeak
transit-rides.i-am-in-a-hurry,Spěchám,,spjˈexaːm,,2,cs-agent-v1;ipa=espeak
transit-rides.which-platform,Které nástupiště?,,ktˈereː nˈaːstupˌiʃce,,2,cs-agent-v1;ipa=espeak
transit-rides.what-time-is-the-next-one,V kolik jede další?,,v kˈolik jˈede dˈalʃiː,,2,cs-agent-v1;ipa=espeak
transit-rides.i-went-past-my-stop,Přejel jsem / přejela jsem svou zastávku,,pr̝ˈejel jsem / pr̝ˈejela jsem svˈoʊ zˈastaːfku,přejel (male speaker) / přejela (female speaker),2,cs-agent-v1;ipa=espeak
transit-rides.can-i-use-this-ticket,Mohu použít tento lístek?,,mˈohu pˈoʊʒiːt tˈento lˈiːstek,,2,cs-agent-v1;ipa=espeak
transit-rides.do-i-need-to-validate,Musím si tuto jízdenku označit?,,mˈusiːm si tˈuto jˈiːzdeŋku ˈoznatʃit,"označit -- stamp/punch it, the Czech term for validating",2,cs-agent-v1;ipa=espeak
place-words.visitor-center,informační centrum,,ˈinformˌatʃɲiː tsˈentrum,,2,cs-agent-v1;ipa=espeak
place-words.railway-station,vlakové nádraží,,vlˈakoveː nˈaːdraʒiː,,2,cs-agent-v1;ipa=espeak
place-words.airport,letiště,,lˈeciʃce,,2,cs-agent-v1;ipa=espeak
place-words.service-desk,informační přepážka,,ˈinformˌatʃɲiː pr̝ˈepaːʃka,,2,cs-agent-v1;ipa=espeak
place-words.bus-stop,autobusová zastávka,,ˈaʊtobˌusovaː zˈastaːfka,,2,cs-agent-v1;ipa=espeak
place-words.luggage-storage,úschovna zavazadel,,ˈuːsxovna zˈavazˌadel,,2,cs-agent-v1;ipa=espeak
place-words.tourist-spot-sightseeing-area,turistická atrakce / oblast,,tˈuristˌitskaː ˈatraktse / ˈoblast,,2,cs-agent-v1;ipa=espeak
border-customs.i-am-a-tourist,Jsem turista / turistka,,jsem tˈurista / tˈuristka,,2,cs-agent-v1;ipa=espeak
border-customs.here-is-my-passport,Tady je můj pas,,tˈadi je mˈuːj pˈas,,2,cs-agent-v1;ipa=espeak
border-customs.i-am-staying-for-days,Zůstávám {} dní,,zˈuːstaːvaːm {} dɲˈiː,,2,cs-agent-v1;ipa=espeak
border-customs.nothing-to-declare,Nic k proclení,,ɲˈits k prˈotsleɲiː,,2,cs-agent-v1;ipa=espeak
border-customs.i-am-staying-at,Bydlím v {},,bˈidliːm vˈeː {},the place name takes the locative case after v,2,cs-agent-v1;ipa=espeak
border-customs.i-am-here-for-business,Jsem tu služebně,,jsem tˈu slˈuʒebɲe,,2,cs-agent-v1;ipa=espeak
border-customs.i-have-a-return-ticket,Mám zpáteční lístek,,maːm spˈaːtetʃɲiː lˈiːstek,,2,cs-agent-v1;ipa=espeak
border-customs.i-am-visiting-family,Navštěvuji rodinu,,nˈafʃcevˌuji rˈoɟinu,,2,cs-agent-v1;ipa=espeak
border-customs.this-is-for-personal-use,Toto je pro osobní potřebu,,tˈoto je prˈoosˌobɲiː pˈotr̝ebu,,2,cs-agent-v1;ipa=espeak
border-customs.i-am-in-transit,Jsem tranzitem,,jsem trˈanzitem,,2,cs-agent-v1;ipa=espeak
border-customs.i-have-in-cash,Mám {} v hotovosti,,mˈaːm {} v hˈotovˌosci,,2,cs-agent-v1;ipa=espeak
border-customs.this-is-a-gift,Toto je dárek,,tˈoto je dˈaːrek,,2,cs-agent-v1;ipa=espeak
border-customs.where-do-i-collect-my-baggage,Kde si vyzvednu zavazadla?,,ɡdˈe si vˈizvednu zˈavazˌadla,,2,cs-agent-v1;ipa=espeak
border-customs.how-long-may-i-stay,Jak dlouho mohu zůstat?,,jˈak dlˈoʊho mˈohu zˈuːstat,,2,cs-agent-v1;ipa=espeak
border-customs.i-have-a-connecting-flight,Mám navazující let,,maːm nˈavazˌujiːtsiː lˈet,,2,cs-agent-v1;ipa=espeak
border-customs.may-i-have-an-entry-stamp,Mohu dostat vstupní razítko?,,mˈohu dˈostat fstˈupɲiː rˈaziːtko,,2,cs-agent-v1;ipa=espeak
border-customs.visa,vízum,,vˈiːzum,,2,cs-agent-v1;ipa=espeak
border-customs.i-have-no-food-or-plants,Nemám žádné potraviny ani rostliny,,nˈemaːm ʒˈaːdneː pˈotravˌini ˈaɲi rˈostlini,,2,cs-agent-v1;ipa=espeak
border-customs.passport-control,pasová kontrola,,pˈasovaː kˈontrola,,2,cs-agent-v1;ipa=espeak
border-customs.customs,celnice,,tsˈelɲitse,,2,cs-agent-v1;ipa=espeak
border-customs.baggage-claim,výdej zavazadel,,vˈiːdeɪ zˈavazˌadel,,2,cs-agent-v1;ipa=espeak
border-customs.customs-declaration,celní prohlášení,,tsˈelɲiː prˈohlaːʃˌeɲiː,,2,cs-agent-v1;ipa=espeak
border-customs.arrival-card,příletová karta,,pr̝ˈiːletˌovaː kˈarta,,2,cs-agent-v1;ipa=espeak
border-customs.transit,tranzit,,trˈanzit,,2,cs-agent-v1;ipa=espeak
border-customs.boarding-pass,palubní vstupenka,,pˈalubɲiː fstˈupeŋka,,2,cs-agent-v1;ipa=espeak
