concept_id,text,text_alt,ipa,literal,confidence,provenance
dietary-needs.no-meat,Bez masa,,bˈezmasa,,2,cs-agent-v1;ipa=espeak
dietary-needs.no-eggs,Bez vajec,,bˈezvajets,,2,cs-agent-v1;ipa=espeak
dietary-needs.not-spicy,Neostré,,nˈeostreː,,2,cs-agent-v1;ipa=espeak
dietary-needs.less-spicy,Méně pálivé,,mˈeːɲe pˈaːliveː,,2,cs-agent-v1;ipa=espeak
dietary-needs.no-peanuts,Bez arašídů,,bˈez ˈaraʃˌiːduː,,2,cs-agent-v1;ipa=espeak
dietary-needs.no-nuts,Bez ořechů,,bˈezor̝ˌexuː,,2,cs-agent-v1;ipa=espeak
dietary-needs.no-seafood,Bez mořských plodů,,bˈezmor̝skiːx plˈoduː,,2,cs-agent-v1;ipa=espeak
dietary-needs.i-am-vegetarian,Jsem vegetarián / vegetariánka,,jsem vˈeɡetˌariaːn / vˈeɡetˌariˌaːŋka,,2,cs-agent-v1;ipa=espeak
dietary-needs.i-am-vegan,Jsem vegan / veganka,,jsem vˈeɡan / vˈeɡaŋka,,2,cs-agent-v1;ipa=espeak
dietary-needs.i-do-not-eat,Nejím {},,nˈejiːm {},,2,cs-agent-v1;ipa=espeak
dietary-needs.i-am-allergic-to,Jsem alergický / alergická na {},,jsem ˈalerɡˌitskiː / ˈalerɡˌitskaː na {},alergický (male speaker) / alergická (female speaker),2,cs-agent-v1;ipa=espeak
dietary-needs.does-it-contain-fish-stock,Obsahuje to rybí vývar?,,ˈopsahˌuje tˈo rˈibiː vˈiːvar,,2,cs-agent-v1;ipa=espeak
dietary-needs.does-it-contain-pork-stock,Obsahuje to vepřový vývar?,,ˈopsahˌuje tˈo vˈepr̝oviː vˈiːvar,,2,cs-agent-v1;ipa=espeak
dietary-needs.i-have-a-severe-allergy-to,Mám těžkou alergii na {},,maːm cˈeʃkoʊ ˈalerɡˌiji na {},,2,cs-agent-v1;ipa=espeak
dietary-needs.no-pork,"Bez vepřového masa, šunky, slaniny a uzenin",,"bˈez vˈepr̝ovˌeːho mˈasa, ʃˈuŋki, slˈaɲini a ˈuzeɲin","names ham, bacon and sausage individually, matching the corpus's Spanish/French rows: in Czech cooking cured pork reads as seasoning rather than meat, so 'no meat' alone does not reach it",2,cs-agent-v1;ipa=espeak
dietary-needs.is-this-halal,Je to halal?,,je tˈo hˈalal,,2,cs-agent-v1;ipa=espeak
dietary-needs.does-it-contain-pork-fat,Obsahuje to sádlo?,,ˈopsahˌuje tˈo sˈaːdlo,"sádlo (pork lard) -- traditional in Czech cooking itself (chlebíček se sádlem), so this is not a marginal question here",2,cs-agent-v1;ipa=espeak
food-ordering.table-for-two,"Stůl pro dva, prosím",,"stˈuːl prˈodva, prˈosiːm",,2,cs-agent-v1;ipa=espeak
food-ordering.is-a-table-available,Je volný stůl?,,je vˈolniː stˈuːl,,2,cs-agent-v1;ipa=espeak
food-ordering.menu-please,"Jídelní lístek, prosím",,"jˈiːdelɲiː lˈiːstek, prˈosiːm",,2,cs-agent-v1;ipa=espeak
food-ordering.i-want-this,Dám si tohle,,dˈaːm si tˈohle,,2,cs-agent-v1;ipa=espeak
food-ordering.do-you-have-drinking-water,Máte pitnou vodu?,,mˌaːte pˈitnoʊ vˈodu,,2,cs-agent-v1;ipa=espeak
food-ordering.to-go-please,"S sebou, prosím",,"s sˈeboʊ, prˈosiːm",,2,cs-agent-v1;ipa=espeak
food-ordering.check-please,"Účet, prosím",,"ˈuːtʃet, prˈosiːm",,2,cs-agent-v1;ipa=espeak
food-ordering.does-it-contain,Obsahuje to {}?,,ˈopsahˌuje tˈo {},,2,cs-agent-v1;ipa=espeak
food-ordering.is-this-vegetarian,Je to vegetariánské?,,je tˈo vˈeɡetˌariˌaːnskeː,,2,cs-agent-v1;ipa=espeak
food-ordering.what-do-you-recommend,Co doporučujete?,,tsˈo dˈoporˌutʃujˌete,"present tense, formal vy -- avoids the gendered past-tense form of doporučit",2,cs-agent-v1;ipa=espeak
food-ordering.water-please,"Vodu, prosím",,"vˈodu, prˈosiːm",,2,cs-agent-v1;ipa=espeak
food-ordering.can-a-vegetarian-eat-this,Může to jíst vegetarián?,,mˈuːʒe tˈo jˈiːst vˈeɡetˌariaːn,,2,cs-agent-v1;ipa=espeak
