concept_id,text,text_alt,ipa,literal,confidence,provenance
social-basics.hello,Szia,,sˈiɑ,informal; use Jó napot with strangers,2,hu-agent-v1;ipa=espeak
social-basics.hello-polite,Jó napot kívánok,Jó napot,jˈoː nˈɑpot kˈiːvaːnok,,2,hu-agent-v1;ipa=espeak
social-basics.good-morning,Jó reggelt kívánok,Jó reggelt,jˈoː rˈɛɡɡɛlt kˈiːvaːnok,before about 9 a.m.,2,hu-agent-v1;ipa=espeak
social-basics.good-evening,Jó estét kívánok,Jó estét,jˈoː ˈɛʃteːt kˈiːvaːnok,,2,hu-agent-v1;ipa=espeak
social-basics.goodbye,Viszontlátásra,Viszlát,vˈisontlaːtaːʃrɑ,,2,hu-agent-v1;ipa=espeak
social-basics.thank-you,Köszönöm,Kösz,kˈøsønøm,,2,hu-agent-v1;ipa=espeak
social-basics.you-are-welcome,Szívesen,,sˈivɛʃɛn,,2,hu-agent-v1;ipa=espeak
social-basics.excuse-me-sorry,Elnézést,,ˈɛlneːzeːʃt,gets attention and apologises,2,hu-agent-v1;ipa=espeak
social-basics.sorry,Bocsánat,Sajnálom,bˈotʃaːnɑt,,2,hu-agent-v1;ipa=espeak
social-basics.no-problem,Semmi baj,Nem probléma,ʃˈɛmmi bˈɑj,,2,hu-agent-v1;ipa=espeak
social-basics.i-do-not-know,Nem tudom,,nˈɛm tˈudom,,2,hu-agent-v1;ipa=espeak
social-basics.good-night,Jó éjszakát,Jó éjt,jˈoː ˈeːjsɑkaːt,,2,hu-agent-v1;ipa=espeak
social-basics.okay-fine-i-am-okay,Rendben / Jól vagyok,Jó,rˈɛndbɛn / jˈoːl vˈɑɟok,,2,hu-agent-v1;ipa=espeak
communication.i-do-not-speak-this-language,Nem beszélek {target} nyelven,,nˈɛm bˈɛseːlɛk {target} ɲˈɛlvɛn,,2,hu-agent-v1;ipa=espeak
communication.i-speak-only-a-little-of-this,Csak egy kicsit beszélek {target} nyelven,,tʃˈɑk ˈɛɟ kˈitʃit bˈɛseːlɛk {target} ɲˈɛlvɛn,,2,hu-agent-v1;ipa=espeak
communication.do-you-speak-english,Beszél {source} nyelven?,,bˈɛseːl {source} ɲˈɛlvɛn,,2,hu-agent-v1;ipa=espeak
communication.please-speak-more-slowly,"Kérem, beszéljen lassabban",,"kˈeːrɛm, bˈɛseːjjɛn lˈɑʃʃɑbbɑn",,2,hu-agent-v1;ipa=espeak
communication.i-do-not-understand-spoken,"Nem értem, amit mond",,"nˈɛm ˈeːrtɛm, ˈɑmit mˈond",,2,hu-agent-v1;ipa=espeak
communication.i-cannot-read-understand,Ezt nem tudom elolvasni,,ˈɛst nˈɛm tˈudom ˈɛlolvɑʃni,,2,hu-agent-v1;ipa=espeak
communication.please-say-it-again,"Kérem, mondja meg még egyszer",,"kˈeːrɛm, mˈonɟɑ mˈɛɡ mˈeːɡ ˈɛɟsɛr",,2,hu-agent-v1;ipa=espeak
communication.please-write-it-down,"Kérem, írja le",,"kˈeːrɛm, ˈiːrjɑ lˈɛ",,2,hu-agent-v1;ipa=espeak
communication.please-wait-a-moment,"Kérem, várjon egy pillanatot",,"kˈeːrɛm, vˈaːrjon ˈɛɟ pˈillɑnɑtot",,2,hu-agent-v1;ipa=espeak
communication.can-you-help-me,Tudna nekem segíteni?,,tˈudnɑ nˈɛkɛm ʃˈɛɡiːtɛni,,2,hu-agent-v1;ipa=espeak
communication.please-show-me-the-text,"Kérem, mutassa meg a szöveget {target} nyelven",,"kˈeːrɛm, mˈutɑʃʃɑ mˈɛɡ ˈɑ sˈøvɛɡɛt {target} ɲˈɛlvɛn",,2,hu-agent-v1;ipa=espeak
communication.i-cannot-make-out-what-you-are-saying,"Nem tudom kivenni, amit mond",,"nˈɛm tˈudom kˈivɛnni, ˈɑmit mˈond",,2,hu-agent-v1;ipa=espeak
communication.i-do-not-understand,Nem értem,,nˈɛm ˈeːrtɛm,,2,hu-agent-v1;ipa=espeak
communication.i-cannot-read-it,Nem tudom elolvasni,,nˈɛm tˈudom ˈɛlolvɑʃni,,2,hu-agent-v1;ipa=espeak
communication.please-write-it-in-roman-letters,"Kérem, írja le latin betűkkel",,"kˈeːrɛm, ˈiːrjɑ lˈɛ lˈɑtin bˈɛtyːkkɛl",,1,reader-gloss-v1;ipa=espeak
quick-responses.please-go-ahead,kérem / tessék,,kˈeːrɛm / tˈɛʃʃeːk,tessék also answers a knock or hands something over,2,hu-agent-v1;ipa=espeak
quick-responses.yes-right,igen / így van,,ˈiɡɛn / ˈiːɟ vˈɑn,,2,hu-agent-v1;ipa=espeak
quick-responses.no-not,nem,,nˈɛm,,2,hu-agent-v1;ipa=espeak
quick-responses.okay-can,rendben / lehet,,rˈɛndbɛn / lˈɛhɛt,,2,hu-agent-v1;ipa=espeak
quick-responses.cannot-not-allowed,nem lehet / tilos,,nˈɛm lˈɛhɛt / tˈiloʃ,,2,hu-agent-v1;ipa=espeak
quick-responses.works-okay,működik / rendben,,mˈyːkødik / rˈɛndbɛn,,2,hu-agent-v1;ipa=espeak
