concept_id,text,text_alt,romanization_rr,ipa,literal,confidence,provenance
weather.forecast,일기예보가 어때요?,,ilgiyeboga eottaeyo?,ilɡijeboɡa ʌt͈ɛjo,,2,ko-agent-v1;ipa=rr
weather.will-it-rain,오늘 비 와요?,,oneul bi wayo?,onɯl pi wajo,,2,ko-agent-v1;ipa=rr
weather.is-it-safe-today,오늘 안전해요?,,oneul anjeonhaeyo?,onɯl andʑʌnhɛjo,,2,ko-agent-v1;ipa=rr
weather.how-cold-at-night,밤에 얼마나 추워요?,,bame eolmana chuwoyo?,pame ʌlmana tɕʰuwʌjo,,2,ko-agent-v1;ipa=rr
weather.rain,비,,bi,pi,,2,ko-agent-v1;ipa=rr
weather.snow,눈,,nun,nun,,2,ko-agent-v1;ipa=rr
weather.wind,바람,,baram,paɾam,,2,ko-agent-v1;ipa=rr
weather.storm,태풍,폭풍,taepung,tʰɛpʰuŋ,typhoon,2,ko-agent-v1;ipa=rr
weather.ice,빙판,얼음,bingpan,piŋpʰan,icy surface,2,ko-agent-v1;ipa=rr
weather.fog,안개,,angae,anɡɛ,,2,ko-agent-v1;ipa=rr
weather.heat,더위,,deowi,tʌwi,,2,ko-agent-v1;ipa=rr
weather.cold,추위,,chuwi,tɕʰuwi,,2,ko-agent-v1;ipa=rr
weather.humid,습해요,,seupaeyo,sɯpʰɛjo,,2,ko-agent-v1;ipa=rr
weather.sunrise,일출,해돋이,ilchul,iltɕʰul,,2,ko-agent-v1;ipa=rr
weather.flood,홍수,,hongsu,hoŋsu,,2,ko-agent-v1;ipa=rr
weather.avalanche-risk,눈사태 위험,,nunsatae wiheom,nunsatʰɛ wihʌm,,2,ko-agent-v1;ipa=rr
trail-words.trail,등산로,,deungsanno,tɯŋsanno,,2,ko-agent-v1;ipa=rr
trail-words.trailhead,등산로 입구,들머리,deungsanno ipgu,tɯŋsanno ipku,,2,ko-agent-v1;ipa=rr
trail-words.summit,정상,,jeongsang,tɕʌŋsaŋ,,2,ko-agent-v1;ipa=rr
trail-words.viewpoint,전망대,,jeonmangdae,tɕʌnmaŋdɛ,,2,ko-agent-v1;ipa=rr
trail-words.cableway,케이블카,,keibeulka,kʰeibɯlkʰa,,2,ko-agent-v1;ipa=rr
trail-words.shuttle-bus,셔틀버스,,syeoteulbeoseu,sjʌtʰɯlbʌsɯ,,2,ko-agent-v1;ipa=rr
trail-words.park-shuttle,공원 셔틀,,gongwon syeoteul,koŋwʌn sjʌtʰɯl,,2,ko-agent-v1;ipa=rr
trail-words.steps,계단,,gyedan,kjedan,,2,ko-agent-v1;ipa=rr
trail-words.up-uphill,오르막,,oreumak,oɾɯmak,,2,ko-agent-v1;ipa=rr
trail-words.down-downhill,내리막,,naerimak,nɛɾimak,,2,ko-agent-v1;ipa=rr
trail-words.one-way,편도,,pyeondo,pʰjʌndo,,2,ko-agent-v1;ipa=rr
