concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
payment-receipt.pay-by-card,కార్డుతో కట్టవచ్చా?,,kārḍutō kaṭṭavaccā?,kaːrɖutoː kaʈʈaʋatʃtʃaː,,2,te-agent-v1;ipa=espeak
payment-receipt.pay-cash,నగదుతో కట్టవచ్చా?,,nagadutō kaṭṭavaccā?,naɡadutoː kaʈʈaʋatʃtʃaː,,2,te-agent-v1;ipa=espeak
payment-receipt.pay-by-qr-code,క్యూఆర్ కోడుతో కట్టవచ్చా?,,kyūār kōḍutō kaṭṭavaccā?,kjuːaːr koːɖutoː kaʈʈaʋatʃtʃaː,,2,te-agent-v1;ipa=espeak
payment-receipt.a-receipt-please,రసీదు ఇవ్వండి,,rasīdu ivvaṁḍi,rasiːdu iʋʋaɳɖi,,2,te-agent-v1;ipa=espeak
payment-receipt.please-write-the-number,నంబరు రాయండి,,naṁbaru rāyaṁḍi,nambaru raːjaɳɖi,,2,te-agent-v1;ipa=espeak
payment-receipt.how-much-in-total,మొత్తం ఎంత?,,mottaṁ eṁta?,mottam enta,,2,te-agent-v1;ipa=espeak
payment-receipt.can-we-pay-separately,వేరు వేరుగా కట్టవచ్చా?,,vēru vērugā kaṭṭavaccā?,ʋeːru ʋeːruɡaː kaʈʈaʋatʃtʃaː,,2,te-agent-v1;ipa=espeak
payment-receipt.is-tax-included,పన్ను కలిపి ఉందా?,,pannu kalipi uṁdā?,pannu kalipi undaː,,2,te-agent-v1;ipa=espeak
payment-receipt.my-card-was-declined,నా కార్డు పని చేయలేదు,,nā kārḍu pani cēyalēdu,naː kaːrɖu pani tʃeːjaleːdu,,2,te-agent-v1;ipa=espeak
payment-receipt.the-bill-is-wrong,బిల్లులో ఏదో పొరపాటు ఉందనుకుంటా,,billulō ēdō porapāṭu uṁdanukuṁṭā,billuloː eːdoː porapaːʈu undanukuɳʈaː,I think there is some mistake in the bill,2,te-agent-v1;ipa=espeak
payment-receipt.i-already-paid,నేను ఇప్పటికే కట్టాను,,nēnu ippaṭikē kaṭṭānu,neːnu ippaʈikeː kaʈʈaːnu,,2,te-agent-v1;ipa=espeak
shopping.i-am-just-looking,నేను చూస్తున్నానంతే,,nēnu cūstunnānaṁtē,neːnu tʃuːstunnaːnanteː,I am only looking,2,te-agent-v1;ipa=espeak
shopping.how-much-is-this,ఇది ఎంత?,,idi eṁta?,idi enta,,2,te-agent-v1;ipa=espeak
shopping.that-is-too-expensive,అది చాలా ఎక్కువ,,adi cālā ekkuva,adi tʃaːlaː ekkuʋa,,2,te-agent-v1;ipa=espeak
shopping.can-it-be-a-little-cheaper,కొంచెం తగ్గించండి,,koṁceṁ taggiṁcaṁḍi,koɲtʃem taɡɡiɲtʃaɳɖi,reduce it a little,2,te-agent-v1;ipa=espeak
shopping.is-there-a-discount,డిస్కౌంట్ ఉందా?,,ḍiskauṁṭ uṁdā?,ɖiskaʊɳʈ undaː,,2,te-agent-v1;ipa=espeak
shopping.where-do-i-pay,ఎక్కడ కట్టాలి?,,ekkaḍa kaṭṭāli?,ekkaɖa kaʈʈaːli,,2,te-agent-v1;ipa=espeak
shopping.i-will-take-this,ఇది తీసుకుంటాను,,idi tīsukuṁṭānu,idi tiːsukuɳʈaːnu,,2,te-agent-v1;ipa=espeak
shopping.what-is-this,ఇది ఏమిటి?,,idi ēmiṭi?,idi eːmiʈi,,2,te-agent-v1;ipa=espeak
shopping.where-can-i-buy,{} ఎక్కడ దొరుకుతుంది?,,{} ekkaḍa dorukutuṁdi?,{} ekkaɖa dorukutundi,,2,te-agent-v1;ipa=espeak
shopping.do-you-have-this-in-stock,ఇది స్టాక్ ఉందా?,,idi sṭāk uṁdā?,idi sʈaːk undaː,,2,te-agent-v1;ipa=espeak
shopping.two-of-these,ఇవి రెండు ఇవ్వండి,,ivi reṁḍu ivvaṁḍi,iʋi reɳɖu iʋʋaɳɖi,,2,te-agent-v1;ipa=espeak
shopping.what-is-it-made-of,ఇది ఎందుతో చేశారు?,,idi eṁdutō cēśāru?,idi endutoː tʃeːʃaːru,,2,te-agent-v1;ipa=espeak
color-size-returns.do-you-have-another-color,వేరే రంగు ఉందా?,,vērē raṁgu uṁdā?,ʋeːreː raŋɡu undaː,,2,te-agent-v1;ipa=espeak
color-size-returns.do-you-have-another-size,వేరే సైజు ఉందా?,,vērē saiju uṁdā?,ʋeːreː saɪdʒu undaː,,2,te-agent-v1;ipa=espeak
color-size-returns.may-i-try-it-on,వేసుకుని చూడవచ్చా?,,vēsukuni cūḍavaccā?,ʋeːsukuni tʃuːɖaʋatʃtʃaː,,2,te-agent-v1;ipa=espeak
color-size-returns.can-i-return-it,తిరిగి ఇవ్వవచ్చా?,,tirigi ivvavaccā?,tiriɡi iʋʋaʋatʃtʃaː,,2,te-agent-v1;ipa=espeak
color-size-returns.can-i-exchange-it,మార్చుకోవచ్చా?,,mārcukōvaccā?,maːrtʃukoːʋatʃtʃaː,,2,te-agent-v1;ipa=espeak
color-size-returns.do-you-have-a-bag,సంచి ఉందా?,,saṁci uṁdā?,saɲtʃi undaː,,2,te-agent-v1;ipa=espeak
tax-refund.can-i-get-a-tax-refund,పన్ను తిరిగి వస్తుందా?,,pannu tirigi vastuṁdā?,pannu tiriɡi ʋastundaː,,2,te-agent-v1;ipa=espeak
tax-refund.is-tax-free-shopping-available,టాక్స్ ఫ్రీ షాపింగ్ ఉందా?,,ṭāks phrī ṣāpiṁg uṁdā?,ʈaːks pʰriː ʂaːpiŋɡ undaː,,2,te-agent-v1;ipa=espeak
