concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
emergency-medical.help,సహాయం!,,sahāyaṁ!,sahaːjam,,2,te-agent-v1;ipa=espeak
emergency-medical.please-call-an-ambulance,అంబులెన్స్ పిలవండి,,aṁbulens pilavaṁḍi,ambulens pilaʋaɳɖi,,2,te-med-v1;ipa=espeak
emergency-medical.i-need-a-doctor,నాకు డాక్టర్ కావాలి,,nāku ḍākṭar kāvāli,naːku ɖaːkʈar kaːʋaːli,,2,te-med-v1;ipa=espeak
emergency-medical.i-am-sick,నాకు ఒంట్లో బాగా లేదు,,nāku oṁṭlō bāgā lēdu,naːku oɳʈloː baːɡaː leːdu,,2,te-med-v1;ipa=espeak
emergency-medical.i-am-injured,నాకు గాయం అయింది,,nāku gāyaṁ ayiṁdi,naːku ɡaːjam ajindi,,2,te-med-v1;ipa=espeak
emergency-medical.it-hurts-here,ఇక్కడ నొప్పిగా ఉంది,,ikkaḍa noppigā uṁdi,ikkaɖa noppiɡaː undi,,2,te-med-v1;ipa=espeak
emergency-medical.where-is-a-pharmacy,మెడికల్ షాపు ఎక్కడ ఉంది?,మందుల దుకాణం,meḍikal ṣāpu ekkaḍa uṁdi?,meɖikal ʂaːpu ekkaɖa undi,'medical shop' is what a pharmacy is called in India,2,te-med-v1;ipa=espeak
emergency-medical.please-take-me-to-a-hospital,నన్ను ఆసుపత్రికి తీసుకెళ్ళండి,,nannu āsupatriki tīsukeḷḷaṁḍi,nannu aːsupatriki tiːsukeɭɭaɳɖi,,2,te-med-v1;ipa=espeak
emergency-medical.i-feel-unwell,నాకు నలతగా ఉంది,,nāku nalatagā uṁdi,naːku nalataɡaː undi,,2,te-med-v1;ipa=espeak
emergency-medical.this-is-an-emergency,ఇది అత్యవసరం,,idi atyavasaraṁ,idi atjaʋasaram,,2,te-med-v1;ipa=espeak
emergency-medical.i-am-having-a-severe-allergic-reaction,నాకు అనాఫిలాక్సిస్ — తీవ్రమైన అలర్జీ ప్రతిచర్య,,nāku anāphilāksis — tīvramaina alarjī praticarya,naːku anaːpʰilaːksis tiːʋramaɪna alardʒiː pratitʃarja,"the transliterated medical term first, because that is the word a dispatcher acts on",2,te-med-v1;ipa=espeak
emergency-medical.i-cannot-breathe,నాకు ఊపిరి ఆడడం లేదు,,nāku ūpiri āḍaḍaṁ lēdu,naːku uːpiri aːɖaɖam leːdu,,2,te-med-v1;ipa=espeak
emergency-medical.i-am-bleeding-badly,నాకు రక్తం ఎక్కువగా కారుతోంది,,nāku raktaṁ ekkuvagā kārutōṁdi,naːku raktam ekkuʋaɡaː kaːrutoːndi,,2,te-med-v1;ipa=espeak
emergency-medical.i-have-chest-pain,నాకు ఛాతీ నొప్పి,,nāku chātī noppi,naːku tʃʰaːtiː noppi,,2,te-med-v1;ipa=espeak
emergency-medical.this-person-is-unconscious,ఈ వ్యక్తి స్పృహ కోల్పోయారు,,ī vyakti spr̥ha kōlpōyāru,iː ʋjakti spruha koːlpoːjaːru,said about someone else,2,te-med-v1;ipa=espeak
emergency-medical.where-is-the-nearest-hospital,దగ్గరి ఆసుపత్రి ఎక్కడ ఉంది?,,daggari āsupatri ekkaḍa uṁdi?,daɡɡari aːsupatri ekkaɖa undi,,2,te-med-v1;ipa=espeak
emergency-medical.what-is-the-emergency-number,అత్యవసర నంబరు ఏమిటి?,,atyavasara naṁbaru ēmiṭi?,atjaʋasara nambaru eːmiʈi,,2,te-med-v1;ipa=espeak
emergency-medical.is-there-a-doctor-who-speaks-english,{source} వచ్చిన డాక్టర్ ఉన్నారా?,,{source} vaccina ḍākṭar unnārā?,{source} ʋatʃtʃina ɖaːkʈar unnaːraː,a doctor to whom {source} has come,2,te-med-v1;ipa=espeak
emergency-medical.i-think-a-bone-is-broken,ఎముక విరిగినట్టు ఉంది,,emuka viriginaṭṭu uṁdi,emuka ʋiriɡinaʈʈu undi,,2,te-med-v1;ipa=espeak
emergency-medical.please-call-my-emergency-contact,నా అత్యవసర నంబరుకు ఫోన్ చేయండి,,nā atyavasara naṁbaruku phōn cēyaṁḍi,naː atjaʋasara nambaruku pʰoːn tʃeːjaɳɖi,,2,te-med-v1;ipa=espeak
emergency-medical.i-have-travel-insurance,నాకు ప్రయాణ బీమా ఉంది,,nāku prayāṇa bīmā uṁdi,naːku prajaːɳa biːmaː undi,,2,te-med-v1;ipa=espeak
medical-conditions.i-am-diabetic,నాకు మధుమేహం ఉంది,నాకు షుగర్ ఉంది,nāku madhumēhaṁ uṁdi,naːku madʰumeːham undi,śugar is what is said in ordinary speech,2,te-med-v1;ipa=espeak
medical-conditions.i-need-insulin,నాకు ఇన్సులిన్ కావాలి,,nāku insulin kāvāli,naːku insulin kaːʋaːli,,2,te-med-v1;ipa=espeak
medical-conditions.i-have-asthma,నాకు ఆస్తమా ఉంది,నాకు ఉబ్బసం ఉంది,nāku āstamā uṁdi,naːku aːstamaː undi,ubbasaṁ is the Telugu word,2,te-med-v1;ipa=espeak
medical-conditions.i-have-a-heart-condition,నాకు గుండె జబ్బు ఉంది,,nāku guṁḍe jabbu uṁdi,naːku ɡuɳɖe dʒabbu undi,,2,te-med-v1;ipa=espeak
medical-conditions.i-am-allergic-to-penicillin,నాకు పెన్సిలిన్ అలర్జీ,,nāku pensilin alarjī,naːku pensilin alardʒiː,,2,te-med-v1;ipa=espeak
