concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
trail-words.trail,కాలిబాట,,kālibāṭa,kaːlibaːʈa,foot path,2,te-agent-v1;ipa=espeak
trail-words.trailhead,బాట మొదలు,,bāṭa modalu,baːʈa modalu,,2,te-agent-v1;ipa=espeak
trail-words.summit,శిఖరం,,śikharaṁ,ʃikʰaram,,2,te-agent-v1;ipa=espeak
trail-words.viewpoint,వ్యూ పాయింట్,చూపు మేట,vyū pāyiṁṭ,ʋjuː paːjiɳʈ,,2,te-agent-v1;ipa=espeak
trail-words.cableway,రోప్ వే,,rōp vē,roːp ʋeː,,2,te-agent-v1;ipa=espeak
trail-words.shuttle-bus,షటిల్ బస్,,ṣaṭil bas,ʂaʈil bas,,2,te-agent-v1;ipa=espeak
trail-words.park-shuttle,పార్క్ బస్,,pārk bas,paːrk bas,,2,te-agent-v1;ipa=espeak
trail-words.steps,మెట్లు,,meṭlu,meʈlu,,2,te-agent-v1;ipa=espeak
trail-words.up-uphill,పైకి / ఎక్కుడు,,paiki / ekkuḍu,paɪki / ekkuɖu,,2,te-agent-v1;ipa=espeak
trail-words.down-downhill,కిందికి / దిగుడు,,kiṁdiki / diguḍu,kindiki / diɡuɖu,,2,te-agent-v1;ipa=espeak
trail-words.one-way,ఒక వైపు,,oka vaipu,oka ʋaɪpu,,2,te-agent-v1;ipa=espeak
trail-words.round-trip,వెళ్ళి రావడం,,veḷḷi rāvaḍaṁ,ʋeɭɭi raːʋaɖam,going and coming back,2,te-agent-v1;ipa=espeak
weather.forecast,వాతావరణం ఎలా ఉంటుంది?,,vātāvaraṇaṁ elā uṁṭuṁdi?,ʋaːtaːʋaraɳam elaː uɳʈundi,,2,te-agent-v1;ipa=espeak
weather.will-it-rain,ఈ రోజు వర్షం వస్తుందా?,,ī rōju varṣaṁ vastuṁdā?,iː roːdʒu ʋarʂam ʋastundaː,,2,te-agent-v1;ipa=espeak
weather.is-it-safe-today,ఈ రోజు సురక్షితమా?,,ī rōju surakṣitamā?,iː roːdʒu surakʂitamaː,,2,te-agent-v1;ipa=espeak
weather.how-cold-at-night,రాత్రి ఎంత చలిగా ఉంటుంది?,,rātri eṁta caligā uṁṭuṁdi?,raːtri enta tʃaliɡaː uɳʈundi,,2,te-agent-v1;ipa=espeak
weather.rain,వర్షం,,varṣaṁ,ʋarʂam,,2,te-agent-v1;ipa=espeak
weather.snow,మంచు,,maṁcu,maɲtʃu,,2,te-agent-v1;ipa=espeak
weather.wind,గాలి,,gāli,ɡaːli,,2,te-agent-v1;ipa=espeak
weather.storm,తుఫాను,,tuphānu,tupʰaːnu,the word used for a cyclone on the Bay of Bengal coast,2,te-agent-v1;ipa=espeak
weather.ice,మంచు గడ్డ,,maṁcu gaḍḍa,maɲtʃu ɡaɖɖa,"ice on the ground, not for a drink",2,te-agent-v1;ipa=espeak
weather.fog,పొగమంచు,,pogamaṁcu,poɡamaɲtʃu,,2,te-agent-v1;ipa=espeak
weather.heat,వేడి,ఎండ,vēḍi,ʋeːɖi,eṁḍa is the sun's heat,2,te-agent-v1;ipa=espeak
weather.cold,చలి,,cali,tʃali,,2,te-agent-v1;ipa=espeak
weather.humid,ఉక్కపోత,,ukkapōta,ukkapoːta,,2,te-agent-v1;ipa=espeak
weather.sunrise,సూర్యోదయం,,sūryōdayaṁ,suːrjoːdajam,,2,te-agent-v1;ipa=espeak
weather.flood,వరద,,varada,ʋarada,,2,te-agent-v1;ipa=espeak
weather.avalanche-risk,మంచు చరియలు విరిగే ప్రమాదం,,maṁcu cariyalu virigē pramādaṁ,maɲtʃu tʃarijalu ʋiriɡeː pramaːdam,,2,te-agent-v1;ipa=espeak
hiking-parks.is-this-the-way-to,{} కి ఇదే దారా?,,{} ki idē dārā?,{} ki ideː daːraː,,2,te-agent-v1;ipa=espeak
hiking-parks.where-is-the-trailhead,బాట ఎక్కడ మొదలవుతుంది?,,bāṭa ekkaḍa modalavutuṁdi?,baːʈa ekkaɖa modalaʋutundi,,2,te-agent-v1;ipa=espeak
hiking-parks.how-long-to-the-summit,శిఖరానికి ఎంత సమయం?,,śikharāniki eṁta samayaṁ?,ʃikʰaraːniki enta samajam,,2,te-agent-v1;ipa=espeak
hiking-parks.how-long-to-the-viewpoint,వ్యూ పాయింటుకి ఎంత సమయం?,,vyū pāyiṁṭuki eṁta samayaṁ?,ʋjuː paːjiɳʈuki enta samajam,,2,te-agent-v1;ipa=espeak
hiking-parks.which-route-is-easier,ఏ దారి సులభం?,,ē dāri sulabhaṁ?,eː daːri sulabʰam,,2,te-agent-v1;ipa=espeak
hiking-parks.is-this-trail-suitable-for-beginners,ఈ బాట కొత్తవాళ్ళకు సరిపోతుందా?,,ī bāṭa kottavāḷḷaku saripōtuṁdā?,iː baːʈa kottaʋaːɭɭaku saripoːtundaː,,2,te-agent-v1;ipa=espeak
trail-conditions.how-long-is-the-full-route,మొత్తం దారి ఎంత దూరం?,,mottaṁ dāri eṁta dūraṁ?,mottam daːri enta duːram,,2,te-agent-v1;ipa=espeak
trail-conditions.can-we-return-the-same-way,అదే దారిలో తిరిగి రావచ్చా?,,adē dārilō tirigi rāvaccā?,adeː daːriloː tiriɡi raːʋatʃtʃaː,,2,te-agent-v1;ipa=espeak
trail-conditions.can-we-return-before-dark,చీకటి పడకముందే తిరిగి రావచ్చా?,,cīkaṭi paḍakamuṁdē tirigi rāvaccā?,tʃiːkaʈi paɖakamundeː tiriɡi raːʋatʃtʃaː,,2,te-agent-v1;ipa=espeak
trail-conditions.is-the-trail-open,బాట తెరిచి ఉందా?,,bāṭa terici uṁdā?,baːʈa teritʃi undaː,,2,te-agent-v1;ipa=espeak
trail-conditions.is-the-route-steep,దారి నిటారుగా ఉందా?,,dāri niṭārugā uṁdā?,daːri niʈaːruɡaː undaː,,2,te-agent-v1;ipa=espeak
trail-conditions.is-the-path-slippery,దారి జారుతుందా?,,dāri jārutuṁdā?,daːri dʒaːrutundaː,,2,te-agent-v1;ipa=espeak
trail-transport.how-long-is-the-queue,వరుస ఎంత పెద్దగా ఉంది?,,varusa eṁta peddagā uṁdi?,ʋarusa enta peddaɡaː undi,,2,te-agent-v1;ipa=espeak
trail-transport.what-time-is-the-last-shuttle,చివరి బస్ ఎన్ని గంటలకు?,,civari bas enni gaṁṭalaku?,tʃiʋari bas enni ɡaɳʈalaku,,2,te-agent-v1;ipa=espeak
trail-transport.when-does-the-cableway-stop,రోప్ వే ఎన్ని గంటలకు ఆగుతుంది?,,rōp vē enni gaṁṭalaku āgutuṁdi?,roːp ʋeː enni ɡaɳʈalaku aːɡutundi,,2,te-agent-v1;ipa=espeak
trail-transport.where-can-we-buy-water,నీళ్ళు ఎక్కడ దొరుకుతాయి?,,nīḷḷu ekkaḍa dorukutāyi?,niːɭɭu ekkaɖa dorukutaːji,,2,te-agent-v1;ipa=espeak
trail-transport.where-can-we-refill-water,నీళ్ళు ఎక్కడ నింపుకోవచ్చు?,,nīḷḷu ekkaḍa niṁpukōvaccu?,niːɭɭu ekkaɖa nimpukoːʋatʃtʃu,,2,te-agent-v1;ipa=espeak
trail-transport.is-there-cell-signal-here,ఇక్కడ సిగ్నల్ ఉందా?,,ikkaḍa signal uṁdā?,ikkaɖa siɡnal undaː,,2,te-agent-v1;ipa=espeak
trail-transport.do-you-have-a-map,పటం ఉందా?,,paṭaṁ uṁdā?,paʈam undaː,,2,te-agent-v1;ipa=espeak
trail-transport.how-long-is-the-wait,ఎంత సేపు ఆగాలి?,,eṁta sēpu āgāli?,enta seːpu aːɡaːli,,2,te-agent-v1;ipa=espeak
trail-warnings.open,తెరిచి ఉంది,,terici uṁdi,teritʃi undi,,2,te-agent-v1;ipa=espeak
trail-warnings.closed,మూసి ఉంది,,mūsi uṁdi,muːsi undi,,2,te-agent-v1;ipa=espeak
trail-warnings.maintenance,మరమ్మతు,,marammatu,marammatu,,2,te-agent-v1;ipa=espeak
trail-warnings.steep-slope,నిటారు వాలు,,niṭāru vālu,niʈaːru ʋaːlu,,2,te-agent-v1;ipa=espeak
trail-warnings.caution-slippery,జాగ్రత్త: జారుతుంది,,jāgratta: jārutuṁdi,dʒaːɡratta dʒaːrutundi,,2,te-agent-v1;ipa=espeak
trail-warnings.danger,ప్రమాదం,,pramādaṁ,pramaːdam,,2,te-agent-v1;ipa=espeak
trail-warnings.beware-falling-rocks,"రాళ్ళు పడతాయి, జాగ్రత్త",,"rāḷḷu paḍatāyi, jāgratta","raːɭɭu paɖataːji, dʒaːɡratta",,2,te-agent-v1;ipa=espeak
trail-warnings.first-aid-station,ప్రథమ చికిత్స కేంద్రం,,prathama cikitsa kēṁdraṁ,pratʰama tʃikitsa keːndram,,2,te-agent-v1;ipa=espeak
trail-warnings.service-suspended,సేవ నిలిపివేశారు,,sēva nilipivēśāru,seːʋa nilipiʋeːʃaːru,,2,te-agent-v1;ipa=espeak
trail-landmarks.trail-marker,బాట గుర్తు,,bāṭa gurtu,baːʈa ɡurtu,,2,te-agent-v1;ipa=espeak
trail-landmarks.fork-junction,దారి చీలిక,,dāri cīlika,daːri tʃiːlika,,2,te-agent-v1;ipa=espeak
trail-landmarks.boardwalk-cliff-path,కొండ అంచు దారి,,koṁḍa aṁcu dāri,koɳɖa aɲtʃu daːri,,2,te-agent-v1;ipa=espeak
trail-landmarks.start,మొదలు,,modalu,modalu,,2,te-agent-v1;ipa=espeak
trail-landmarks.end,చివర,,civara,tʃiʋara,,2,te-agent-v1;ipa=espeak
trail-landmarks.elevation,ఎత్తు,,ettu,ettu,,2,te-agent-v1;ipa=espeak
trail-landmarks.sunset,సూర్యాస్తమయం,,sūryāstamayaṁ,suːrjaːstamajam,,2,te-agent-v1;ipa=espeak
