concept_id,text,text_alt,ipa,literal,confidence,provenance
utility-templates.i-want-to-go-to,Quiero ir a {},,kjˈeɾo ˈiɾ ˈa {},,2,es-agent-v1;ipa=espeak
utility-templates.please-give-me,"Deme {}, por favor",,"dˈeme {}, poɾ fabˈoɾ",,2,es-agent-v1;ipa=espeak
utility-templates.may-i,¿Puedo {}?,,pwˈedo {},,2,es-agent-v1;ipa=espeak
utility-templates.please-do-not-add,"Sin {}, por favor",,"sˈin {}, poɾ fabˈoɾ",,2,es-agent-v1;ipa=espeak
utility-templates.do-you-have,¿Tiene {}?,,tjˈene {},,2,es-agent-v1;ipa=espeak
utility-templates.please-write-the-number,"Escriba el número, por favor",,"eskɾˈiba el nˈumeɾo, poɾ fabˈoɾ",,2,es-agent-v1;ipa=espeak
utility-templates.i-need,Necesito {},,nˌesesˈito {},,2,es-agent-v1;ipa=espeak
utility-templates.is-there-nearby,¿Hay un {} cerca?,,ˈaɪ ˈun {} sˈeɾka,,2,es-agent-v1;ipa=espeak
utility-templates.how-much-is,¿Cuánto cuesta {}?,,kwˈanto kwˈesta {},,2,es-agent-v1;ipa=espeak
utility-templates.is-this,¿Esto es {}?,,ˈesto ˈes {},,2,es-agent-v1;ipa=espeak
utility-templates.please,"{}, por favor",,"{}, poɾ fabˈoɾ",,2,es-agent-v1;ipa=espeak
utility-templates.i-am-looking-for,Busco {},,bˈusko {},,2,es-agent-v1;ipa=espeak
utility-templates.do-you-accept,¿Acepta {}?,,asˈepːta {},,2,es-agent-v1;ipa=espeak
utility-templates.i-cannot-find,No encuentro {},,nˈo enkwˈentɾo {},,2,es-agent-v1;ipa=espeak
utility-templates.there-is-a-problem-with,Hay un problema con {},,ˈaɪ ˈum pɾoblˈema kˈon {},,2,es-agent-v1;ipa=espeak
