concept_id,text,text_alt,ipa,literal,confidence,provenance
atm-cash.where-is-an-atm,¿Dónde hay un cajero automático?,,dˈonde ˈaɪ ˈun kaxˈeɾo ˌaʊtomˈatiko,,2,es-agent-v1;ipa=espeak
atm-cash.does-this-atm-take-foreign-cards,¿Este cajero acepta tarjetas extranjeras?,,ˈeste kaxˈeɾo asˈepːta taɾxˈetas ˌekstɾaŋxˈeɾas,,2,es-agent-v1;ipa=espeak
atm-cash.the-atm-kept-my-card,El cajero se quedó con mi tarjeta,,el kaxˈeɾo se kedˈo kon mi taɾxˈeta,,2,es-agent-v1;ipa=espeak
atm-cash.is-there-a-fee,¿Hay comisión?,,ˈaɪ kˌomisjˈon,,2,es-agent-v1;ipa=espeak
atm-cash.the-card-was-declined,La tarjeta fue rechazada,,la taɾxˈeta fwˈe rˌetʃasˈada,,2,es-agent-v1;ipa=espeak
atm-cash.what-is-the-exchange-rate,¿Cuál es el tipo de cambio?,,kwˈal ˈes el tˈipo de kˈambjo,,2,es-agent-v1;ipa=espeak
atm-cash.no-money-came-out,No salió el dinero,,nˈo saljˈo el dinˈeɾo,,2,es-agent-v1;ipa=espeak
atm-cash.where-can-i-change-money,¿Dónde puedo cambiar dinero?,,dˈonde pwˈedo kambjˈaɾ dinˈeɾo,,2,es-agent-v1;ipa=espeak
atm-cash.the-machine-is-out-of-service,El cajero está fuera de servicio,,el kaxˈeɾo estˈa fwˈeɾa de seɾbˈisjo,,2,es-agent-v1;ipa=espeak
atm-cash.please-give-me-smaller-notes,"Deme billetes más pequeños, por favor",,"dˈeme biʝˈetes mˈas pekˈeɲos, poɾ fabˈoɾ",,2,es-agent-v1;ipa=espeak
atm-cash.do-you-have-change,¿Tiene cambio?,¿Tiene sencillo?,tjˈene kˈambjo,,2,es-agent-v1;ipa=espeak
atm-cash.may-i-pay-in,¿Puedo pagar en {}?,,pwˈedo paɡˈaɾ ˈen {},,2,es-agent-v1;ipa=espeak
atm-cash.please-charge-in-local-currency,"Cobre en moneda local, por favor",,"kˈobɾe en monˈeda lokˈal, poɾ fabˈoɾ",,2,es-agent-v1;ipa=espeak
atm-cash.where-can-i-get-coins,¿Dónde puedo conseguir monedas?,,dˈonde pwˈedo kˌonseɡˈiɾ monˈedas,,2,es-agent-v1;ipa=espeak
atm-cash.is-there-a-minimum-for-cards,¿Hay un mínimo con tarjeta?,,ˈaɪ ˈun mˈinimo kon taɾxˈeta,,2,es-agent-v1;ipa=espeak
atm-cash.atm,el cajero automático,,el kaxˈeɾo ˌaʊtomˈatiko,,2,es-agent-v1;ipa=espeak
atm-cash.banknote,el billete,,el biʝˈete,,2,es-agent-v1;ipa=espeak
atm-cash.coin,la moneda,,la monˈeda,,2,es-agent-v1;ipa=espeak
atm-cash.cash-only,Solo efectivo,,sˈolo ˌefektˈibo,,2,es-agent-v1;ipa=espeak
atm-cash.fee,la comisión,,la kˌomisjˈon,,2,es-agent-v1;ipa=espeak
atm-cash.change,el cambio,el vuelto · el sencillo,el kˈambjo,,2,es-agent-v1;ipa=espeak
atm-cash.exchange-rate,el tipo de cambio,,el tˈipo de kˈambjo,,2,es-agent-v1;ipa=espeak
atm-cash.bank,el banco,,el bˈanko,,2,es-agent-v1;ipa=espeak
atm-cash.money-exchange,Cambio de divisas,Casa de cambio,kˈambjo de dibˈisas,,2,es-agent-v1;ipa=espeak
atm-cash.pin,el PIN,la clave · el NIP,el pˈin,,2,es-agent-v1;ipa=espeak
numbers-money.l-ng,cero,,sˈeɾo,,2,es-agent-v1;ipa=espeak
numbers-money.y,uno,un · una,ˈuno,,2,es-agent-v1;ipa=espeak
numbers-money.r,dos,,dˈos,,2,es-agent-v1;ipa=espeak
numbers-money.li-ng,dos,,dˈos,,1,es-agent-v1;ipa=espeak
numbers-money.s-n,tres,,tɾˈes,,2,es-agent-v1;ipa=espeak
numbers-money.s,cuatro,,kwˈatɾo,,2,es-agent-v1;ipa=espeak
numbers-money.w,cinco,,sˈinko,,2,es-agent-v1;ipa=espeak
numbers-money.li,seis,,sˈeɪs,,2,es-agent-v1;ipa=espeak
numbers-money.q,siete,,sjˈete,,2,es-agent-v1;ipa=espeak
numbers-money.b,ocho,,ˈotʃo,,2,es-agent-v1;ipa=espeak
numbers-money.ji,nueve,,nwˈebe,,2,es-agent-v1;ipa=espeak
numbers-money.sh,diez,,djˈes,,2,es-agent-v1;ipa=espeak
numbers-money.y-b-i,cien,ciento,sjˈen,,2,es-agent-v1;ipa=espeak
numbers-money.y-qi-n,mil,,mˈil,,2,es-agent-v1;ipa=espeak
numbers-money.y-w-n,diez mil,,djˈes mˈil,,2,es-agent-v1;ipa=espeak
numbers-money.b-n,medio,la mitad,mˈedjo,,2,es-agent-v1;ipa=espeak
numbers-money.yu-n,el yuan,,el ʝwˈan,,2,es-agent-v1;ipa=espeak
numbers-money.ku-i,el yuan,el renminbi,el ʝwˈan,,1,es-agent-v1;ipa=espeak
