concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
trail-words.trail,ເສັ້ນທາງຍ່າງ,,sénthanggnang,sen˧˩tʰaːŋ˧˥ɲaːŋ˧,,2,"Lao Ministry of Information, Culture and Tourism trail and warning-board wording, and Department of Meteorology and Hydrology public forecast terminology;ipa=lo-g2p"
trail-words.trailhead,ຈຸດເລີ່ມຕົ້ນເສັ້ນທາງ,,choutleumtônsénthang,cut˧˥lɤːm˧ton˥˨sen˧˩tʰaːŋ˧˥,,2,"Lao Ministry of Information, Culture and Tourism trail and warning-board wording, and Department of Meteorology and Hydrology public forecast terminology;ipa=lo-g2p"
trail-words.summit,ຍອດພູ,,gnotphou,ɲɔːt˥˨pʰuː˧˥,,2,"Lao Ministry of Information, Culture and Tourism trail and warning-board wording, and Department of Meteorology and Hydrology public forecast terminology;ipa=lo-g2p"
trail-words.viewpoint,ຈຸດຊົມວິວ,,choutxômviou,cut˧˥som˧˥wiw˧˥,,2,"Lao Ministry of Information, Culture and Tourism trail and warning-board wording, and Department of Meteorology and Hydrology public forecast terminology;ipa=lo-g2p"
trail-words.cableway,ກະເຊົ້າລອຍ,,kaxaolia,kaʔ˧˥sawn˥˨ʔia̯˩,a row for a Lao reader abroad: Laos has no cableway,2,"Lao Ministry of Information, Culture and Tourism trail and warning-board wording, and Department of Meteorology and Hydrology public forecast terminology;ipa=lo-g2p"
trail-words.shuttle-bus,ລົດຮັບສົ່ງ,,lôthapsông,lot˧hap˧soŋ˧,,2,"Lao Ministry of Information, Culture and Tourism trail and warning-board wording, and Department of Meteorology and Hydrology public forecast terminology;ipa=lo-g2p"
trail-words.park-shuttle,ລົດຮັບສົ່ງໃນສວນ,,lôthapsôngnaisouan,lot˧hap˧soŋ˧naj˧˥sua̯n˩,,2,"Lao Ministry of Information, Culture and Tourism trail and warning-board wording, and Department of Meteorology and Hydrology public forecast terminology;ipa=lo-g2p"
trail-words.steps,ຂັ້ນໄດ,,khandai,kʰan˧˩daj˩,,2,"Lao Ministry of Information, Culture and Tourism trail and warning-board wording, and Department of Meteorology and Hydrology public forecast terminology;ipa=lo-g2p"
trail-words.up-uphill,ຂຶ້ນເນີນ,,khunneun,kʰɯn˧˩nɤːn˧˥,,2,"Lao Ministry of Information, Culture and Tourism trail and warning-board wording, and Department of Meteorology and Hydrology public forecast terminology;ipa=lo-g2p"
trail-words.down-downhill,ລົງເນີນ,,lôngneun,loŋ˧˥nɤːn˧˥,,2,"Lao Ministry of Information, Culture and Tourism trail and warning-board wording, and Department of Meteorology and Hydrology public forecast terminology;ipa=lo-g2p"
trail-words.one-way,ທາງດຽວ,,thangdiao,tʰaːŋ˧˥dia̯w˩,,2,"Lao Ministry of Information, Culture and Tourism trail and warning-board wording, and Department of Meteorology and Hydrology public forecast terminology;ipa=lo-g2p"
trail-words.round-trip,ໄປກັບ,,paikap,paj˩kap˧˥,,2,"Lao Ministry of Information, Culture and Tourism trail and warning-board wording, and Department of Meteorology and Hydrology public forecast terminology;ipa=lo-g2p"
weather.forecast,ພະຍາກອນອາກາດເປັນແນວໃດ,,phagnakonakatpénnoèdai,pʰaʔ˧ɲaː˧˥kɔːn˩ʔaː˩kaːt˧˩pen˩nwɛː˧˥daj˩,,2,"Lao Ministry of Information, Culture and Tourism trail and warning-board wording, and Department of Meteorology and Hydrology public forecast terminology;ipa=lo-g2p"
weather.will-it-rain,ວັນນີ້ຝົນຈະຕົກບໍ່,,vannifônchatôkbo,wan˧˥niː˥˨fon˩caʔ˧˥tok˧˥bɔː˧,,2,"Lao Ministry of Information, Culture and Tourism trail and warning-board wording, and Department of Meteorology and Hydrology public forecast terminology;ipa=lo-g2p"
weather.is-it-safe-today,ວັນນີ້ປອດໄພບໍ່,,vannipotphaibo,wan˧˥niː˥˨pɔːt˧˩pʰaj˧˥bɔː˧,,2,"Lao Ministry of Information, Culture and Tourism trail and warning-board wording, and Department of Meteorology and Hydrology public forecast terminology;ipa=lo-g2p"
weather.how-cold-at-night,ຕອນກາງຄືນໜາວເທົ່າໃດ,,tonkangkhunnaothaodai,tɔːn˩kaːŋ˩kʰɯːn˧˥naːw˩tʰaw˧daj˩,,2,"Lao Ministry of Information, Culture and Tourism trail and warning-board wording, and Department of Meteorology and Hydrology public forecast terminology;ipa=lo-g2p"
weather.rain,ຝົນ,,fôn,fon˩,,2,"Kerr, Allen D., *Lao-English Dictionary* (Catholic University of America Press, 1972);ipa=lo-g2p"
weather.snow,ຫິມະ,,hima,hiʔ˧˥maʔ˧,a row for a Lao reader abroad: it does not snow in Laos,2,"Kerr, Allen D., *Lao-English Dictionary* (Catholic University of America Press, 1972);ipa=lo-g2p"
weather.wind,ລົມ,,lôm,lom˧˥,,2,"Kerr, Allen D., *Lao-English Dictionary* (Catholic University of America Press, 1972);ipa=lo-g2p"
weather.storm,ພະຍຸ,,phagnou,pʰaʔ˧ɲuʔ˧,,2,"Lao Ministry of Information, Culture and Tourism trail and warning-board wording, and Department of Meteorology and Hydrology public forecast terminology;ipa=lo-g2p"
weather.ice,ນ້ຳກ້ອນ,,namkon,nam˥˨kɔːn˥˨,literally 'lumped water'; ນ້ຳກ້ອນ is also the ice in a drink,2,"Kerr, Allen D., *Lao-English Dictionary* (Catholic University of America Press, 1972);ipa=lo-g2p"
weather.fog,ໝອກ,,mok,mɔːk˧˩,ໝອກ is fog and mist alike,2,"Kerr, Allen D., *Lao-English Dictionary* (Catholic University of America Press, 1972);ipa=lo-g2p"
weather.heat,ຮ້ອນ,,hon,hɔːn˥˨,,2,"Kerr, Allen D., *Lao-English Dictionary* (Catholic University of America Press, 1972);ipa=lo-g2p"
weather.cold,ໜາວ,,nao,naːw˩,ໜາວ is the cold a person feels; ເຢັນ is a cold thing,2,"Kerr, Allen D., *Lao-English Dictionary* (Catholic University of America Press, 1972);ipa=lo-g2p"
weather.humid,ຊຸ່ມ,,xoum,sum˧,,2,"Kerr, Allen D., *Lao-English Dictionary* (Catholic University of America Press, 1972);ipa=lo-g2p"
weather.sunrise,ຕາເວັນຂຶ້ນ,,tavénkhun,taː˩wen˧˥kʰɯn˧˩,,2,"Kerr, Allen D., *Lao-English Dictionary* (Catholic University of America Press, 1972);ipa=lo-g2p"
weather.flood,ນ້ຳຖ້ວມ,,namthouam,nam˥˨tʰua̯m˧˩,"the live hazard on a Lao trail board, especially in the rainy season",2,"Lao Ministry of Information, Culture and Tourism trail and warning-board wording, and Department of Meteorology and Hydrology public forecast terminology;ipa=lo-g2p"
weather.avalanche-risk,ອັນຕະລາຍດິນເຈື່ອນ,,antalaydinchuan,ʔan˩taʔ˧˥laːj˧˥din˩cɯa̯n˧,"the Lao hazard is a landslide rather than an avalanche, and this is its wording",2,"Lao Ministry of Information, Culture and Tourism trail and warning-board wording, and Department of Meteorology and Hydrology public forecast terminology;ipa=lo-g2p"
hiking-parks.is-this-the-way-to,ນີ້ແມ່ນທາງໄປ {} ບໍ່,,nimènthangpai {} bo,niː˥˨mɛːn˧tʰaːŋ˧˥paj˩ {} bɔː˧,,2,"Lao Ministry of Information, Culture and Tourism trail and warning-board wording, and Department of Meteorology and Hydrology public forecast terminology;ipa=lo-g2p"
hiking-parks.where-is-the-trailhead,ຈຸດເລີ່ມຕົ້ນເສັ້ນທາງຢູ່ໃສ,,choutleumtônsénthangyousai,cut˧˥lɤːm˧ton˥˨sen˧˩tʰaːŋ˧˥juː˧saj˩,,2,"Lao Ministry of Information, Culture and Tourism trail and warning-board wording, and Department of Meteorology and Hydrology public forecast terminology;ipa=lo-g2p"
hiking-parks.how-long-to-the-summit,ໄປຍອດພູໃຊ້ເວລາຫຼາຍປານໃດ,,paignotphouxaivélalaypandai,paj˩ɲɔːt˥˨pʰuː˧˥saj˥˨weː˧˥laː˧˥laːj˩paːn˩daj˩,,2,"Lao Ministry of Information, Culture and Tourism trail and warning-board wording, and Department of Meteorology and Hydrology public forecast terminology;ipa=lo-g2p"
