concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
dietary-needs.no-meat,ບໍ່ໃສ່ຊີ້ນ ໄກ່ ປາ,,bosaixin kai pa,bɔː˧saj˧siːn˥˨ kaj˧ paː˩,deliberately wider than its gloss: ຊີ້ນ is red meat first and a Lao cook does not count ໄກ່ or ປາ under it,2,"Lao food-service and market wording (Vientiane), with the allergen terms checked against Lao Ministry of Health public material;ipa=lo-g2p"
dietary-needs.no-eggs,ບໍ່ໃສ່ໄຂ່,,bosaikhai,bɔː˧saj˧kʰaj˧,,2,"Lao food-service and market wording (Vientiane), with the allergen terms checked against Lao Ministry of Health public material;ipa=lo-g2p"
dietary-needs.not-spicy,ບໍ່ເຜັດ,,bophét,bɔː˧pʰet˧˥,ເຜັດ is chilli heat; ບໍ່ໃສ່ເຄື່ອງ would remove the seasoning and leave the chilli,2,"Lao food-service and market wording (Vientiane), with the allergen terms checked against Lao Ministry of Health public material;ipa=lo-g2p"
dietary-needs.less-spicy,ເຜັດໜ້ອຍ,,phétnoy,pʰet˧˥nɔːj˧˩,,2,"Lao food-service and market wording (Vientiane), with the allergen terms checked against Lao Ministry of Health public material;ipa=lo-g2p"
dietary-needs.no-peanuts,ບໍ່ໃສ່ໝາກຖົ່ວດິນ,,bosaimakthouadin,bɔː˧saj˧maːk˧˩tʰua̯˧din˩,ໝາກຖົ່ວ alone is any bean; ດິນ 'earth' is what makes it a groundnut,2,"Lao food-service and market wording (Vientiane), with the allergen terms checked against Lao Ministry of Health public material;ipa=lo-g2p"
dietary-needs.no-nuts,ບໍ່ໃສ່ໝາກຖົ່ວດິນ ແລະ ໝາກນັດ,,bosaimakthouadin lè maknat,bɔː˧saj˧maːk˧˩tʰua̯˧din˩ lɛʔ˧ maːk˧˩nat˧,"Lao has no single collective for tree nuts, so the row enumerates",2,"Lao food-service and market wording (Vientiane), with the allergen terms checked against Lao Ministry of Health public material;ipa=lo-g2p"
dietary-needs.no-seafood,ບໍ່ໃສ່ປາ ກຸ້ງ ປູ ຫອຍ,,bosaipa koung pou hoy,bɔː˧saj˧paː˩ kuŋ˥˨ puː˩ hɔːj˩,"ອາຫານທະເລ excludes fish the way German Meeresfrüchte does, so this enumerates",2,"Lao food-service and market wording (Vientiane), with the allergen terms checked against Lao Ministry of Health public material;ipa=lo-g2p"
dietary-needs.i-am-vegetarian,ຂ້ອຍກິນເຈ,,khoykinché,kʰɔːj˧˩kin˩ceː˩,ກິນເຈ is the Buddhist vegetarian practice and is what a Lao cook understands,2,"Lao food-service and market wording (Vientiane), with the allergen terms checked against Lao Ministry of Health public material;ipa=lo-g2p"
dietary-needs.i-am-vegan,ຂ້ອຍກິນເຈ ບໍ່ກິນນົມ ໄຂ່ ນ້ຳຜຶ້ງ,,khoykinché bokinnôm khai namphung,kʰɔːj˧˩kin˩ceː˩ bɔː˧kin˩nom˧˥ kʰaj˧ nam˥˨pʰɯŋ˧˩,"ກິນເຈ allows dairy in ordinary use, so the dairy is spelled out",2,"Lao food-service and market wording (Vientiane), with the allergen terms checked against Lao Ministry of Health public material;ipa=lo-g2p"
dietary-needs.i-do-not-eat,ຂ້ອຍບໍ່ກິນ {},,khoybokin {},kʰɔːj˧˩bɔː˧kin˩ {},,2,"Enfield, N. J., *A Grammar of Lao* (Mouton de Gruyter, 2007);ipa=lo-g2p"
dietary-needs.i-am-allergic-to,ຂ້ອຍແພ້ {},,khoyphè {},kʰɔːj˧˩pʰɛː˥˨ {},,2,"Lao food-service and market wording (Vientiane), with the allergen terms checked against Lao Ministry of Health public material;ipa=lo-g2p"
