concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
dietary-needs.no-meat,ስጋ ዶሮና ዓሳ የሌለው,,siga doronna ʽasa yellēlew,sɨɡa doronːa ʔasa jəlːeləw,which has no meat chicken or fish — ስጋ alone is beef or mutton,2,am-agent-v1;ipa=bgn-am
dietary-needs.no-eggs,እንቁላል የሌለው,,inkʼulal yellēlew,ʔɨnkʼulal jəlːeləw,which has no egg,2,am-agent-v1;ipa=bgn-am
dietary-needs.not-spicy,በርበሬ የሌለው,,berberē yellēlew,bərbəre jəlːeləw,which has no chilli,2,am-agent-v1;ipa=bgn-am
dietary-needs.less-spicy,በርበሬ ይቀነስ,,berberē yikʼenes,bərbəre jɨkʼənəs,let the chilli be reduced,2,am-agent-v1;ipa=bgn-am
dietary-needs.no-peanuts,ኦቾሎኒ የሌለው,,ocholonī yellēlew,ʔotʃoloni jəlːeləw,which has no groundnut,2,am-agent-v1;ipa=bgn-am
dietary-needs.no-nuts,ለውዝ የሌለው,,lewiz yellēlew,ləwɨz jəlːeləw,which has no nut,2,am-agent-v1;ipa=bgn-am
dietary-needs.no-seafood,ዓሳና የባህር ምግብ የሌለው,,ʽasanna yebahir migib yellēlew,ʔasanːa jəbahɨr mɨɡɨb jəlːeləw,which has no fish or sea food,2,am-agent-v1;ipa=bgn-am
dietary-needs.i-am-vegetarian,ስጋ አልበላም,የጾም ምግብ እፈልጋለሁ,siga ālbelam,sɨɡa ʔalbəlam,I do not eat meat — the fasting order excludes meat milk and egg,2,am-agent-v1;ipa=bgn-am
dietary-needs.i-am-vegan,ስጋ ወተትና እንቁላል አልበላም,የጾም ምግብ እፈልጋለሁ,siga wetetinna inkʼulal ālbelam,sɨɡa wətətɨnːa ʔɨnkʼulal ʔalbəlam,I do not eat meat milk or egg,2,am-agent-v1;ipa=bgn-am
dietary-needs.i-do-not-eat,{} አልበላም,,{} ālbelam,{} ʔalbəlam,,2,am-agent-v1;ipa=bgn-am
dietary-needs.i-am-allergic-to,ለ{} አለርጂ አለብኝ,,le{} ālerjī āllebbinny,lə {} ʔalərdʒi ʔalːəbːɨɲː,I have allergy to {},2,am-agent-v1;ipa=bgn-am
food-ordering.table-for-two,ለሁለት ሰው ጠረጴዛ,,lehulett sew tʼerepʼēza,ləhulətː səw tʼərəpʼeza,a table for two people,2,am-agent-v1;ipa=bgn-am
food-ordering.is-a-table-available,ጠረጴዛ አለ?,,tʼerepʼēza āle?,tʼərəpʼeza ʔalə,is there a table?,2,am-agent-v1;ipa=bgn-am
food-ordering.menu-please,ሜኑ እባክዎ,,mēnu ibakwo,menu ʔɨbakwo,,2,am-agent-v1;ipa=bgn-am
food-ordering.i-want-this,ይህን እፈልጋለሁ,,yihin ifelligallehu,jɨhɨn ʔɨfəlːɨɡalːəhu,,2,am-agent-v1;ipa=bgn-am
food-ordering.do-you-have-drinking-water,የመጠጥ ውሃ አለ?,,yemetʼetʼ wiha āle?,jəmətʼətʼ wɨha ʔalə,is there drinking water?,2,am-agent-v1;ipa=bgn-am
food-ordering.to-go-please,ጥቅል ያድርጉልኝ,,tʼikʼil yadirgulinny,tʼɨkʼɨl jadɨrɡulɨɲː,please make it a parcel,2,am-agent-v1;ipa=bgn-am
food-ordering.check-please,ሂሳብ እባክዎ,,hīsab ibakwo,hisab ʔɨbakwo,the bill please,2,am-agent-v1;ipa=bgn-am
food-ordering.does-it-contain,{} አለበት?,,{} āllebet?,{} ʔalːəbət,does it have {} in it?,2,am-agent-v1;ipa=bgn-am
food-ordering.is-this-vegetarian,ይህ የጾም ምግብ ነው?,,yih yetsʼom migib new?,jɨh jəsʼom mɨɡɨb nəw,is this fasting food? — fasting food has no meat milk or egg,2,am-agent-v1;ipa=bgn-am
dietary-needs.does-it-contain-fish-stock,የዓሳ መረቅ አለበት?,,yeʽasa merekʼ āllebet?,jəʔasa mərəkʼ ʔalːəbət,,2,am-agent-v1;ipa=bgn-am
dietary-needs.does-it-contain-pork-stock,የአሳማ መረቅ አለበት?,,yeʼāsama merekʼ āllebet?,jəʔasama mərəkʼ ʔalːəbət,,2,am-agent-v1;ipa=bgn-am
dietary-needs.i-have-a-severe-allergy-to,ለ{} ከባድ አለርጂ አለብኝ,,le{} kebad ālerjī āllebbinny,lə {} kəbad ʔalərdʒi ʔalːəbːɨɲː,I have a heavy allergy to {},2,am-agent-v1;ipa=bgn-am
food-ordering.what-do-you-recommend,ምን ይመክሩኛል?,,min yimekrunnyal?,mɨn jɨməkruɲːal,what do you advise me?,2,am-agent-v1;ipa=bgn-am
food-ordering.water-please,ውሃ እባክዎ,,wiha ibakwo,wɨha ʔɨbakwo,,2,am-agent-v1;ipa=bgn-am
food-ordering.can-a-vegetarian-eat-this,ስጋ የማይበላ ሰው ይህን መብላት ይችላል?,,siga yemayibela sew yihin mebilat yichilal?,sɨɡa jəmajɨbəla səw jɨhɨn məbɨlat jɨtʃɨlal,can a person who does not eat meat eat this?,2,am-agent-v1;ipa=bgn-am
dietary-needs.no-pork,የአሳማ ስጋ የሌለው,,yeʼāsama siga yellēlew,jəʔasama sɨɡa jəlːeləw,which has no pig meat,2,am-agent-v1;ipa=bgn-am
dietary-needs.is-this-halal,ይህ ሐላል ነው?,,yih hālal new?,jɨh halal nəw,,2,am-agent-v1;ipa=bgn-am
dietary-needs.does-it-contain-pork-fat,የአሳማ ስብ አለበት?,,yeʼāsama sib āllebet?,jəʔasama sɨb ʔalːəbət,,2,am-agent-v1;ipa=bgn-am
