concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
directions.where-is,{} የት ነው?,,{} yet new?,{} jət nəw,,2,am-agent-v1;ipa=bgn-am
directions.how-do-i-get-to,ወደ {} እንዴት እሄዳለሁ?,,wede {} indēt ihēdallehu?,wədə {} ʔɨndet ʔɨhedalːəhu,,2,am-agent-v1;ipa=bgn-am
directions.is-it-far,ሩቅ ነው?,,rukʼ new?,rukʼ nəw,,2,am-agent-v1;ipa=bgn-am
directions.how-long-on-foot,በእግር ምን ያህል ጊዜ ይወስዳል?,,beʼigir min yahil gīzē yiwesdal?,bəʔɨɡɨr mɨn jahɨl ɡize jɨwəsdal,,2,am-agent-v1;ipa=bgn-am
quick-directions.go-straight,ቀጥታ ይሂዱ,,kʼetʼita yihīdu,kʼətʼɨta jɨhidu,,2,am-agent-v1;ipa=bgn-am
quick-directions.turn-left,ወደ ግራ ይታጠፉ,,wede gira yitatʼefu,wədə ɡɨra jɨtatʼəfu,,2,am-agent-v1;ipa=bgn-am
quick-directions.turn-right,ወደ ቀኝ ይታጠፉ,,wede kʼeny yitatʼefu,wədə kʼəɲ jɨtatʼəfu,,2,am-agent-v1;ipa=bgn-am
quick-directions.this-way,በዚህ በኩል,,bezzīh bekkul,bəzːih bəkːul,on this side,2,am-agent-v1;ipa=bgn-am
quick-directions.that-way,በዚያ በኩል,,bezzīya bekkul,bəzːija bəkːul,on that side,2,am-agent-v1;ipa=bgn-am
quick-directions.on-the-left,በግራ በኩል,,begira bekkul,bəɡɨra bəkːul,,2,am-agent-v1;ipa=bgn-am
quick-directions.on-the-right,በቀኝ በኩል,,bekʼeny bekkul,bəkʼəɲ bəkːul,,2,am-agent-v1;ipa=bgn-am
quick-directions.across-from-here,ከዚህ ፊት ለፊት,,kezzīh fīt lefīt,kəzːih fit ləfit,face to face from here,2,am-agent-v1;ipa=bgn-am
quick-directions.in-front,ፊት,,fīt,fit,,2,am-agent-v1;ipa=bgn-am
quick-directions.behind,ኋላ,,hwala,hwala,,2,am-agent-v1;ipa=bgn-am
taxi.please-take-me-here,እባክዎ እዚህ ያድርሱኝ,,ibakwo izzīh yadrisunny,ʔɨbakwo ʔɨzːih jadrɨsuɲː,,2,am-agent-v1;ipa=bgn-am
taxi.please-send-me-the-address,እባክዎ አድራሻውን ይላኩልኝ,,ibakwo ādirashawin yilakulinny,ʔɨbakwo ʔadɨraʃawɨn jɨlakulɨɲː,,2,am-agent-v1;ipa=bgn-am
taxi.we-need-the-east-gate-not-the-south-gate,የምስራቁን በር እንፈልጋለን የደቡቡን አይደለም,,yemisrakʼun ber infelligallen yedebubun āydellem,jəmɨsrakʼun bər ʔɨnfəlːɨɡalːən jədəbubun ʔajdəlːəm,,2,am-agent-v1;ipa=bgn-am
taxi.please-stop-here,እባክዎ እዚህ ያቁሙ,,ibakwo izzīh yakʼumu,ʔɨbakwo ʔɨzːih jakʼumu,,2,am-agent-v1;ipa=bgn-am
taxi.can-you-wait-for-me-here,እዚህ ሊጠብቁኝ ይችላሉ?,,izzīh lītʼebbikʼunny yichilallu?,ʔɨzːih litʼəbːɨkʼuɲː jɨtʃɨlalːu,,2,am-agent-v1;ipa=bgn-am
taxi.we-need-to-catch-the-high-speed-train,ፈጣኑን ባቡር መያዝ አለብን,,fetʼanun babur meyaz āllebbin,fətʼanun babur məjaz ʔalːəbːɨn,we must catch the fast train,2,am-agent-v1;ipa=bgn-am
taxi.please-use-the-meter,እባክዎ ሜትሩን ይጠቀሙ,,ibakwo mētirun yitʼekʼemu,ʔɨbakwo metɨrun jɨtʼəkʼəmu,,2,am-agent-v1;ipa=bgn-am
transit-rides.two-tickets,ሁለት ቲኬት,,hulett tīkēt,hulətː tiket,,2,am-agent-v1;ipa=bgn-am
transit-rides.where-is-the-subway-station,የምድር ውስጥ ባቡር ጣቢያ የት ነው?,,yemidir wistʼ babur tʼabīya yet new?,jəmɨdɨr wɨstʼ babur tʼabija jət nəw,the under-the-ground train station,2,am-agent-v1;ipa=bgn-am
transit-rides.does-this-bus-train-go-to,ይህ አውቶቢስ ወይም ባቡር ወደ {} ይሄዳል?,,yih āwtobīs weyim babur wede {} yihēdal?,jɨh ʔawtobis wəjɨm babur wədə {} jɨhedal,,2,am-agent-v1;ipa=bgn-am
transit-rides.what-is-the-next-stop,የሚቀጥለው ማቆሚያ ምን ነው?,,yemīkʼetʼilew makʼomīya min new?,jəmikʼətʼɨləw makʼomija mɨn nəw,,2,am-agent-v1;ipa=bgn-am
transit-rides.please-tell-me-where-to-get-off,እባክዎ የት እንደምወርድ ይንገሩኝ,,ibakwo yet indemiwerd yingerunny,ʔɨbakwo jət ʔɨndəmɨwərd jɨnɡəruɲː,,2,am-agent-v1;ipa=bgn-am
transit-rides.is-this-direct,ቀጥታ ነው?,,kʼetʼita new?,kʼətʼɨta nəw,,2,am-agent-v1;ipa=bgn-am
transit-rides.do-i-need-to-transfer,መቀየር ያስፈልጋል?,,mekʼeyer yasfelligal?,məkʼəjər jasfəlːɨɡal,,2,am-agent-v1;ipa=bgn-am
transit-rides.is-it-delayed,ዘግይቷል?,,zegyitwal?,zəɡjɨtwal,,2,am-agent-v1;ipa=bgn-am
transit-rides.i-am-in-a-hurry,ቸኩያለሁ,,chekuyallehu,tʃəkujalːəhu,,2,am-agent-v1;ipa=bgn-am
transit-rides.which-platform,ስንተኛ መድረክ?,,sintenya medrek?,sɨntəɲa mədrək,,2,am-agent-v1;ipa=bgn-am
transit-rides.what-time-is-the-next-one,የሚቀጥለው ስንት ሰዓት ነው?,,yemīkʼetʼilew sint seʽat new?,jəmikʼətʼɨləw sɨnt səʔat nəw,,2,am-agent-v1;ipa=bgn-am
transit-rides.i-went-past-my-stop,ማቆሚያዬን አለፍኩ,,makʼomīyayēn ālefku,makʼomijajen ʔaləfku,,2,am-agent-v1;ipa=bgn-am
place-words.scenic-area,የመዝናኛ አካባቢ,,yemeznanya ākababī,jəməznaɲa ʔakababi,,2,am-agent-v1;ipa=bgn-am
place-words.visitor-center,የጎብኚዎች ማዕከል,,yegobinyīwoch maʽikel,jəɡobɨɲiwotʃ maʔɨkəl,,2,am-agent-v1;ipa=bgn-am
place-words.railway-station,የባቡር ጣቢያ,,yebabur tʼabīya,jəbabur tʼabija,,2,am-agent-v1;ipa=bgn-am
place-words.airport,አየር ማረፊያ,,āyer marefīya,ʔajər marəfija,,2,am-agent-v1;ipa=bgn-am
place-words.service-desk,የአገልግሎት ጠረጴዛ,,yeʼāgeliglot tʼerepʼēza,jəʔaɡəlɨɡlot tʼərəpʼeza,,2,am-agent-v1;ipa=bgn-am
place-words.bus-stop,የአውቶቢስ ማቆሚያ,,yeʼāwtobīs makʼomīya,jəʔawtobis makʼomija,,2,am-agent-v1;ipa=bgn-am
