concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
slang.thats-good,ጥሩ ነው,,tʼiru new,tʼɨru nəw,,2,am-agent-v1;ipa=bgn-am
slang.thats-great,በጣም ጥሩ!,,betʼam tʼiru!,bətʼam tʼɨru,very good!,2,am-agent-v1;ipa=bgn-am
slang.i-love-it,ወደድኩት,,weddedkut,wədːədkut,I liked it,2,am-agent-v1;ipa=bgn-am
slang.thats-bad,ጥሩ አይደለም,,tʼiru āydellem,tʼɨru ʔajdəlːəm,it is not good — Amharic hedges here,2,am-agent-v1;ipa=bgn-am
slang.delicious,ጣፋጭ ነው!,,tʼafachʼ new!,tʼafatʃʼ nəw,it is tasty,2,am-agent-v1;ipa=bgn-am
slang.thats-pricey,ውድ ነው!,,wid new!,wɨd nəw,it is expensive!,2,am-agent-v1;ipa=bgn-am
slang.exactly,በትክክል!,,betikikkil!,bətɨkɨkːɨl,exactly!,2,am-agent-v1;ipa=bgn-am
slang.no-worries,ችግር የለም,,chigir yellem,tʃɨɡɨr jəlːəm,there is no problem,2,am-agent-v1;ipa=bgn-am
slang.youre-welcome,ምንም አይደለም,,minim āydellem,mɨnɨm ʔajdəlːəm,it is nothing,2,am-agent-v1;ipa=bgn-am
slang.seriously,እውነት?!,,iwinet?!,ʔɨwɨnət,truly?!,2,am-agent-v1;ipa=bgn-am
slang.im-good-thanks,በቃኝ አመሰግናለሁ,,bekʼanny āmesegginallehu,bəkʼaɲː ʔaməsəɡːɨnalːəhu,it is enough for me — thank you,2,am-agent-v1;ipa=bgn-am
slang.lets-go,እንሂድ!,,inhīd!,ʔɨnhid,,2,am-agent-v1;ipa=bgn-am
slang.cheers,ለጤናችን!,,letʼēnachin!,lətʼenatʃɨn,to our health!,2,am-agent-v1;ipa=bgn-am
slang.see-you,በኋላ እንገናኝ!,,behwala ingenanny!,bəhwala ʔɨnɡənaɲː,let us meet later!,2,am-agent-v1;ipa=bgn-am
