concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
time-scheduling.what-time-is-it,ስንት ሰዓት ነው?,,sint seʽat new?,sɨnt səʔat nəw,the Ethiopian clock runs six hours behind — ሁለት ሰዓት is 8 a.m.,2,am-agent-v1;ipa=bgn-am
time-scheduling.how-many-minutes,ስንት ደቂቃ?,,sint dekʼīkʼa?,sɨnt dəkʼikʼa,,2,am-agent-v1;ipa=bgn-am
time-scheduling.what-time-should-we-meet,ስንት ሰዓት እንገናኝ?,,sint seʽat ingenanny?,sɨnt səʔat ʔɨnɡənaɲː,,2,am-agent-v1;ipa=bgn-am
time-scheduling.can-we-change-the-time,ሰዓቱን መቀየር ይቻላል?,,seʽatun mekʼeyer yichalal?,səʔatun məkʼəjər jɨtʃalal,,2,am-agent-v1;ipa=bgn-am
time-scheduling.when-is-convenient,መቼ ይሻልዎታል?,,mechē yishalwotal?,mətʃe jɨʃalwotal,when is it better for you?,2,am-agent-v1;ipa=bgn-am
time-scheduling.what-is-today-s-date,የዛሬ ቀን ስንት ነው?,,yezarē kʼen sint new?,jəzare kʼən sɨnt nəw,,2,am-agent-v1;ipa=bgn-am
time-scheduling.what-day-is-it-today,ዛሬ ምን ቀን ነው?,,zarē min kʼen new?,zare mɨn kʼən nəw,,2,am-agent-v1;ipa=bgn-am
time-scheduling.what-time-does-it-open,ስንት ሰዓት ይከፈታል?,,sint seʽat yikkefetal?,sɨnt səʔat jɨkːəfətal,,2,am-agent-v1;ipa=bgn-am
time-scheduling.what-time-does-it-close,ስንት ሰዓት ይዘጋል?,,sint seʽat yizzegal?,sɨnt səʔat jɨzːəɡal,,2,am-agent-v1;ipa=bgn-am
time-words.today,ዛሬ,,zarē,zare,,2,am-agent-v1;ipa=bgn-am
time-words.tomorrow,ነገ,,nege,nəɡə,,2,am-agent-v1;ipa=bgn-am
time-words.yesterday,ትናንት,,tinant,tɨnant,,2,am-agent-v1;ipa=bgn-am
time-words.this-week,በዚህ ሳምንት,,bezzīh saminit,bəzːih samɨnɨt,,2,am-agent-v1;ipa=bgn-am
time-words.next-week,በሚቀጥለው ሳምንት,,bemīkʼetʼilew saminit,bəmikʼətʼɨləw samɨnɨt,,2,am-agent-v1;ipa=bgn-am
time-words.morning,ጠዋት,,tʼewat,tʼəwat,,2,am-agent-v1;ipa=bgn-am
time-words.afternoon,ከሰዓት በኋላ,,keseʽat behwala,kəsəʔat bəhwala,after the hour,2,am-agent-v1;ipa=bgn-am
time-words.evening,ማታ,,mata,mata,,2,am-agent-v1;ipa=bgn-am
time-words.spring,ጸደይ,,tsʼedey,sʼədəj,March to May,2,am-agent-v1;ipa=bgn-am
time-words.summer,ክረምት,,kiremt,kɨrəmt,June to August — the big rains,2,am-agent-v1;ipa=bgn-am
time-words.fall,መጸው,,metsʼew,məsʼəw,September to November,2,am-agent-v1;ipa=bgn-am
time-words.winter,በጋ,,bega,bəɡa,December to February — the dry season,2,am-agent-v1;ipa=bgn-am
days-of-week.monday,ሰኞ,,senyo,səɲo,,2,am-agent-v1;ipa=bgn-am
days-of-week.tuesday,ማክሰኞ,,maksenyo,maksəɲo,,2,am-agent-v1;ipa=bgn-am
days-of-week.wednesday,ረቡዕ,,rebuʽ,rəbuʔ,,2,am-agent-v1;ipa=bgn-am
days-of-week.thursday,ሐሙስ,,hāmus,hamus,,2,am-agent-v1;ipa=bgn-am
days-of-week.friday,ዓርብ,,ʽarb,ʔarb,,2,am-agent-v1;ipa=bgn-am
days-of-week.saturday,ቅዳሜ,,kʼidamē,kʼɨdame,,2,am-agent-v1;ipa=bgn-am
