concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
social-basics.hello,ሰላም,,selam,səlam,peace,2,am-agent-v1;ipa=bgn-am
social-basics.hello-polite,ጤና ይስጥልኝ,,tʼēna yistʼillinny,tʼena jɨstʼɨlːɨɲː,may he give you health,2,am-agent-v1;ipa=bgn-am
social-basics.good-morning,እንደምን አደሩ,,indemin āderu,ʔɨndəmɨn ʔadəru,how did you spend the night?,2,am-agent-v1;ipa=bgn-am
social-basics.good-evening,እንደምን አመሹ,,indemin āmeshu,ʔɨndəmɨn ʔaməʃu,how did you spend the day?,2,am-agent-v1;ipa=bgn-am
social-basics.goodbye,ደህና ይሁኑ,,dehna yihunu,dəhna jɨhunu,be well,2,am-agent-v1;ipa=bgn-am
social-basics.thank-you,አመሰግናለሁ,,āmesegginallehu,ʔaməsəɡːɨnalːəhu,,2,am-agent-v1;ipa=bgn-am
social-basics.you-are-welcome,ምንም አይደለም,,minim āydellem,mɨnɨm ʔajdəlːəm,it is nothing,2,am-agent-v1;ipa=bgn-am
social-basics.excuse-me-sorry,ይቅርታ,,yikʼirta,jɨkʼɨrta,,2,am-agent-v1;ipa=bgn-am
social-basics.sorry,አዝናለሁ,,āzinallehu,ʔazɨnalːəhu,I am sorry,2,am-agent-v1;ipa=bgn-am
social-basics.no-problem,ችግር የለም,,chigir yellem,tʃɨɡɨr jəlːəm,there is no problem,2,am-agent-v1;ipa=bgn-am
social-basics.i-do-not-know,አላውቅም,,ālawikʼim,ʔalawɨkʼɨm,,2,am-agent-v1;ipa=bgn-am
communication.i-do-not-speak-this-language,{target} አልናገርም,,{target} ālnagerim,{target} ʔalnaɡərɨm,,2,am-agent-v1;ipa=bgn-am
communication.i-speak-only-a-little-of-this,{target} ጥቂት ብቻ እናገራለሁ,,{target} tʼikʼīt bicha inagerallehu,{target} tʼɨkʼit bɨtʃa ʔɨnaɡəralːəhu,I speak only a little {target},2,am-agent-v1;ipa=bgn-am
communication.do-you-speak-english,{source} ይናገራሉ?,,{source} yinnageralu?,{source} jɨnːaɡəralu,,2,am-agent-v1;ipa=bgn-am
communication.please-speak-more-slowly,እባክዎ ቀስ ብለው ይናገሩ,,ibakwo kʼes bilew yinnageru,ʔɨbakwo kʼəs bɨləw jɨnːaɡəru,please speak slowly,2,am-agent-v1;ipa=bgn-am
communication.i-do-not-understand-spoken,የሚሉትን አልገባኝም,,yemīlutin ālgebanyim,jəmilutɨn ʔalɡəbaɲɨm,what you say has not entered me,2,am-agent-v1;ipa=bgn-am
communication.i-cannot-read-understand,ማንበብ አልችልም,,manbeb ālchilim,manbəb ʔaltʃɨlɨm,I cannot read,2,am-agent-v1;ipa=bgn-am
communication.please-say-it-again,እባክዎ ደግመው ይናገሩ,,ibakwo degimew yinnageru,ʔɨbakwo dəɡɨməw jɨnːaɡəru,,2,am-agent-v1;ipa=bgn-am
communication.please-write-it-down,እባክዎ ይጻፉት,,ibakwo yitsʼafut,ʔɨbakwo jɨsʼafut,,2,am-agent-v1;ipa=bgn-am
communication.please-wait-a-moment,እባክዎ ጥቂት ይጠብቁ,,ibakwo tʼikʼīt yitʼebbikʼu,ʔɨbakwo tʼɨkʼit jɨtʼəbːɨkʼu,,2,am-agent-v1;ipa=bgn-am
communication.can-you-help-me,ሊረዱኝ ይችላሉ?,,līredunny yichilallu?,lirəduɲː jɨtʃɨlalːu,,2,am-agent-v1;ipa=bgn-am
communication.please-show-me-the-text,እባክዎ በ{target} የተጻፈውን ያሳዩኝ,,ibakwo be{target} yetetsʼafewin yasayunny,ʔɨbakwo bə {target} jətəsʼafəwɨn jasajuɲː,please show me what is written in {target},2,am-agent-v1;ipa=bgn-am
quick-responses.please-go-ahead,እባክዎ / ይለፉ,,ibakwo / yilefu,ʔɨbakwo / jɨləfu,please / pass,2,am-agent-v1;ipa=bgn-am
quick-responses.yes-right,አዎ / ልክ,,āwo / lik,ʔawo / lɨk,yes / exactly,2,am-agent-v1;ipa=bgn-am
quick-responses.no-not,አይ / አይደለም,,āy / āydellem,ʔaj / ʔajdəlːəm,no / it is not,2,am-agent-v1;ipa=bgn-am
quick-responses.okay-can,እሺ / ይቻላል,,isshī / yichalal,ʔɨʃːi / jɨtʃalal,okay / it is possible,2,am-agent-v1;ipa=bgn-am
quick-responses.cannot-not-allowed,አይቻልም / አይፈቀድም,,āyichalim / āyifekʼedim,ʔajɨtʃalɨm / ʔajɨfəkʼədɨm,not possible / not permitted,2,am-agent-v1;ipa=bgn-am
quick-responses.works-okay,ይሰራል / ደህና,,yiseral / dehna,jɨsəral / dəhna,it works / fine,2,am-agent-v1;ipa=bgn-am
