concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
building-help.what-room-number-is-this,આ ઓરડાનો નંબર શું છે?,,ā ōraḍānō naṁbar śuṁ chē?,aː oːɾɖaːnoː nʌmbəɾ ʃũ cʰeː,what is this room's number?,2,gu-agent-v1;ipa=espeak
building-help.i-am-lost,હું રસ્તો ભૂલી ગયો છું,હું રસ્તો ભૂલી ગઈ છું,huṁ rastō bhūlī gayō chuṁ,hũ ɾʌstoː bʰuːli ɡʌjoː cʰũ,I have forgotten the way (m) — ગઈ છું for a woman,2,gu-agent-v1;ipa=espeak
building-help.where-is-reception,રિસેપ્શન ક્યાં છે?,,risēpśan kyāṁ chē?,ɾɪseːpʃʌn kjã cʰeː,where is reception?,2,gu-agent-v1;ipa=espeak
building-help.where-is-a-power-outlet,વીજળીનો સૉકેટ ક્યાં છે?,,vījaḷīnō sôkēṭ kyāṁ chē?,ʋiːɟɭiːnoː sɔkeːʈ kjã cʰeː,where is the electricity socket?,2,gu-agent-v1;ipa=espeak
accessibility.step-free,સીડી વગરનો રસ્તો છે?,,sīḍī vagaranō rastō chē?,siːɖi ʋəɡəɾʌnoː ɾʌstoː cʰeː,is there a way without stairs?,2,gu-agent-v1;ipa=espeak
accessibility.wheelchair-access,વ્હીલચૅર જઈ શકે?,,vhīlacêr jaī śakē?,ʋhilʌcɛɾ ɟʌi ʃʌkeː,can a wheelchair go?,2,gu-agent-v1;ipa=espeak
accessibility.elevator,લિફ્ટ છે?,,liphṭ chē?,lɪpʰʈ cʰeː,is there a lift?,2,gu-agent-v1;ipa=espeak
accessibility.ramp,રૅમ્પ છે?,,rêmp chē?,ɾɛmp cʰeː,is there a ramp?,2,gu-agent-v1;ipa=espeak
accessibility.how-many-steps,કેટલાં પગથિયાં છે?,,kēṭalāṁ pagathiyāṁ chē?,keːʈʌlã pəɡtʰɪjã cʰeː,how many steps are there?,2,gu-agent-v1;ipa=espeak
accessibility.cannot-climb-stairs,હું સીડી ચઢી શકતો નથી,હું સીડી ચઢી શકતી નથી,huṁ sīḍī caḍhī śakatō nathī,hũ siːɖi cʌɖʰi ʃəkʌtoː nʌtʰi,I cannot climb stairs (m) — શકતી for a woman,2,gu-agent-v1;ipa=espeak
